Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,subdomain,latest_approved_review_created_at
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2850013,NA,/companies/2850013-brian-di-croce-photography?searched_category_id=389&service_area=1960690,NA,brian-di-croce-photography,2014-03-12T20:36:40.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1912447,Brian Di Croce Photography,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,0,FALSE,77e0a57a467f92e8f27e48df740873ec765ae1aa,FALSE,FALSE,FALSE,1960690,0,389,NA,NA,NA,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2945469,https://www.thehamptongallery.com,/companies/2945469-hampton-gallery?searched_category_id=389&service_area=2229545,"Behind the Hampton Gallery is a team of women working to provide a platform for a diverse range of contemporary artistic production. Our vision is threefold: uplifting our local community, developing up-and-coming talent, and showcasing fine art. ",hampton-gallery,2020-07-10T17:14:09.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2007606,HAMPTON GALLERY,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,1,0,FALSE,d45cede167b71b3b8d9979555685b8508a8503d3,FALSE,TRUE,FALSE,2229545,0,389,NA,NA,2020-07-10T17:14:22.000-04:00,,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2871886,NA,/companies/2871886-bella-amore?searched_category_id=389&service_area=2037499,"""We know every woman is different. We know everywoman is special.

Our clothes, crafted and manufactured exclusively in Italy, are designed

to highlight these qualities in every woman. For nearly twenty years we

have been providing fashion-forward Italian wear designed to flatter

every body type.""
",bella-amore,2015-06-09T06:42:52.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1934310,Bella Amore,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,0,FALSE,442c9ca744319331eb0ef387ae58edfdc3efa64c,FALSE,FALSE,FALSE,2037499,-1.0,389,NA,NA,NA,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2883453,NA,/companies/2883453-entreprise-j-f-clermont?searched_category_id=389&service_area=2081332,NA,entreprise-j-f-clermont,2016-02-05T06:30:32.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1945877,Entreprise J F Clermont,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,0,FALSE,d456a06aae783c31834d8b16e97f0287bb70c011,FALSE,FALSE,FALSE,2081332,-1.0,389,NA,NA,NA,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2942717,http://homelybee.net/,/companies/2942717-homely-bee?searched_category_id=389&service_area=2223296,"Homely Bee is the blog you check up on when you wish to remodel your existing home or start to design the interiors of your new home. When you are completely blank or if you are unable to select the perfect lighting solutions for your house, Homely Bee covers in detail which room will benefit the most from different modern light fixtures and how to choose them. This will make you aware of the possibilities your house can undergo. Not only will you find blog posts explaining indoor light fixtures for your homes but also pieces about lighting for the outdoors and how your house can be appreciated with low lighting that is placed in the right places. Outdoor lighting is important for many reasons and Homely Bee sheds light on how it can enhance the beauty of your house, landscape, garden, etc. You can even find information on a simple subject like purchasing the most suitable fan for your ceiling. This is a decision that requires a lot of technical knowledge and then of course, a sense of style and a passion for designing follows. A lot of people find it difficult to buy furniture as there are several options and one can’t simply make up his/her mind that easily. A few tips are posted that gives you offbeat ideas when it comes to filling your house with furniture. For more information visit http://homelybee.net/ and http://homelybee.net/category/homely-tips/.",homely-bee,2020-04-25T08:15:03.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2004891,Homely Bee,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,1,0,FALSE,4f015685de9d04ae6f1c40c25b290ce02a63f2ca,FALSE,FALSE,FALSE,2223296,0,389,NA,NA,2020-04-25T08:15:34.000-04:00,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2871563,NA,/companies/2871563-music-school-musamuse-ecolle-de-musique?searched_category_id=389&service_area=2036347,,music-school-musamuse-ecolle-de-musique,2015-06-05T03:09:34.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1933987,Music School Musamuse Ecolle De Musique.,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,0,FALSE,95af4bb7654ccf7563b9efe36758cfb6a647365c,FALSE,FALSE,FALSE,2036347,-1.0,389,NA,NA,NA,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2889156,NA,/companies/2889156-alvaro-meza-art-illustration-comics-bd?searched_category_id=389&service_area=2100622,"alvaro meza art illustration comics bd

4333 De La Roche #414
Montreal, Quebec H2J 3H8, Canada
(514) 742-3940

alvaromezaartist@gmail.com
www.alvaromezaart.com/

freelance illustrator and comic artist illsutrateur , storyboard et bande dessinee",alvaro-meza-art-illustration-comics-bd,2016-08-02T02:40:53.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1951580,Alvaro Meza Art Illustration Comics Bd,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,0,FALSE,408e2ac71f6a0c1cf37ceb53b3f345e4642246ce,FALSE,FALSE,FALSE,2100622,-1.0,389,NA,NA,NA,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2880476,NA,/companies/2880476-minicromm?searched_category_id=389&service_area=2070245,"Minicromm

1924 Rue Parthenais
Montreal, Quebec h2k 3s3, Canada
438-385-4235
http://www.minicromm.org/

Im a freelance illustrator, sculptor and painter.",minicromm,2015-12-04T04:07:51.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1942900,Minicromm,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,0,FALSE,6c047bdd564fc2fe9329f589ca0e0e0f04889c56,FALSE,FALSE,FALSE,2070245,-1.0,389,NA,NA,NA,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2636135,NA,/companies/2636135-beauchamp-jean-stephane?searched_category_id=389&service_area=1649339,,beauchamp-jean-stephane,2008-03-04T16:55:15.000-05:00,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1699187,Beauchamp Jean St,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,NA,FALSE,37511bfa742ad554daca4654e9ebeb0df437c2d9,FALSE,FALSE,FALSE,1649339,0,389,NA,NA,2011-03-27T19:26:27.000-04:00,NA,NA
https://homestars.com/on/montreal/interior-decorators,22,"c(""https://homestars.com/on/montreal/interior-decorators?&page=2&"", ""https://homestars.com/on/montreal/interior-decorators?&page=3&"")",Interior Decorators,2862821,NA,/companies/2862821-cpe-av-green-westmount?searched_category_id=389&service_area=2002967,NA,cpe-av-green-westmount,2014-11-29T09:14:04.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1925247,Cpe Av Green Westmount,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,FALSE,0,0,0,0,FALSE,f6fa94c547054d82703a8be8a9a7db6f221108b6,FALSE,FALSE,FALSE,2002967,0,389,NA,NA,NA,NA,NA
