Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,latest_approved_review_created_at
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2889095,NA,/companies/2889095-homeland-windows-doors?searched_category_id=348&service_area=2100470,"Homeland Windows & Doors

680 Elizabeth Ave
Sarnia, Ontario N7S 2T8, Canada
(519) 312-6631

www.homelandwindows.com


Sarnia Lambton windows, doors & renovations. Lifetime warranty, lowest prices, top quality.",homeland-windows-doors,2016-08-01T04:36:06.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1951519,Homeland Windows & Doors,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,0,FALSE,acc294c376a41286f0f0e6d0cd7b8d4884f16e83,FALSE,FALSE,FALSE,2100470,0,348,NA,NA,NA,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2774831,,/companies/2774831-a-smarter-house?searched_category_id=348&service_area=1788035,"Residential wiring contractor, retrofits and rewiring is our specialty, knob and tube removal, structured wiring, home automation and home theatre featuring products by Pass & Seymour and OnQ 30+ years experience, free estimates, licensed and insured",a-smarter-house,2009-03-21T12:57:38.000-04:00,NA,NA,M-F 8-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1837883,A Smarter House,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,8f07a6547d059adc826e25887b9a38d6476e1616,FALSE,FALSE,FALSE,1788035,0,348,NA,NA,2009-03-21T12:57:35.000-04:00,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2595782,NA,/companies/2595782-ogilvie-electric-inc?searched_category_id=348&service_area=1608986,NA,ogilvie-electric-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1658834,Ogilvie Electric Inc,1,1,0,9,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1608986,53.7304723555,348,NA,NA,NA,2015-04-13T10:37:15.000-04:00
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2620162,NA,/companies/2620162-christopher-electric-2000-limited?searched_category_id=348&service_area=1633366,NA,christopher-electric-2000-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1683214,Christopher Electric (2000) Limited,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1633366,0,348,NA,NA,NA,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2725903,NA,/companies/2725903-ampro-electric-ltd?searched_category_id=348&service_area=1739107,NA,ampro-electric-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1788955,Ampro Electric Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1739107,0,348,NA,NA,NA,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2720974,NA,/companies/2720974-tee-jay-instrumentation-services-ltd?searched_category_id=348&service_area=1734178,NA,tee-jay-instrumentation-services-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1784026,Tee Jay Instrumentation Services Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1734178,0,348,NA,NA,NA,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2381019,NA,/companies/2381019-eagle-david-electric-incorporated?searched_category_id=348&service_area=1394234,NA,eagle-david-electric-incorporated,2008-01-10T19:00:00.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1443962,Eagle David Electric Incorporated,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1394234,0,348,NA,NA,NA,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2504959,NA,/companies/2504959-mill-creek-electric?searched_category_id=348&service_area=1518174,NA,mill-creek-electric,2008-01-10T19:00:00.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1567902,Mill Creek Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1518174,0,348,NA,NA,NA,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2551348,NA,/companies/2551348-russell-electric?searched_category_id=348&service_area=1564563,NA,russell-electric,2008-01-10T19:00:00.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1614291,Russell Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1564563,0,348,NA,NA,NA,NA
https://homestars.com/on/point-edward/electricians,60,"c(""https://homestars.com/on/point-edward/electricians?&page=2&"", ""https://homestars.com/on/point-edward/electricians?&page=3&"", ""https://homestars.com/on/point-edward/electricians?&page=4&"", ""https://homestars.com/on/point-edward/electricians?&page=5&"", ""https://homestars.com/on/point-edward/electricians?&page=6&"")",Electricians,2736059,NA,/companies/2736059-wesco-distribution-canada?searched_category_id=348&service_area=1749263,NA,wesco-distribution-canada,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1799111,Wesco Distribution Canada,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1749263,0,348,NA,NA,NA,NA
