Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2857197,NA,/companies/2857197-serenitywood-inc?searched_category_id=392&service_area=1984152,"
Ikea Cabinets Design & Installation &
Renovatiuons

Servicing -  Kitchener - Waterloo area
contact : caucean@yahoo.com",serenitywood-inc,2014-07-31T05:57:47.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1919627,Serenitywood Inc.,12,11,0,10,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,0,FALSE,9f62fe060e1cebea41dded4251afe0270e4f2fc0,TRUE,2016-06-19T20:57:01.000-04:00,TRUE,FALSE,1984152,76.2623653376,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2564148,http://www.canadianwoodcraftsman.com,/companies/2564148-fred-miller-custom-woodworks?searched_category_id=392&service_area=1577352,"Fred Miller comes from a long line of Canadian Wood Craftsmen. His sensibility in design, expert finishing and careful attention to detail, have established him as one of Canada's foremost cabinetmakers.
Careful attention to detail in a small shop setting for 27 years. Visit our web site www.canadianwoodcraftsman.com
",fred-miller-custom-woodworks,2008-02-16T11:36:06.000-05:00,NA,NA,By appiontment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1627200,Fred Miller Custom Woodworks,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,118a66e10515c1fad0e8589fed9af117ed6d0fb5,FALSE,NA,FALSE,FALSE,1577352,-1.0,392,NA,NA,2008-02-16T11:36:06.000-05:00
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2587576,NA,/companies/2587576-pot-pourri?searched_category_id=392&service_area=1600780,NA,pot-pourri,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1650628,Pot Pourri,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1600780,-1.0,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2614659,NA,/companies/2614659-ebenisteries-b-m-d-inc?searched_category_id=392&service_area=1627863,NA,ebenisteries-b-m-d-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1677711,Eb,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1627863,-1.0,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2599513,NA,/companies/2599513-armoires-gibson?searched_category_id=392&service_area=1612717,NA,armoires-gibson,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1662565,Armoires Gibson,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1612717,-1.0,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2692473,NA,/companies/2692473-menuiserie-jalbert-frres-ltee?searched_category_id=392&service_area=1705677,NA,menuiserie-jalbert-frres-ltee,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1755525,Menuiserie Jalbert & Fr,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1705677,-1.0,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2682616,NA,/companies/2682616-knox-construction-cabinetry?searched_category_id=392&service_area=1695820,NA,knox-construction-cabinetry,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1745668,Knox Construction & Cabinetry,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1695820,-1.0,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2687836,NA,/companies/2687836-paul-s-building-contractor?searched_category_id=392&service_area=1701040,NA,paul-s-building-contractor,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1750888,Paul's Building Contractor,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1701040,-1.0,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2616914,NA,/companies/2616914-l-jeanson-cie-2001-ltee?searched_category_id=392&service_area=1630118,NA,l-jeanson-cie-2001-ltee,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1679966,L Jeanson Cie 2001 Lt,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1630118,-1.0,392,NA,NA,NA
https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design,13,https://homestars.com/on/holly-hill/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2655199,NA,/companies/2655199-armoires-o-design?searched_category_id=392&service_area=1668403,NA,armoires-o-design,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1718251,Armoires O Design,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1668403,-1.0,392,NA,NA,NA
