Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2958213,,/companies/2958213-central-sanitization-cleaning-services-inc?searched_category_id=383&service_area=2257840,"What we do is we offer a flat rate for the very first clean depending on the size and condition of that house . This guarantees that we are able to clean the neglected areas such as trim , baseboards , doors , ect, as well as the day to day cleaning. This ensures that we are able to start off with a full clean and then continue on with basic cleaning as well as picking one neglected area on top of the basic clean .
For example after the first full clean , we would come in and do the basic cleaning as well as light fixtures. Then the following week we would do the basic cleaning and focus on the trim and so on.

",central-sanitization-cleaning-services-inc,2021-07-20T16:37:19.000-04:00,NA,NA,NA,,"Basic cleaning includes:
-Organization upon room cleaning
-Sweeping/ Vacuuming
-Mopping
-Dusting / Surface cleaning
-Full bathroom clean
-Outer appliances ( inner stove , fridge , microwave ect are all part of the neglected areas we include weekly)
- Main windows ( others are provided when we are focusing on windows on top of the basic cleaning .",,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2020190,Central Sanitization Cleaning Services Inc.,3,3,2,9.66667,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,2021-07-20T16:39:19.000-04:00,,FALSE,0,0,3,0,FALSE,daa7db829537e18b4e803dfc55783d77084e726b,FALSE,TRUE,FALSE,2257840,81.7721209763,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2906916,https://becrystalclean.com/,/companies/2906916-crystal-clean-maintenance?searched_category_id=383&service_area=2143934,"We offer a wide variety of affordable commercial and residential cleaning services—office cleaning, ceiling cleaning, carpet cleaning and floor care, window cleaning, move-in / move-out cleaning and more.",crystal-clean-maintenance,2018-01-04T07:14:05.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1969101,Crystal Clean Maintenance,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,2018-01-04T07:14:30.000-05:00,NA,FALSE,0,0,1,0,FALSE,01fd0e745ea35a65e4a8c99de8114821ae6b5059,FALSE,TRUE,FALSE,2143934,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2938951,NA,/companies/2938951-prestige-cleaning?searched_category_id=383&service_area=2215149,NA,prestige-cleaning,2020-01-14T00:23:56.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2001125,Prestige Cleaning,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,2020-01-14T00:25:53.000-05:00,NA,FALSE,0,0,0,0,FALSE,fb10b63c5dd36ea50ef184bee5ffd60c6547d485,FALSE,FALSE,FALSE,2215149,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2944378,https://www.sanitechnb.com/,/companies/2944378-richardson-sanitech?searched_category_id=383&service_area=2227085,"RICHARDSON SANITECH is a family-owned business located in Fredericton, New Brunswick.

 

Seeing the challenges faced by New Brunswick businesses due to COVID-19, we decided to step up to help re-open, and keep-open businesses in our own backyard. 

We offer comprehensive disinfecting and sanitizing service with electrostatic spray",richardson-sanitech,2020-06-09T07:30:47.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2006531,Richardson Sanitech,0,0,2,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,2020-06-09T07:32:59.000-04:00,NA,FALSE,0,0,3,0,FALSE,8a97756640f7971c0d82d43ef060c8d9279f3c5d,FALSE,FALSE,FALSE,2227085,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2679688,NA,/companies/2679688-lincoln-mini-mart?searched_category_id=383&service_area=1692892,NA,lincoln-mini-mart,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1742740,Lincoln Mini Mart,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1692892,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2635097,NA,/companies/2635097-norge-cleaners-laundromat?searched_category_id=383&service_area=1648301,NA,norge-cleaners-laundromat,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1698149,Norge Cleaners & Laundromat,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1648301,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2577124,NA,/companies/2577124-white-glove-maid-service-2003?searched_category_id=383&service_area=1590328,NA,white-glove-maid-service-2003,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1640176,White Glove Maid Service 2003,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1590328,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2614582,NA,/companies/2614582-merry-maids?searched_category_id=383&service_area=1627786,NA,merry-maids,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1677634,Merry Maids,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1627786,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2699486,NA,/companies/2699486-the-dry-cleaner?searched_category_id=383&service_area=1712690,NA,the-dry-cleaner,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1762538,The Dry Cleaner,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1712690,-1.0,383,NA,NA
https://homestars.com/on/richibucto%20road/house-apartment-cleaning,10,https://homestars.com/on/richibucto%20road/house-apartment-cleaning,House & Apartment Cleaning,2758801,NA,/companies/2758801-a-j-domestic-services?searched_category_id=383&service_area=1772005,NA,a-j-domestic-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1821853,A J Domestic Services,0,0,0,NA,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1772005,-1.0,383,NA,NA
