Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,subdomain
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,318610,http://www.phoenixdoors.ca,/companies/318610-phoenix-garage-doors?searched_category_id=368&service_area=24268,"Garage doors & operators. Serving Toronto, Newmarket, Brampton, Concord, Etobicoke, Markham, Mississauga, North York, Oakville, Richmond Hill, Scarborough, Thornhill, Unionville, Vaughan, Woodbridge, Georgina, Sutton, Stoufville, other GTA",phoenix-garage-doors,2008-01-04T14:08:49.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1162897,Phoenix Garage Doors,2,2,0,10,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2008-01-04T14:08:49.000-05:00,FALSE,0,0,0,FALSE,6e0f9a98ee1cb5608e8698897d73c287025d6317,FALSE,2015-11-04T13:22:30.000-05:00,FALSE,FALSE,24268,55.5504635546,368,NA,NA,NA,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,217974,https://www.newmarketgaragedoors.com/,/companies/217974-newmarket-garage-doors-inc?searched_category_id=368&service_area=1812511,"At Newmarket Garage Doors, we provide sales, service and installation as well as parts for garage doors and garage door openers.  We offer excellent service, quality and workmanship. We pride ourselves in a job well done.  Whether it's replacing a rotten and worn wooden garage door, upgrading to a steel insulated garage door or making a selection for a new custom home,  Newmarket Garage Doors should be your destination to bring style and function back to your home
",newmarket-garage-doors-inc,2008-01-23T10:32:37.000-05:00,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,70484,Newmarket Garage Doors Inc,13,9,13,9.22222,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2019-04-16T11:14:09.000-04:00,FALSE,0,0,14,FALSE,a7de685280ca7cf78e78418c730739a4a02f2b84,TRUE,2016-01-05T20:36:06.000-05:00,TRUE,FALSE,1812511,67.8468950826,368,NA,NA,NA,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,310894,,/companies/310894-a-speedy-overhead-door-services?searched_category_id=368&service_area=1827655,"
",a-speedy-overhead-door-services,2007-08-26T20:00:00.000-04:00,NA,"Brampton, Orangeville, Etobicoke, Markham, Mississauga, Newmarket, North York, Oakville, Richmond Hill, Scarborough, Thornhill, Toronto, Unionville, Vaughan, Woodbridge, Barrie, Alliston ",,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,105190,A Speedy Overhead Door Services,77,52,0,5.26923,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2007-08-26T20:00:00.000-04:00,FALSE,0,0,1,FALSE,3bbe17fc8dd598743762e2357663a2b688f9d605,TRUE,2020-12-26T22:33:53.000-05:00,TRUE,FALSE,1827655,36.4433413694,368,NA,NA,NA,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,2946649,http://www.garagedoorservicesnewmarketon.ca/,/companies/2946649-garage-door-repair-newmarket-on?searched_category_id=368&service_area=2232175,"Garage Door Repair Newmarket ON is the leading provider of practical, secure, and lasting garage door repair services. We can restore the full function of your garage door with our off-track door repair, sensor installation, and overhead garage door installation, to name a few. We can program your garage door remote, as well. Our technicians perform our services with the utmost professionalism, and our prices are always budget-friendly.   phone : 647-360-4352
",garage-door-repair-newmarket-on,2020-08-12T01:15:59.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2008786,Garage Door Repair Newmarket ON,0,0,2,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2020-08-12T01:16:33.000-04:00,FALSE,0,0,3,FALSE,0fe1bc821a05dcbf928d974a341329e6c65d310a,FALSE,NA,FALSE,FALSE,2232175,-1.0,368,NA,NA,0,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,2938353,http://www.garagedoorsnewmarketon.ca/,/companies/2938353-newmarket-garage-door-repair?searched_category_id=368&service_area=2213900,"We are a dependable garage door service provider that can fix, adjust, and maintain all brands of units. Our comprehensive line of services involves garage door installation, cables and tracks repair, torsion springs replacement, weather stripping, and more. Our professional technicians give first-rate assistance at a very low price.",newmarket-garage-door-repair,2019-12-24T12:17:23.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2000527,Newmarket Garage Door Repair,0,0,2,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2019-12-24T12:17:37.000-05:00,FALSE,0,0,3,FALSE,47f15f5e06870ecbf3940c58445f6492498e86d0,FALSE,NA,FALSE,FALSE,2213900,-1.0,368,NA,NA,0,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,2968346,,/companies/2968346-newmarket-garage-door-repair?searched_category_id=368&service_area=2280905,"Newmarket Garage Door Repair carries out fast and effective garage door service solutions at the most affordable prices in the city. Our technical expertise guarantees that no matter how damaged your doors may seem that we’ll get things back to operational condition properly. We can also adjust limit settings and take care of garage door spring replacements and maintenance jobs.
",newmarket-garage-door-repair,2022-05-18T08:51:50.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2030264,Newmarket Garage Door Repair,0,0,0,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2022-05-18T08:52:08.000-04:00,FALSE,0,0,0,FALSE,5bca3c9a121c869636711900fc46f7a1cd8b1d86,FALSE,NA,TRUE,FALSE,2280905,-1.0,368,NA,NA,0,
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,2813739,NA,/companies/2813739-phoenix-garage-doors-repair?searched_category_id=368&service_area=1888795,NA,phoenix-garage-doors-repair,2013-08-20T11:51:41.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1876683,Phoenix Garage Doors Repair,0,0,0,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2013-08-20T11:51:42.000-04:00,FALSE,0,0,0,FALSE,bd6ec404e818727db26e283fa1558c1875141863,FALSE,NA,FALSE,FALSE,1888795,-1.0,368,NA,NA,0,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,2808088,NA,/companies/2808088-garage-door-repair-newmarket?searched_category_id=368&service_area=1877585,,garage-door-repair-newmarket,2013-04-01T00:05:07.000-04:00,NA,NA,24 Hour garage door Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1871088,Garage Door Repair Newmarket,0,0,0,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,NA,FALSE,0,0,0,FALSE,a1ef3cebb89db1473995f34089367edba8e1bccf,FALSE,NA,FALSE,FALSE,1877585,-1.0,368,NA,NA,NA,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,2929978,https://www.newmarketgaragedoors.com/,/companies/2929978-newmarket-garage-doors?searched_category_id=368&service_area=2194597,"We are a family owned business that has over 17 years experience. We cover anything garage related to service, sales and repairs. ",newmarket-garage-doors,2019-04-16T11:27:23.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1992152,Newmarket Garage Doors,0,0,7,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2019-04-16T11:27:30.000-04:00,FALSE,0,0,8,FALSE,c6ba7725a177d607e02605ceb1fef805abd0956c,FALSE,NA,FALSE,FALSE,2194597,-1.0,368,NA,NA,0,NA
https://homestars.com/on/holland-landing/garage-doors-hardware,15,https://homestars.com/on/holland-landing/garage-doors-hardware?&page=2&,Garage Doors & Hardware,2949759,https://newmarketgaragedoorsanddoors.ca/,/companies/2949759-newmarket-garage-doors-and-doors?searched_category_id=368&service_area=2239240,"TOP RATED NEWMARKET GARAGE DOOR REPAIR AND REPLACEMENT SERVICES

Due to its history, Newmarket is one of the top places in Ontario to live. bordered by Aurora to the south and East Gwillimbury to the north, it has beautiful features of a town to raise a family in. with the rise in the community, houses and condos being built up, it is no wonder that a professional Garage door and door company like ourselves are essential to the building of the community. Newmarket Garage Doors and Doors has been with the community of Newmarket since the beginning. All our professional garage door repair and replacement technicians are local to the community and are fully trained in the installation of all garage doors and doors. a garage door or even a door in general is the least appreciative thing in a house until you realize just how much you need it to function properly. when the time comes around that it stops functioning properly you will need a professional garage door repair and replacement technician to install it for you. Needing to replace a garage door can take a lot out of your bank account, that's why our team of garage door repair and replacement technicians understand your situation and will assist you in supplying the most affordable rates possible to our customers. At Newmarket Garage Doors and Doors we strive to provide the best quality work to our customers while still providing affordable prices. That is why you should give us a call any time of day or night to help you out. 

EMERGENCY GARAGE DOOR REPAIR SERVICES AROUND THE CLOCK 

An emergency can happen when we least expect it with no warning at times. Unlike most repair garage doors and doors companies Garage Doors and Doors in Newmarket is here for our community 24 hours a day 7 days a week to better serve our customers. Our garage door repair and replacement technicians will arrive to your door step equipped with their mobile service units filled to the rim with all the tools and materials needed to complete any job your garage door or doors would need. Our garage door repair and replacement technicians are licensed, bonded and insured to repair or replace any garage door or residential door given to them to fix. Don't feel frustrated about having to wait for business hours to call on a professional for an emergency repair. Call on the professionals at Newmarket Garage Doors and Doors to help to get your problematic doors repaired or replaced as soon as it happens. we're available 24 hours a day 7 days a week even on holidays. just give our friendly customers service team a call today.  Here are just some of the common jobs our garage door repair and replacement technicians can perform: 

•	Garage Door Opener Replacement 
•	Brand New Garage Door Replacements
•	Garage Door Panel Replacement
•	Garage Door Track and Roller Repair
•	Fresh Garage Door Installations
•	Garage Door Opener Replacement
•	Garage Door Cable Replacement
•	Garage Door Sensor Replacement
•	Emergency Garage Door Repair
      And Much More!

 24 HOUR NEWMARKET GARAGE DOOR REPAIR SERVICES
There is not many garage door repair and replacement companies in the Newmarket area open after regular business hours. No matter is you have an emergency with your garage door or any door, Newmarket Garage Doors and Doors are available to the community 24 hours a day 7 days a week to help assist with any repair or replacement work needed for your garage door or your residential/commercial doors. All of our garage door and door repair and replacement technicians travel with their company provided vehicles that are equipped with all the tools and materials needed to repair or replace any door. We are one of the very few companies in the area that provide Newmarket with 24 hours a day 7 days a week service even on holidays at no restrictions or extra cost associated to our customers. We have been acknowledged as one of the most reliable garage door repair and replacement service in Newmarket based on the opinion of our loyal customers over the last few seasons and that is due to our response time and the preparedness by our technicians. Newmarket Garage Doors and Doors provide intense training and ensures our garage door repair and replacement technicians are all bonded, insured and maintained a clean background check at all times of their employment. All the garage door and door repair and replacement technicians will arrive on site with their mobile units and any hour to assist our community of Newmarket when they are in need of a garage door or door repair or replacement. To learn more just give us a call and let us prove how reliable and ready to assist the community we are.  
",newmarket-garage-doors-and-doors,2020-11-16T15:09:51.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2011896,Newmarket Garage Doors And Doors,0,0,1,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2020-11-16T15:10:16.000-05:00,FALSE,0,0,2,FALSE,41c04405abe30889f8744ccd3ef721397f42b58a,FALSE,NA,FALSE,FALSE,2239240,-1.0,368,NA,NA,0,NA
