Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2792690,https://craft-bilt.com/?utm_source=homestars&utm_medium=referral&utm_campaign=local,/companies/2792690-craft-bilt-materials-ltd?searched_category_id=422&service_area=2067462,"Welcome to Craft-Bilt Materials Ltd
We began operating in April of 1992 after buying assets from Wrisco Ltd. Wrisco was a major supplier of aluminum patio covers, enclosure material and awnings for over 30 years. For 17 years we operated from the old Wrisco location, a 32,000 square foot facility in the Toronto suburb of Markham. In February of 2009, we moved to our current custom designed, 40,000 square foot facility in Ajax, Ontario (just East of Toronto).

Craft-Bilt’s main business is contractor sales of sunrooms, railing, waterproof decking, awnings and patio covers. We manufacture railing kits, canopy kits and sunroom kits. Our line of retractable fabric shades includes: fabric awnings, motorized screens, free standing canopies and canopies for pergolas.

We take a great deal of pride in the engineering behind our products. Proper engineering is important for obtaining building permits. You will find that Craft-Bilt products exceed the industry standard.

Our sales are primarily to customers in Canada. If you are interested in sunrooms or shade products in the USA, please contact Craft-Bilt Manufacturing Co. in Pennsylvania. They have been producing sunrooms in the United States for over 40 years.

Check us out on these sites as well:
https://www.facebook.com/craft.bilt.materials.ltd
https://twitter.com/CraftBilt
https://www.houzz.com/pro/craftbilt/
https://www.youtube.com/c/Craft-bilt
https://www.instagram.com/craft_bilt/
https://www.pinterest.ca/craftbilt/

Keywords:
4 Season Sunrooms, 3 Season Sunrooms, Aluminum Railing, Aluminum Decking, Patio Covers, Retractable Awnings, Canopies, Solar Shades, Motorized Screens, porch enclosures, screen rooms",craft-bilt-materials-ltd,2011-11-18T14:25:46.000-05:00,NA,"CraftBilt Materials Ltd. has distributors throughout Canada.
<br />Please contact us at info@craft-bilt.com or 1800 668 6430 to find out your local dealer.",8AM - 5PM,"Awning, Patio Cover, Sunroom, Canopy, Railing, Decking, Solarium, Carport, Entrance Cover, Porch Enclosure, Screen Enclosure, Motorized Screen, Solar Screen, Window Screen, Window Awning, Retractable Screen, Solarium, Screen Room","We install of all of our products within a small radius around our factory. We deal with contractors throughout Canada, so there's a good chance we know someone who is familiar with our products who is not too far away.","Bettlerliving™ Retractable Shade Products
Grand Vista Sunrooms
Vista Screen Rooms
Northlander™ Skyview Polycarbonate Roof Systems
PanelCraft™ Roof Systems
Betterliving™ Sunrooms
Craft-Bilt Aluminum Railing
Craft-Bilt Aluminum Decking",,1992,20,VISA & Master Card,,,,TRUE,FALSE,,,FALSE,FALSE,,1855742,Craft Bilt Materials Ltd,141,121,122,9.67769,"Decks, Deck, Wood Deck, Deck Patio Furniture, Patio Heater, Patio Deck, Patio Door, Patio Cover, Patio Umbrella, Patio Furniture Set, Patio Furniture Cushion, the deck, on deck, deck tech, patios, construction plans, how to build a deck, build decks, build a deck, deck plans, design deck, design a deck, deck design, deck building, building a deck, building deck, deck designs, how to make a deck, patio cover, wood deck, deck wood, deck board, patio designs, deck designs plans, deck plans designs, deck builder, deck stain, deck builders, ,Awnings & Canopies, Retractable Awning, Window Awning, Canopy Bed, Awnings, Outdoor shades, canopy, canopies, an awning, awning, pergola, gazebo, gazebos, canopy awning, awning canopies, canopy awnings, sun shade, sun shades, sun and shade, patio cover, sunshade, patio covers, patio umbrella, patio umbrellas, motorhome awning,,Shades, ,Sunrooms, Solariums & Greenhouses, Four Season Sun Room, Sun Room Kit, Sun Room Addition, Solarium Furniture, Green House Nursery, Portable Green House, Green House Manufacturer, conservatory, conservatories,Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",2,2011-11-18T14:25:50.000-05:00,craft-bilt,FALSE,0,0,120,FALSE,21d441461250c780b904ebf2c8cf19b0af9d38d0,TRUE,2021-08-24T11:40:21.000-04:00,TRUE,TRUE,2067462,96.6870034071,422,NA,NA,NA
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2801292,http://www.olgrailing.com/,/companies/2801292-o-l-g-iron-railings?searched_category_id=422&service_area=2133349,"OLG Railings company is providing services that deals with installation of railings, repairing and custom design.
***
OLG Railings provides a comprehensive range of iron work services. We specialize in providing the highest quality craftsmanship at a reasonable price. Our prices are unbeatable across Toronto and the GTA. We can custom fabricate, install and repair iron railings and fences. Contact us today for a free estimate!
***
We are number one iron railings company in toronto has a reputation for excellent customer service, and it is no surprise. We are available around the clock to provide our customers with the attention they deserve. If you are in need of high-quality iron railings in Toronto, OLG Railing Company is always here for you.
***
If you are looking for wrought iron railings in Vaughan that will not cost you an arm and a leg, you will adore working with our company. We are also a great option for Toronto residents who are searching for excellent prices on iron railings.
***
We provide a complete range of iron railings and iron gates repair services. If your iron railings need repair, don’t hesitate to contact us. OLG Railings provides no-obligation free quotes. If you are unsure whether your railings need to be repaired or replaced, contact us, and we will present you with options.
***
We do not only cater to the iron railing needs of residents of Toronto proper. We are also a trusted Vaughan iron railings company. If you are in need of wrought iron railings in Vaughan, we can accommodate all of your wishes. Whether you are located in Toronto or in Vaughan, you can depend on our pros 100 percent. We do not only manufacture fine iron railings. We also install them. We even offer in-depth repair services.
***
When you work with us, you can choose your own preferred railing designs. Our experienced professionals will make your iron railings just the way you want them. Customer service is always our number one goal. That is why we are available around the clock to service our customers, every single day of the week.
***
If you want to explore an extensive assortment of some of the best and most affordable iron railings around, call our company today for more information. We have been providing our customers with excellent service for a decade now. We provide the highest level of craftsmanship at the most affordable prices in Toronto! Call us today and see for yourself.",o-l-g-iron-railings,2012-09-07T02:03:53.000-04:00,NA,NA,Weekdays: 9 AM- 6PM,"Wrought iron railings, fences, gates, grates, garden and driveway gates, window grills, security bars, glass railings Patios and Decks, Floor refinishing","Custome Iron Railings,
Exterior Iron Railings,
Interior Iron Railings,
Iron Balcony Railings,
Iron Railings Repair,
Iron Gates,
Iron Fences,
Iron Railings Installation
Railings, 
Art Metal, 
Fences & Gates,
Decks,
Galvanizing, 
Mobile welding, 
Fence repairs","Wrought iron,
Iron Railings
","Interior & exterior iron railings, fences, gates, window bars, safety grates, Repair ",2003,NA,"Cash, cheques ",,,Albany Club,TRUE,TRUE,,,TRUE,FALSE,,1864270,O.L.G. Iron Railings,96,71,66,9.83099,"Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,2012-09-10T22:06:16.000-04:00,MaxWellRailings,FALSE,0,0,73,FALSE,f8091a5baa19a808d8bdb466a2ca0fe1d312547a,TRUE,2021-03-13T11:08:03.000-05:00,TRUE,TRUE,2133349,96.2609886632,422,NA,NA,NA
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2960690,http://www.Glassbuildcanada.com,/companies/2960690-glass-build-canada?searched_category_id=422&service_area=2266447,"We have been right here for over 20 years now.  That makes us a very well-established glass company that you can rely upon to be here when you need us.  We are a family owned business by owner, Feroz Yaqoobi.  Feroz has carried the traditions of high skilled custom glass and mirror work for residential and commercial work.  We can boast that most of our glass professionals have been working for us for over a decade.  We work hard to keep our employees happy so we can retain the highest quality workers to perform the services for your projects.
When you want a custom glass project to go smoothly, on-time and made of superior materials, you can trust Glass Build Canada.  We’ve made lots of friends out of our customers by providing them with superior products that last longer and perform better.  Our employees’ workmanship shows in the great attention to detail in our work.",glass-build-canada,2021-10-19T13:51:44.000-04:00,NA,NA,NA,Glass And Mirrors,"Glass Railing, Glass Partition, Glass Wall, Pool Fence, Porch & Patio, Shower Enclosure & Custom Mirrors ","CRL, FMF, North Temp Architectural Glass,  ",Custom Shower & Railing,2000,6,Flexible ,,1319072-2,,TRUE,FALSE,,No Limite,TRUE,FALSE,3 Years ,2022661,Glass Build Canada,18,18,27,10,"Mirrors & Glass, Wall Mirror, Bathroom Mirror, Window Mirror, Decorative Mirror, Stained Glass, Stained Glass Window, Glass Tile, custom mirror, custom glass, shower glass, glass installation, mirror installation, glass repair, mirror repair, glass replacement, window glass repair, decorative glass, beveled glass, mirror mirror, mirrors in mirrors, mirrors and, window and glass, glass and window, glass in window, glass for doors, windows and glass, glass for windows, windows & glass, shower doors, wall mirror, mirror wall, mirror world, bathroom mirror, mirror with glass, mirror & glass, mirror and glass, glass & mirror, mirror glass, glass mirror, glass and mirror, how to mirror glass, mirror for door, black mirrors, pattern glass, bathroom mirrors, custom glass, glass custom, wall mirrors, mirrors wall, frosted glass, mirror frame, glass for cabinets, manufacturer of glass, tempered glass, vanity mirror, glass shower doors, glass for shower doors, glass on glass mirrors, mirrors and glass, mirrors glass, glass & mirrors, glass for mirrors,,Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,2021-10-19T14:04:35.000-04:00,,FALSE,0,0,38,FALSE,7906e77f8d45171e2e7c1aca0569f444c0d8c533,TRUE,NA,TRUE,TRUE,2266447,77.5571663963,422,NA,NA,0
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,221629,http://www.railingexcellence.com,/companies/221629-railing-excellence-inc?searched_category_id=422&service_area=2257874,"Serving Southwestern Ontario and the GTA since 1992, we provide our customers with quality railings at a reasonable price. 
We offer expert advice to help you select the right railing design and material to elevate your custom home or renovation project. 
We have a beautiful showroom that is available for you to view by appointment. 
We feature in-house design and manufacturing to provide you a myriad of possibilities to our clients, whether they are interior designers, home owners, architects or builders.
​
Railing Excellence provides you the expert advice you need to help you choose the right material, style, and color scheme for your project. 
We place a high importance on product quality through our quality control and inspection procedures to ensure product consistency and expert installations. 
We are proud to have loyal, dedicated and highly experienced employees, which have always been one of our greatest assets. 
This is what makes Railing Excellence the right choice for you!

905-660-3775",railing-excellence-inc,2007-01-22T19:00:00.000-05:00,NA,"Brampton, Concord, Etobicoke, Markham, Mississauga, Newmarket, North York, Oakville, Richmond Hill, Scarborough, Thornhill, Toronto, Unionville, Vaughan, Woodbridge","Mon-Fri 8:30-4:30, or by appt.",Interior & Exterior Railings,,,,1992,75,"Visa, MasterCard, Cash, Certified Cheques",,Fully Licensed,"BBB, GTHBA",TRUE,FALSE,,,TRUE,FALSE,Varies between products,73512,Railing Excellence Inc.,27,17,17,9.94118,"Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,2007-01-22T19:00:00.000-05:00,RailingExcellence,FALSE,0,0,26,FALSE,1ee0869dbe2180ee98acbea5c1b6443c5d608516,TRUE,2015-05-13T09:40:39.000-04:00,TRUE,TRUE,2257874,98.5718088743,422,NA,NA,NA
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2939562,http://qualitydesignstairs.ca,/companies/2939562-quality-design-stairs?searched_category_id=422&service_area=2216452,"Best Stair Company in Toronto. Our woodwork craft masters put all their efforts into fulfilling our client’s requirements. Our process begins with designing the staircase, manufacturing and finally installing. We are experts in not only new staircase and railing manufacturing but also renovation of already-made staircase and railings. We also provide resurfacing (capping), trim and nosing services to our customers. For a free quote please contact 416- 728- 8115

",quality-design-stairs,2020-01-28T14:06:35.000-05:00,NA,NA,NA,"Wood Stairs, Railings, Nosing, Straight Stairs, Circular Stairs
","Design Stairs, Manufacture stairs, Installation Stairs, Recapping, resurfacing, renovation, remodeling Stairs.
",,"Manufacture Stairs
",2017,6,,,,,TRUE,TRUE,,,TRUE,FALSE,,2001736,Quality & Design Stairs,18,17,114,9.94118,"Stair Builders, stairs, spiral stairways, spiral stairs, wood stairs, staircase, staircases,stairsSimple ten stairs instillation straigth,stairs instalation, ,Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,2020-01-28T14:08:09.000-05:00,,FALSE,0,0,126,FALSE,0f2ad03872727a1856ddcb51aeadfcfa0007f858,TRUE,2022-01-18T12:22:31.000-05:00,TRUE,TRUE,2216452,95.5802655712,422,NA,NA,0
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2946307,https://www.wonderwelder.ca/,/companies/2946307-wonder-welding?searched_category_id=422&service_area=2276156,"At Wonder Welding, we are committed to delivering top quality design, welding, fabrication and installation. We are a one stop welding shop for residents and businesses of the Greater Toronto Area, Peel region, Durahm region and Halton region extending to Guelph.

Our expertise covers a wide range of construction processes, including; metal railing, handrail and fence fabrication; Glass curtain wall steel anchoring bracket services; industrial, residential and commercial manufacturing fabrication and installation services; custom metal fabrication covering a wide range varying from metal repairs to furniture building.

We also offer residential demolition, residential carpentry, and much more. We’re a hard-working team of CWB certified professional welders, with 20 years of combined experience, and an eye for detail. Call us today for a fair free quote from one of the GTA‘s most versatile welding teams.",wonder-welding,2020-08-01T17:47:35.000-04:00,NA,NA,NA,"Railings, Architectural railings, metal art","design,fabrication, installation ",,,2018,NA,"Interact e-transfer, Cash, Cheque",,CWB certification,,TRUE,FALSE,,,TRUE,FALSE,,2008444,Wonder Welding,1,1,25,10,"Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,2020-08-01T18:30:46.000-04:00,wonderwelding,FALSE,0,0,28,FALSE,4a78aeb232678546b91e16cc657ce3552040fe5d,FALSE,2022-04-08T21:27:05.000-04:00,TRUE,TRUE,2276156,78.6016483516,422,NA,NA,0
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2963893,https://linktr.ee/Londonfab,/companies/2963893-the-fab-shop-london?searched_category_id=422&service_area=2287211,"At London Fab we can do your custom metal fabrication, practically any metal project idea. Check out the portfolio of projects skillfully crafted in metal for our residential, retail, commercial and contractor clients.

Using leading edge 3D modeling software we design custom graphics and precision parts. The CNC plasma parts and fabrications are made locally at our London Ontario location. We can use steel, stainless steel or aluminum, flat sheet and various tubing materials and custom powder coating, just ask us!

High quality, precision, custom, metal fabrication services we provide include: railings, steel railings, outdoor railings, metal hand railings, deck railings, gates, driveway gates, farm gates, man gates, arch gates, security gates, privacy gates, horizontal gates, rolling gates, sliding gates, remote control gates, Automatic/Electric/Rolling/Swing/slide driveway gates, Keyless/Keypad/lock gates, fences, fence panels, porch, pool fence, steel privacy fence, screens, balcony screens, security screens, privacy screens, chain links, metal columns, stairs, spiral stairs, ornamental railings, driveways, brackets, deck brackets, gazebo, gazebo brackets, pool brackets, metal signs, signage, sign graphics, sign frames, pool signs, LED signs, tables, table bases, live edge table bases, ramps, staircases, planters, engine mounts, lift kits, transmission mounts, tractor parts & more. Wrought iron metal, stainless steel, glass, ornamental, modular, decorative, galvanized. Contact us for free estimates. ",the-fab-shop-london,2022-01-24T21:25:39.000-05:00,NA,NA,NA,"•Custom Farm Gates
•Custom Deck Railings
•Custom Security Gates
•CNC Plasma Cutting
•Essential Bar Foot Rails
•Modern Metal Table Bases
•Custom Sign Graphics"," •CNC Software design
• TIG Welding
• MIG Welding
• Metal Fabrication
• Metal Signage Graphics
• Metal CNC Graphics
• CNC Plasma Cutting
• Ornamental Ironworks
• General Machining
• Bending and Forming
• Powder Coating
• Sandblasting
• Wood Milling
• 3D Printing
Install Glass Railings
Install Metal Railings
Repair Metal Railings",,,2020,NA,"Cash, Credit, Cheque, and E-Transfer ",,,,FALSE,FALSE,,,TRUE,FALSE,Per Job basis ,2025843,The Fab Shop London,0,0,31,NA,"Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,Fences & Gates, Dog Fence, Invisible Fence, Chain Link Fence, Pool Fence, Wood Fence, Fence Gates, Dog Gates, Pet Gates, friendly neighbour fence, friendly neighbor fence, picket fence, wrought iron fence, and gate, and gates, gates, the fence, a fence, fence, fences, fence with gate, gate and fence, gate for fence, fence & gate, gate fence, fence gate, fence and gate, gates and fence, gates fence, fence & gates, fence and gates, fence gates, railings, wrought iron, electronic gates, entrance gate, trellis, fence post, front gates, chain fence, fence panels, fence chain link, chain link fence, how to wood fence, fence wood, wood for fence, wood fence, fence panel, garden gate, fence posts, fencing panels, iron gate, chain link fencing, panel fencing, gates iron, iron gates, chain link fences, fences chain link, fencing post, dog fencing, ,",0,2022-01-24T21:29:09.000-05:00,TheFabShopLondon,FALSE,0,0,62,FALSE,6876c5b7fd3e9a263fb50197c38bf6000b185e21,FALSE,NA,TRUE,TRUE,2287211,-1.0,422,NA,NA,0
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2916133,http://www.foidesigns.ca,/companies/2916133-foi-designs?searched_category_id=422&service_area=2163362,"Toronto's Premier Staircase & Railing manufacturer. At FOI Designs we will design, engineer, manufacture and install every unique staircase and railing system. We specialize in modern staircases, steel and glass construction with illuminated glass, laser etched panels. ",foi-designs,2018-05-08T13:50:46.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1978317,Foi Designs,0,0,34,NA,"Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,2018-05-08T13:51:24.000-04:00,NA,FALSE,0,0,44,FALSE,607568477c1d909f7b6b36a6a2f4439a1efab893,FALSE,NA,TRUE,FALSE,2163362,0,422,NA,NA,0
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2625379,NA,/companies/2625379-kambi-welding-fabricating-ltd?searched_category_id=422&service_area=1638583,NA,kambi-welding-fabricating-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1688431,Kambi Welding & Fabricating Ltd,0,0,0,NA,"Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1638583,0,422,NA,NA,NA
https://homestars.com/on/arkell/railings,13,https://homestars.com/on/arkell/railings?&page=2&,Railings,2579907,NA,/companies/2579907-chaarani-railing-welding?searched_category_id=422&service_area=1593111,NA,chaarani-railing-welding,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1642959,Chaarani Railing & Welding,0,0,0,NA,"Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1593111,0,422,NA,NA,NA
