Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,latest_approved_review_created_at
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,2792749,NA,/companies/2792749-cell-and-laptop?searched_category_id=349&service_area=1853159,NA,cell-and-laptop,2011-11-19T14:49:09.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1855801,Cell And Laptop,0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,2011-11-19T14:49:14.000-05:00,FALSE,0,0,0,FALSE,a0201b39d2e82f89c39aad8e7a48dadbcd5aa2c3,FALSE,FALSE,FALSE,1853159,0,349,NA,NA,NA,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,2909067,NA,/companies/2909067-high-technology-systems?searched_category_id=349&service_area=2148510,NA,high-technology-systems,2018-02-07T03:30:47.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1971252,High Technology Systems,0,0,7,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,2018-02-07T03:32:40.000-05:00,FALSE,0,0,8,FALSE,07c0cf5ca580a9a59cf1fce87d47c21b3f727c3c,FALSE,FALSE,FALSE,2148510,0,349,NA,NA,0,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,2810967,NA,/companies/2810967-hitech-c-system-inc-htcs?searched_category_id=349&service_area=1883321,"HTCS is a telecom company that specializes in business phones, business phone systems, voip, network cabling, phone repair, hosted pbx and more.
",hitech-c-system-inc-htcs,2013-06-10T08:38:47.000-04:00,NA,NA,9am - 9pm (Monday to Friday) & 9am - 6pm (Sat. and Sun.),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1873967,Hitech C System Inc (Htcs),0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,NA,FALSE,0,0,0,FALSE,1c6a7151436188fca75b6bdc18abeac909a0bed3,FALSE,FALSE,FALSE,1883321,0,349,NA,NA,NA,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,221793,NA,/companies/221793-rayjac-electronics?searched_category_id=349&service_area=1796518,NA,rayjac-electronics,2008-01-23T10:34:24.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,73652,Rayjac Electronics,3,2,0,10,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1796518,73.07773978,349,NA,NA,NA,2013-05-01T18:08:51.000-04:00
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,201869,NA,/companies/201869-consumers-fine-surplus?searched_category_id=349&service_area=1795236,NA,consumers-fine-surplus,2008-01-23T10:25:14.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,57646,Consumers Fine Surplus,0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1795236,-1.0,349,NA,NA,NA,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,227877,NA,/companies/227877-triangle-system-repairs?searched_category_id=349&service_area=1796453,NA,triangle-system-repairs,2008-01-23T10:37:08.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,78514,Triangle System Repairs,0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1796453,-1.0,349,NA,NA,NA,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,2568898,NA,/companies/2568898-all-in-one-electronics-inc?searched_category_id=349&service_area=1582102,NA,all-in-one-electronics-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1631950,All-In-One Electronics Inc,0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1582102,-1.0,349,NA,NA,NA,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,2576538,NA,/companies/2576538-d-t-electronics?searched_category_id=349&service_area=1589742,NA,d-t-electronics,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1639590,D T Electronics,0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1589742,-1.0,349,NA,NA,NA,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,2582914,NA,/companies/2582914-jola-instrument-inc?searched_category_id=349&service_area=1596118,NA,jola-instrument-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1645966,Jola Instrument Inc,0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,2017-03-04T13:12:16.000-05:00,FALSE,0,0,0,FALSE,b2cc3e56689e1ef2d0c946fe1419089a15a72921,FALSE,FALSE,FALSE,1596118,-1.0,349,NA,NA,NA,NA
https://homestars.com/on/oronto/electronic-repairs,24,"c(""https://homestars.com/on/oronto/electronic-repairs?&page=2&"", ""https://homestars.com/on/oronto/electronic-repairs?&page=3&"")",Electronic Repairs,2597402,NA,/companies/2597402-enerplace-inc?searched_category_id=349&service_area=1610606,NA,enerplace-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1660454,Enerplace Inc,0,0,0,NA,"Electronic Repairs, VCR repair, DVD repair, TV repair, stereo repair, camera repair, electronics, samsung tv, lg tv, pc repair, computer shop, repair tv, tv repair, how to repair a tv, how to repair tv, television repair, repair television, electronic store, laptop repair, electronic stores, phone repair, pc parts, tv service, tv repairs, television repairs, television repair, circuit board, electronics store, electronics stores, samsung repair, electrical supplies, toshiba support, electric parts, cell phone repair, electronic components, tv problems, electronic supplies, fix laptop, parts electronic, electronic parts, tv tech, mitsubishi tv, tv shops, lcd repair, repair lcd, pc maintenance, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1610606,-1.0,349,NA,NA,NA,NA
