Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain,latest_approved_review_created_at
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2915606,NA,/companies/2915606-a-k-plumbing-heating?searched_category_id=419&service_area=2162261,NA,a-k-plumbing-heating,2018-05-01T02:19:10.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1977790,A.K Plumbing & Heating,3,3,0,10,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,2018-05-01T02:20:01.000-04:00,FALSE,0,0,0,0,FALSE,56be989d4964b646e3e58a188f8c611d876bd508,TRUE,TRUE,TRUE,2162261,90.1499551339,419,NA,NA,NA,NA
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2855175,http://www.nsphbc.com,/companies/2855175-northern-spirit-plumbing-heating?searched_category_id=419&service_area=1977176,"NORTHERN SPIRIT PLUMBING & HEATING Inc.
Northern Spirit Plumbing and Heating prides ourselves in delivering absolute peace of mind as we believe your property matters. We have been providing exceptional customer satisfaction throughout the Fraser Valley and Lower Mainland. We use highly specialized equipment such as HEPA vacuums to ensure no harmful dust particles or construction debris are released into the air. In an era of environmental crisis Northern Spirit Plumbing and Heating delivers best practices in this area.  If you want to have absolute peace of mind where we value honesty and integrity, give us a call.
Monday-Friday 8 am till 5 pm normal rates after 5 pm and all day Sunday/ Holidays overtime rates apply. ",northern-spirit-plumbing-heating,2014-06-14T10:27:22.000-04:00,NA,"New Westminster, Vancouver, Burnaby, Surrey, Richmond, Delta, North Vancouver, West Vancouver, White Rock, Cloverdale, Coquitlam, Port Coquitlam. ",24 emergency service,"Wall hung hot water tanks, Gas hot water tanks, Electric hot water tanks, Boilers, Furnaces, Pumps, Controls, Sump pumps, Sewage pumps, 2 piece toilets, One piece toilets, Showers, Tubs, New valves, Kitchen sinks, Lavatory sinks, bathrooms, Wall hydrants, Ice machine lines, Dyer vent booster fans, Domestic hot water recirculating pumps and piping, Domestic cold water piping and booster pumps,  Zone valves, Thermostats, Heating controls, Damper motors, ","plumbing, sink installs, under mount sinks,Replacement hot water tanks, Toilet repairs,toilet replacement, 
Faucet repair, faucet replacement, Fire place service, New fireplace install, Garborators , Dishwasher installs , Ice machine waterline connections, Drain cleaning for in suite drainage, drain cleaning for house systems, hydronic boilers, furnaces and controls systems, pump repair, sump pump replacement, house waterline repiping, burst pipe repair, Electric HWT repair, electric HWT replacement, 
gas lines, in house drainage, parkade drainage, "," Moen, Delta, Toto, American Standard, Grohe, Riobel, Viega, Uponor, Wirsbo, system 15 pvc, Insinkerator, Kohler, Sterling, hansgrohe, Blanco, FRANKE, Danze, Price Pfister, Weil McLain, Tekmar, Rinnai, A.O. Smith, John wood, NAVIEN, Lennox, Rheem, Bosch, Bradford White, RUUD, Honeywell, Lochinvar, WATTS, Brass Craft, Hydromatic, Sloan, Oatey, Chicago Faucets, Mansfield, little Giant, Super Hot, Laars, York, Fluidmaster, ","Plumbing, Gas fitting, Heating, Waterline repiping, Renovations commercial or residential.",2011,2,"Credit card, cheque, cash. ","Plumbing Red Seal, Gas Contractor, Heating Specialist.",Yes ,BBB A+ Rating,TRUE,TRUE,,2hr min ,TRUE,FALSE,contact office for terms.,1917605,Northern Spirit Plumbing & Heating ,52,51,59,9.96078,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,NA,FALSE,0,0,53,0,FALSE,2c9486bab74f8de99636fc17ead64dd849f4f97e,TRUE,TRUE,FALSE,1977176,77.6176587051,419,NA,NA,northernspirit,2018-02-21T18:16:34.000-05:00
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2875904,http://www.vedder.ca/,/companies/2875904-vedder-residential?searched_category_id=419&service_area=2052170,"At Vedder Residential we specialize in providing professional, informative, no pressure service every time we step into your home. We work with you to determine the right repair or replacement, and then get that work done in a timely and professional manner.

Vedder Residential is based out of Chilliwack and offers a wide range of plumbing services from unclogging sinks, well filtration systems, faucet repair and full house re-pipes.
 
Installations of Plumbing Fixtures & Appliances
Partial or Whole Home Repipes
Full Drain Cleaning Services
Faucet, Tub & Shower Repairs
Toilet Repair and Replacement
Unclogging Toilets
Tub & Shower Installs
Relocating Fixtures
Installing Laundry Tubs
Installing Outdoor Hosebibs
Performing Leak Searches & Repair
Well Pumps
Well Pressure Tanks
Well Filtration
Plumbing Inspections
Insurance Reports

We install, repair and maintain a variety of heating equipment from furnaces and boilers, to water heaters and fireplaces.
 
Furnace Repair, Tune-Ups & Installations
Furnace Replacements
Boiler Repair, Tune-Ups & Installations
Boiler Replacements
Water Heater Repair
Water Heater Installations
Tankless Hot Water Repair
Tankless Hot Water Installations
Fireplace Repairs
Fireplace Tune-Ups
Heating/Cooling Controls
Running Gas Lines
BBQ Boxes

If you are looking for additional comfort indoors we install, repair and maintain air conditioners, heat pumps and indoor air quality(IAQ) products.
 
Air Conditioner Tune-Ups & Installations
Air Conditioner Replacements
Heat Pump Tune-Ups &Installations
Heat Pump Replacements
Ductless Mini-Split Repair & Installations
Ductless Mini-Split Replacements
Air Purifiers
HEPA Filters
UV Filters",vedder-residential,2015-09-07T22:50:25.000-04:00,NA,NA,NA,"Vedder Residential supplies and installs a variety of products from plumbing fixtures such as Toilets, Faucets, Tubs & Showers. As well as Furnaces, Boilers, Tank and Tankless Water Heaters, Air Conditioners, Heat Pumps, Well Pumps and Pressure Tanks.","We deal in annual maintenance, repair and replacement of your home's plumbing, heating and air conditioning systems. We provide Free Quotes on system replacement and offer extended emergency service.","We repair and service all makes of fixture and appliance.
We install only reputable and reliable equipment from manufacturers such as Rheem, Delta, Toto and American Standard. ","Our specialty is a well rounded, customer oriented service. We provide photo documentation of all repairs and replacement. We run thorough tests on your home's mechanical systems to ensure everything is running smoothly now and in the future. Pricing is provided completely upfront with a variety of options to fit any budget.  ",2015,NA,"Cash, Certified Cheque, Interac, Visa, Mastercard","Diploma of Trade Sciences, CoC in Refrigeration Technology, CoC in Electrical Technology","BCSA Licensed Gas Contractor, Journeyman Red Seal Plumber, Licensed Gas Fitter, QF Forced Air","Chamber of Commerce, TECA Quality First",TRUE,TRUE,,,TRUE,FALSE,1 year on all supplied parts and labour.,1938328,Vedder Residential,29,26,36,10,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",1,NA,FALSE,0,0,55,0,FALSE,feb4b002cfce087523c7a63eb023ae9f54e0a9ca,TRUE,TRUE,FALSE,2052170,80.4138012623,419,NA,NA,vedderres,2016-11-21T16:27:12.000-05:00
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2778757,,/companies/2778757-mike-grondin-plumbing?searched_category_id=419&service_area=1831239,,mike-grondin-plumbing,2010-03-19T23:28:58.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1841809,Mike Grondin Plumbing,3,2,0,10,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2016-12-06T12:12:37.000-05:00,FALSE,0,0,0,NA,FALSE,6154656005412bd579e258c6d5dae5234ea87f4b,FALSE,FALSE,FALSE,1831239,25.2439094221,419,NA,NA,NA,2013-06-23T23:13:10.000-04:00
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2786844,NA,/companies/2786844-mr-rooter-plumbing-drainage-heating-septic-service-hotwater-heaters?searched_category_id=419&service_area=1844382,NA,mr-rooter-plumbing-drainage-heating-septic-service-hotwater-heaters,2011-04-18T10:48:37.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1849896,"Mr.Rooter Plumbing,Drainage,Heating,Septic Service & Hotwater Heaters",4,4,0,7.5,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2011-04-18T10:48:39.000-04:00,FALSE,0,0,0,NA,FALSE,a0a92b06f210f6cda29a8ba5b400dfee87956edd,FALSE,FALSE,FALSE,1844382,38.2654059499,419,NA,NA,NA,2018-05-26T21:13:33.000-04:00
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2865029,NA,/companies/2865029-total-service-plumbing-heating?searched_category_id=419&service_area=2010643,Locally Owned. Serving The Fraser Valley. Taking care of all your Plumbing and Heating needs. Call for a free estimate. 24 Hour Emergency Services. Seniors Discount.,total-service-plumbing-heating,2015-01-17T20:14:28.000-05:00,NA,NA,24 hours,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1927455,Total Service Plumbing & Heating,2,1,0,10,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",1,NA,FALSE,0,0,0,0,FALSE,01c1f6726d64d5eccfb43b4ccf9d787af8d7ef62,FALSE,FALSE,FALSE,2010643,78.8912735989,419,NA,NA,NA,NA
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2974952,NA,/companies/2974952-mulan-h-c?searched_category_id=419&service_area=2296408,NA,mulan-h-c,2022-10-26T19:15:07.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2036850,Mulan H&C,0,0,6,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2022-10-26T19:15:41.000-04:00,FALSE,0,0,9,0,FALSE,5ea142aff4e12a4dea38b204d3c1d04d93576670,FALSE,FALSE,NA,2296408,-1.0,419,NA,NA,NA,NA
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2917266,http://www.blueplanetplumbing.ca,/companies/2917266-blue-planet-plumbing-heating-ltd?searched_category_id=419&service_area=2165765,Quality Service & Installation of Plumbing & Heating throughout the Lower Mainland. ,blue-planet-plumbing-heating-ltd,2018-05-28T18:09:40.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1979450,Blue Planet Plumbing & Heating Ltd.,0,0,0,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2018-05-28T18:10:20.000-04:00,FALSE,0,0,1,0,FALSE,4b75dba5978df3e62c558b5354faea4900c55fa8,FALSE,TRUE,FALSE,2165765,-1.0,419,NA,NA,NA,NA
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2974469,,/companies/2974469-asero-plumbing-heating?searched_category_id=419&service_area=2295308,"Asero Plumbing & Heating, in Chilliwack, BC, is a Professional Plumbing & Heating company that offers an array of services, including New Construction, Repairs, Renovations, Drain cleaning, and Property management & maintenance for residential homes, commercial businesses, and care homes. Give us a call today!

Address:
9555 Fletcher Street, Chilliwack, British Columbia, V2P 4Z9

Phone:
604-316-0634",asero-plumbing-heating,2022-10-18T02:23:20.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2036367,Asero Plumbing & Heating,0,0,4,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2022-10-18T02:23:38.000-04:00,FALSE,0,0,4,0,FALSE,cacabdd298c898e873a00fc2d6b8ddec244506cb,FALSE,TRUE,FALSE,2295308,-1.0,419,NA,NA,,NA
https://homestars.com/on/lake%20errock/plumbing,21,"c(""https://homestars.com/on/lake%20errock/plumbing?&page=2&"", ""https://homestars.com/on/lake%20errock/plumbing?&page=3&"")",Plumbing,2907556,http://www.nbdmechanicalinc.com,/companies/2907556-nbd-mechanical-inc?searched_category_id=419&service_area=2145297,plumbing/heating/ gas fitting and residential refrigeration,nbd-mechanical-inc,2018-01-18T16:15:56.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1969741,Nbd Mechanical Inc.,0,0,0,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2018-01-18T16:16:28.000-05:00,FALSE,0,0,0,0,FALSE,8076de320857d4af43a8ac85b796fb16fd0c5648,FALSE,TRUE,FALSE,2145297,-1.0,419,NA,NA,NA,NA
