Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2783439,http://www.easyflipgaragedoors.ca,/companies/2783439-easy-flip-garage-doors-inc?searched_category_id=368&service_area=1838301,"Easy Flip Garage Doors specializes in installation, repairs, maintenance of Residential Overhead Garage Doors, Garage Door Openers, and Aluminum Capping. We are your friendly local garage door services company serving in Mississauga, Toronto, Orangeville, Caledon, Halton Hills, Guelph, Burlington, Vaughan, Markham, and the GTA.

Here at Easy Flip Garage Doors, customer satisfaction is our #1 priority. Therefore, we always ensure you have the best experience with our professional certified technicians. To know that our customers are happy with our work makes our job even easier.

Easy Flip Garage Door Inc.’s mission is to provide our service areas with supreme customer service, reliable and quality products.  Our business was built and established on the foundation of trust and honesty. Our aim is to always do what is best for the success of our company by doing what is right for our customers. We will continue to strive to get better each day without compromising our morals and values.

Easy Flip Garage Doors have been the most recommended garage door company in our service areas due to our love and passion for what we do. It can be very frustrating to have a broken garage door whether it needs to be fixed or replaced. That’s why we ensure to provide fast response time, quality products and superior customer service.",easy-flip-garage-doors-inc,2011-01-12T15:59:27.000-05:00,NA,"The GTA and Surrounding cities
<br />Acton, Bolton, Brampton, Burlington, Caledon, Caledon East,Erin Etobicoke, East York Area, Georgetown, Guelph, Maple, Markham Milton, Mississauga, Newcastle, Newmarket, North York, Oakville, Orangeville, Scarborough, Stouffville, Thornhill, Richmond Hill, Toronto, Vaughan, Woodbridge, York Area",M-F 8am-6pm/Sat&Sun 10am-4pm/24 HR Emergency Service,"Garage Doors starting at $1150 Installed
Garage Door Electric Openers starting at $489+hst (installed)
Garage door and opener accessories (prices varies)","Installation of Garage Doors Installation of Electric Openers $150 (own purchased opener) 
Capping $250 for a single door or $450 for a double car garage
Repairs and Services flat rate fee of $120","AMARR, CHI, Garaga, Liftmaster, Linear, Gentek and Colliers Manufacturing","Garage Door and Opener Installation, Repairs, Service, Sales and  Aluminum Capping",2010,NA,"Cash, Credit Card (Visa, Mastercard), Debit, E-Transfer",,Yes,"BBB, CDI, CFIB, WSIB",TRUE,FALSE,,,TRUE,FALSE,"1 year Installation warranty, Manufacturer warranty available",1846491,Easy Flip Garage Doors Inc.,213,193,126,9.87565,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",5,2011-01-12T15:59:29.000-05:00,EasyFlip,FALSE,0,0,160,100,FALSE,d849f39c2e732d72d5190c179fdbb4bf54976492,TRUE,2022-09-07T11:39:52.000-04:00,TRUE,TRUE,1838301,97.1933751324,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2773642,http://www.gtadoors.ca,/companies/2773642-max-overhead-doors?searched_category_id=368&service_area=1786846,"GTADoors

MAX Overhead Doors – Specializing in Garage door installation, repair and openers in Burlington, Etobicoke, Milton, and Oakville

“Hard-working, dependable and thorough,” are some of the words that our current clients and customer use to describe  as their Garage door & Openers Supplier, installers and Service Company.

We have been in the Garage Door Industry for 6 years now and our steadily growing list of clients continue to rave about our service.

We offer reasonable and competitive prices, a well-trained staff, and a commitment to quality.

See for yourselves why our clients are so satisfied with our service!

Don’t delay – call us at (416) 881-9084 for a free quote today!
Our company specializes in garage door installations and repair.

Our experts provide fast and reliable service in Greater Toronto Area with a focus in Guelph, kitchener. Cambridge, Milton, Oakville, and Burlington areas.

Our garage doors services include:

– Garage door repair

– Garage door openers

– Garage door installation
If you are looking for garage door professionals don’t hesitate to contact Can Dor.
Our highly trained workers would be happy to assist you and provide solutions for any query or request.

416-881-9084
info@gtadoors.ca",max-overhead-doors,2008-12-18T16:54:21.000-05:00,NA,NA,24 HOUR EMERGENCY SERVICE ,"Garage doors, Garage door openers","Sales, Services and Installation","Clopay, C.H.I, Amarr Liftmaster ",,2005,5,,,yes,,TRUE,FALSE,,,TRUE,FALSE,Lifetime Warranty ,1836694,Max Overhead Doors,38,34,89,9.70588,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2008-12-18T16:54:18.000-05:00,gtadoors,FALSE,0,0,90,NA,FALSE,f2375eca9aaed68ddeae25ea7762192fa25f05b5,TRUE,2018-09-12T18:43:06.000-04:00,TRUE,FALSE,1786846,89.2859333809,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2776888,http://ecogaragedoors.com,/companies/2776888-eco-garage-doors?searched_category_id=368&service_area=1829279,"Eco Garage Doors operates in Ontario. We install and repair garage doors and openers. We cover all Toronto, Kitchener and other populated areas in Ontario.

    • Free estimates
    • Professional and fast service

Feel free to browse around and view our selections of garage doors and openers available.",eco-garage-doors,2009-11-04T15:26:54.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1839940,Eco Garage Doors,4,4,8,9.75,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2017-12-05T19:10:40.000-05:00,NA,FALSE,0,0,9,NA,FALSE,dfb87802a543b454c3e7ce7bbb063865f0cf9bc4,FALSE,2015-07-15T21:08:10.000-04:00,TRUE,FALSE,1829279,65.5696004456,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2810262,NA,/companies/2810262-garage-door-repair-waterloo?searched_category_id=368&service_area=1881922,"Our Garage Door Company fixes and replaces Genie garage door operators, Chamberlain garage door operators, Liftmaster garage door operators and Door King gate operators. We provide expert service an maintenance packages for glass, aluminum, wood and steel garage doors. 24-hour emergency services for unscheduled garage door needs.",garage-door-repair-waterloo,2013-05-22T02:37:41.000-04:00,NA,NA,24 Hour Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1873262,Garage Door Repair Waterloo,1,1,0,6,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,61c7b96e7ab5bfbabb11f8e6bd71f7968f9ddbd4,FALSE,2014-12-12T11:29:27.000-05:00,FALSE,FALSE,1881922,18.7623284268,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2969563,NA,/companies/2969563-garage-door-repair-kitchener-on?searched_category_id=368&service_area=2283643,NA,garage-door-repair-kitchener-on,2022-06-20T06:31:24.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2031481,Garage Door Repair Kitchener ON,0,0,0,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2022-06-20T06:31:50.000-04:00,NA,FALSE,0,0,0,0,FALSE,88f5428909a80fabb519db0ac54389d52a01eec0,FALSE,NA,FALSE,NA,2283643,-1.0,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2809176,NA,/companies/2809176-garage-door-repair-kitchener?searched_category_id=368&service_area=1879776,"Has your garage door’s Garage Door Repair Kitchener oryour electronic door’s circuitry malfunctioned that your car’s now stuck? That’s unfortunate but you don’t have to despair. Call us and we can send our team for an emergency garage door service. Our company provides on-call, on-site garage door repair and other related services for your convenience.",garage-door-repair-kitchener,2013-04-26T15:37:01.000-04:00,NA,NA,24 Hour ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1872176,Garage Door Repair Kitchener,0,0,0,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,ced7cc8aa7c16a8e3e3a59d23b6c9f704142dc9e,FALSE,NA,FALSE,FALSE,1879776,-1.0,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2938414,http://www.garagerepairskitchener.ca/,/companies/2938414-kitchener-garage-door-repair?searched_category_id=368&service_area=2214025,"We are a garage door repair company that offers first-class services that won’t cost a fortune. We can help you with opener installation, overhead garage door repair, spring replacement, and the like. Our servicemen are experts and can help you with any garage door problem you encounter.",kitchener-garage-door-repair,2019-12-29T08:22:37.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2000588,Kitchener Garage Door Repair,0,0,2,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2019-12-29T08:22:58.000-05:00,NA,FALSE,0,0,3,0,FALSE,6d20f8b7192ac1c150c0926226f6e677f8feade1,FALSE,NA,FALSE,FALSE,2214025,-1.0,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2959585,NA,/companies/2959585-big-boy-garage-doors?searched_category_id=368&service_area=2260917,NA,big-boy-garage-doors,2021-09-10T15:52:59.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2021561,Big Boy Garage Doors,0,0,0,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2021-09-10T15:55:01.000-04:00,NA,FALSE,0,0,0,0,FALSE,200763d2caf557980e043c5333a707f1fff901de,FALSE,NA,FALSE,FALSE,2260917,-1.0,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2800035,NA,/companies/2800035-sunset-door?searched_category_id=368&service_area=1864260,"Sunset Door Inc. is a garage door specialist for residential and light applications, proudly serving the Kitchener/Waterloo and surrounding area.s for over 25 years. Make an appointment to visit our showroom at 80 Dumart Place. There, our team can give you personalized advice in purchasing a new garage door. After your purchase, we will provide you with an installation that meets the highest industry standards, and unequalled after-sales service thanks to our maintenance and repair program. 

Our full range of products also includes electric garage door openers as well as many other accessories to go with your garage door. Think of us when it comes to buying, installing or repairing any type of garage door. We are a member of the Better Business Bureau (BBB).   

I invite you to come and visit us, and on behalf of our entire team, I thank you for considering our company.

Marvin Zieske
Owner
Sunset Door Inc.",sunset-door,2012-07-18T14:23:23.000-04:00,NA,NA,Monday to Friday from 8 AM to 5 PM and evenings by appointment.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1863087,Sunset Door,0,0,0,NA,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,2012-07-18T14:23:23.000-04:00,NA,FALSE,0,0,0,NA,FALSE,054d66023a22924cb6e524fe69e1efd1a93718e1,FALSE,NA,FALSE,FALSE,1864260,-1.0,368,NA,NA
https://homestars.com/on/kitchener/garage-doors-hardware,28,"c(""https://homestars.com/on/kitchener/garage-doors-hardware?&page=2&"", ""https://homestars.com/on/kitchener/garage-doors-hardware?&page=3&"")",Garage Doors & Hardware,2757133,NA,/companies/2757133-on-track-door-systems-inc?searched_category_id=368&service_area=1770337,NA,on-track-door-systems-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1820185,On Track Door Systems Inc,3,3,0,9.33333,"Garage Doors & Hardware, Garage Door Opener, Garage Door Repair, Wood Garage Door, Garage Door Installation, Installing garage doors, electric garage doors, automatic garage doors, custom garage doors, metal garage door, for garage, garage, garage door, overhead, garagedoor, garage doors, door opener, garage opener, garage door opener, garagedoors, garage door openers, garage repair, garage door repair, repair garage door, liftmaster, overhead door, overhead doors, metal doors, garage door replacement, garage door repairs, iron door, door accessories, garage parts, parts garage, fix garage door, garage door parts, genie garage door, garage door opener, ,",0,NA,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,2012-04-05T16:04:38.000-04:00,FALSE,FALSE,1770337,31.3344583857,368,NA,NA
