Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2848770,https://www.rosaleswd.com/,/companies/2848770-rosales-w-d?searched_category_id=374&service_area=2190285,"Welcome to Rosales W&D, the purpose of this site is to assist You with finding the perfect product to Affordably Personalize your home.  With over 10 years experience, we can say that we have mastered our craft.  Our products are showcased around the City in residential homes and private estates.  Every year, thousands of clients choose us for their projects mainly because of our professionalism, attention to detail and our one of a kind buying experience which ensures customer satisfaction every time!  And if you're here, it's because you have not yet found what you're looking for.  We believe it's not enough to simply meet your expectations-we must exceed them.

*****
 
We take great pride in our wide variety of Products & Services such as Window Glass Replacements, Glass Shower Enclosures & Partitions, Mirrors, Glass Railings,
Wrought Iron Inserts, Decorative Glass Inserts, Door Systems etc.

*****
Rosales W&D has been servicing Toronto and the surrounding areas for many years.

*****

Rosales W&D
Delivering Quality to Your Home
 
rosaleswd@gmail.com
(416) 456-0937 / (416) 220-1484",rosales-w-d,2014-02-14T00:21:20.000-05:00,NA,NA,NA,"-Shower Doors/Enclosures
-Mirrors
-Glass Railings
-Window Glass Replacements 
-Window & Door Systems
-Wrought Iron/Decorative Glass Door Inserts
-Door Locks/Handles
-Window Cranks & Parts 
",Quality Installation of All our Products,,Canadian-Made Products,2006,NA,"Cheque, Cash, E-Transfer",,Master Business License,"Home Advisor, Houzz",TRUE,TRUE,,,TRUE,FALSE,,1911204,Rosales W&D Glass,77,70,119,9.94286,"Windows & Doors Installation & Service, install Replacement Window, Screen Door, Wood door, metal door, fire door, sliding door, french door, glass paned door, sash windows, casement windows, bay windows, bow windows, energy star windows, lead-paned windows, Windows,  wondows, windowa, windwos, winows, windows canada, windows home, canadian windows and doors, window manufacturers canada, house windows canada, canada windows, vinyl windows and doors, windows and doors canada, windows and doors, house windows, vinyl windows, canadian windows, buy windows, windows price, doors canada, windows manufacturers, windows for houses, canada doors, canadian door, windows vinyl, new house windows, canadian made windows, exterior windows, residential windows, black vinyl windows, garden doors canada, windows house, window suppliers, window companies toronto, vinyl windows price, windows canada store, window stores, store windows, vinyl doors, gta windows, buy doors, new windows and doors, shop windows, replacement windows, buy home windows, cheap home windows,  phantom screens, doors ontario, doors canada, canada doors, phantom screen doors, custom sliding window, double french doors, phantom retractable screens, plywood doors, screen doors wood, exterior doors, barn doors, entrance doors, steel doors, sliding screen doors, sliding barn doors, retractable screen door, exterior french doors, saloon doors, french windows, barn style doors, wooden doors, french patio doors, loft doors, solid wood doors, types of doors, custom doors, wood front doors, window doors, invisible screen door, exterior wood doors, interior wood doors, panel doors, door screens,  shutter doors, swing doors, wood entry doors, office doors, barn windows, retractable door, patio screen door, basement doors, exterior glass, exterior glass doors, french door screens, rolling screen door, screens for french doors, wooden exterior door, custom front doors, solid wood exterior doors, unique doors, pocket doors toronto, cheap interior doors, front doors, entry doors, solid oak doors, shop windows, front screen doors, custom wood doors toronto, window installations, window installation companies, windows and doors installation, windows and door installer, door installer, window contractors, door installation toronto, home window installation, windows and doors replacement, door installer toronto, replacement window doors, door replacement toronto, door company, best windows and doors reviews, long life windows, longlife windows, custom windows toronto, replacement doors, certified windows and doors reviews, install vinyl windows, install a door, door contractors, interior door installation, door repair, windows repair, windows replacement, exterior door installation, shower door installation,  front door replacement, garden doors, caulking,Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,Mirrors & Glass, Wall Mirror, Bathroom Mirror, Window Mirror, Decorative Mirror, Stained Glass, Stained Glass Window, Glass Tile, custom mirror, custom glass, shower glass, glass installation, mirror installation, glass repair, mirror repair, glass replacement, window glass repair, decorative glass, beveled glass, mirror mirror, mirrors in mirrors, mirrors and, window and glass, glass and window, glass in window, glass for doors, windows and glass, glass for windows, windows & glass, shower doors, wall mirror, mirror wall, mirror world, bathroom mirror, mirror with glass, mirror & glass, mirror and glass, glass & mirror, mirror glass, glass mirror, glass and mirror, how to mirror glass, mirror for door, black mirrors, pattern glass, bathroom mirrors, custom glass, glass custom, wall mirrors, mirrors wall, frosted glass, mirror frame, glass for cabinets, manufacturer of glass, tempered glass, vanity mirror, glass shower doors, glass for shower doors, glass on glass mirrors, mirrors and glass, mirrors glass, glass & mirrors, glass for mirrors,,Railings, stair railings, outdoor railings, iron railings, wrought iron railings, wood railings, rail, gates, fence, rails, fencing, rail times, fences, fence gate, fence gates, railing, wrought, wrought iron, handrail, handrails, balustrade, balconies, rail simulator, speed rail, iron works, stair steps, balusters, iron work, fence panels, hand rail, banister, hand railing, rail works, ironworks, balustrades, front gates, curtain rails, garden gate, iron gate, gate iron, gates iron, iron gates, ,",0,rosaleswd,FALSE,0,0,307,0,FALSE,6ceb474508864fbe98d38a0e0d1528b31f7e9429,TRUE,2020-12-09T13:29:39.000-05:00,TRUE,TRUE,2190285,97.0236860843,374,NA,NA,NA
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2923158,https://shouldagotus.ca/,/companies/2923158-should-a-got-us?searched_category_id=374&service_area=2294851,"SHOULD'A GOT US is a new company by name only.
However, the company has well over 15 years of experience and knowledge.
 
SHOULD’A GOT US was aptly named by our own clients and their neighbours who would stop by at various job sites and compliment us about our workmanship. Then, they would comment on their own past work experiences with which they were not completely satisfied.  In response, we simply said: You SHOULD’A GOT US!
 
We at SHOULD'A GOT US, take great pride in our work from the beginning of each and every project from start to finish and we strive to complete the jobs on time and when possible below budget.

 
Please take the time to research our work, look at our gallery of photos, and to read the comments of our satisfied clients.
 
References will gladly be furnished on request.
 

Thank you, 
Larry Rudd",should-a-got-us,2018-10-24T10:18:34.000-04:00,NA,NA,NA,,,,,NA,2,"cheque, cash, e-transfer",,,,TRUE,TRUE,,,TRUE,FALSE,2 yrs.,1985332,Should'a Got Us,56,53,76,10,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,shouldagotus,FALSE,0,0,73,0,FALSE,74b7112bbda1eb5ae77cc05d343842364c522247,TRUE,2022-06-30T10:47:13.000-04:00,TRUE,TRUE,2294851,98.0556318618,374,NA,NA,2018-10-24T10:24:24.000-04:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2973351,,/companies/2973351-stewart-s-handy-help?searched_category_id=374&service_area=2298157,,stewart-s-handy-help,2022-09-21T22:28:00.000-04:00,NA,NA,NA,,,,,NA,NA,"check, cash, e-transfer",,,,FALSE,FALSE,75,100,FALSE,FALSE,,2035262,Stewart's Handy Help,2,2,60,10,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,StewartsHandyHelp,FALSE,0,0,61,0,FALSE,dc180881fbba3ff14522c364e55fcd509b72c22f,TRUE,NA,TRUE,TRUE,2298157,90.8943681227,374,NA,NA,2022-10-25T11:34:19.000-04:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2967633,,/companies/2967633-reliable-property-management?searched_category_id=374&service_area=2278981,,reliable-property-management,2022-04-27T23:57:37.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2029551,Reliable Property management ,5,4,28,10,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,,FALSE,0,0,29,0,FALSE,2fd86ebc117d8eaa8b0d619234f465229561b117,TRUE,NA,TRUE,TRUE,2278981,85.8713145674,374,NA,NA,2022-04-28T15:47:18.000-04:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2933823,,/companies/2933823-cubetech-services-inc?searched_category_id=374&service_area=2278117,"For all Home Owners and Property Investors we provide Maintainance, Repair and Construction related services. 

While You're here CALL US now for:

• SUMMER***   Sheds . Patio Covers . Planters . Backyard Spring Cleaning . Canopy . Lawncare.

• FENCE + DECK + RAILING - Installation . Repairs . Staining.

• RENOVATION Basement + KITCHEN +  Laundry Rm + BATHROOM + Powder Rm.

• REMODELLING   Accent Walls . Doors . Trims/Casing . Base Boards . Wainscoting . Crown Molding. 

• DRYWALL   Partion Wall Installation . Patching . Painting

• FLOORING   Staircase . Laminate + Eng. Hardwood . Tiling + Grouting . Backsplash.

• PLUMBING   Facuets and Blocked Drains . Toilets . Face Basin . Laundry Tubs . 

• INSTALLATIONS   Over-Range-Microwave . Bathroom Fans . Ceiling Fixtures . Hood Fans . Countertops . Kitchen + Bathroom Accessories.

• REMOVE AND REPLACE - Washer Dryer . Stove . Fridges . Cabinets . ",cubetech-services-inc,2019-08-07T19:18:06.000-04:00,NA,NA,NA,,,,,2017,2,Cheques . Cash . E-Transfers,Bsc. Construction Management ,,,FALSE,FALSE,,$99,TRUE,FALSE,,1995997,CubeTech Services Inc. ,10,10,8,10,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,,FALSE,0,0,11,0,FALSE,b426009949bd889bfd5786bd7a5671ecf2827c58,TRUE,2022-08-18T10:33:45.000-04:00,TRUE,TRUE,2278117,98.9676200815,374,NA,NA,2019-08-07T19:20:07.000-04:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2962392,,/companies/2962392-bocomra-solutions?searched_category_id=374&service_area=2269584,"Bocomra Services turns your visions into reality. 
We pride ourselves on craftsmanship and work ethic. 
Safety for our employees and clients are our #1 goal. 
Whether you are doing a home renovation, addition or touchups around the house our knowledgeable staff is here to help guide you through your project step by step for any questions, concerns or services.

647-231-2125",bocomra-solutions,2021-12-09T15:13:44.000-05:00,NA,NA,NA,,"- carpet, drapery, furniture steaming and cleaning
- power washing and paint removal
- downspout and gutter clean/repair
- painting interior and exterior projects
- drywall repair and installation
- door installation and repair
- small household projects and builds
- fence and deck build
- leakage repair
- decorative mouldings installation/repair",OUR PRIORITY IS TO PROVIDE THE BEST QUALITY RESTORATION SERVICES & CLEANING!,We present ourselves on providing outstanding work and quality restoration to any size home project. We are only satisfied when we have reached results beyond your expectations!,2021,3,"Cash, Cheques, E-Transfer",,Electrician Construction and Maintenance ,,TRUE,FALSE,,,TRUE,FALSE,,2024351,Bocomra Solutions,2,2,15,10,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,",0,,FALSE,0,0,25,0,FALSE,040db374a1e6e6be2116a3f51fcd9c525b9380ca,TRUE,2022-01-13T19:31:37.000-05:00,TRUE,TRUE,2269584,86.2341519096,374,NA,NA,2021-12-09T15:15:19.000-05:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2947597,https://homestars.com/companies/2947597-sparkling-curb,/companies/2947597-sparkling-curb?searched_category_id=374&service_area=2298163,"Welcome to Sparkling Curb!

Specializing in both Interior and Exterior Home Projects, from General Contracting to Bathroom and Basement Reno's, Painting, Carpentry, Asphalt and Stone Sealing, Interlocking, Landscaping and design, fence and deck build, sodding, and handyman.

We're here to serve your home needs so you could enjoy your biggest investment and optimize it for future benefit. 
Call us today to discuss what is possible.  ",sparkling-curb,2020-09-10T18:51:53.000-04:00,NA,NA,NA,,"General Contracting, Interior Renovations, Painting, Carpentry, Handyman services, Exterior Renovation and Restoration, Sealing, and more.","Milwaukee, Benjamin Moore, Seal King","Flooring, Painting, Handyman, Drywall Repair and Install, Sealing, Landscaping and Design, Deck and Fence Build, Staining, Interlock",2020,NA,Cash and e-transfer ,Mechanical Engineer,,,FALSE,FALSE,,,TRUE,FALSE,Yes. Kindly ask for details. Depends on service provided. ,2009734,Sparkling Curb,24,24,71,9.375,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,,FALSE,0,0,56,0,FALSE,3caf704a76987994e895634cbb4779adbab99173,TRUE,2022-09-23T15:56:37.000-04:00,TRUE,TRUE,2298163,87.7572957627,374,NA,NA,2020-09-10T18:52:37.000-04:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2906191,NA,/companies/2906191-dgs-managment?searched_category_id=374&service_area=2142408,NA,dgs-managment,2017-12-09T16:32:40.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1968376,Dgs Managment,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,0,FALSE,3bb2585695d2968e82592e2cce45a7f7172aca9b,FALSE,NA,FALSE,FALSE,2142408,-1.0,374,NA,NA,2017-12-09T16:33:50.000-05:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2971809,NA,/companies/2971809-heppell-s-handyman-services?searched_category_id=374&service_area=2288811,NA,heppell-s-handyman-services,2022-08-16T14:57:46.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2033720,Heppell's Handyman Services,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,1,0,FALSE,a80d9ace9e9620771f697044d3dd938b187b939c,FALSE,NA,TRUE,FALSE,2288811,-1.0,374,NA,NA,2022-08-16T14:58:01.000-04:00
https://homestars.com/on/jackson/handyman-services,19,https://homestars.com/on/jackson/handyman-services?&page=2&,Handyman Services,2892629,NA,/companies/2892629-top-dog-construction-property-management?searched_category_id=374&service_area=2110936,NA,top-dog-construction-property-management,2016-12-19T16:04:30.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1955053,Top Dog Construction & Property Management,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,0,FALSE,5537f5d5b41a5ec00e9d33fdac9d80a6a416ad9c,FALSE,NA,FALSE,FALSE,2110936,-1.0,374,NA,NA,NA
