Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,latest_approved_review_created_at
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2696822,,/companies/2696822-first-klass-mechanical?searched_category_id=419&service_area=1710026,"First Klass Mechanical Is Here For All Your Plumbing, Heating, Air Conditioning & Gas Fitting Needs. Our plumbers troubleshoot and unclog/repair leaks and clogs in sinks, toilets, faucets, bath tubs and sewer pipes. We specialize in Heating (HVAC) and Air Conditioning Installation and Repair. First Klass Mechanical heating technicians repair and replace hot water heaters and tanks, boilers and furnaces. Looking for reliable Gas Fitting and Installation of your furnace, stove, or water heater? First Klass Mechanical’s gas fitters do so much more than that. SERVING KELOWNA AND THE OKANAGAN VALLEY SINCE 1990! Make First Klass Mechanical your first call for commercial, industrial and residential projects in Kelowna and area.",first-klass-mechanical,2008-03-04T16:55:15.000-05:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,1759874,First Klass Mechanical,1,1,1,10,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2021-07-07T21:07:45.000-04:00,,FALSE,0,0,2,FALSE,774fb83a135d26ccfbfb055af97b7c16f7296e0a,FALSE,TRUE,FALSE,1710026,83.5817630208,419,NA,NA,NA,NA
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2946564,https://www.deglanmechanical.com/,/companies/2946564-deglan-mechanical?searched_category_id=419&service_area=2231982,Deglan Mechanical is a full service plumbing and gasfitting company owned and operated by Jordan Deglan. Jordan is a fully certified Red Seal Plumber and Gas Contractor with over 13 years experience. Phone: 250-808-7883,deglan-mechanical,2020-08-10T05:52:26.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2008701,Deglan Mechanical,1,1,3,10,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2020-08-10T05:52:55.000-04:00,,FALSE,0,0,4,FALSE,e0453450f792fd6f61aec0579269b410ad33fbb8,FALSE,FALSE,FALSE,2231982,87.8093045395,419,NA,NA,0,NA
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2705007,NA,/companies/2705007-mr-rooter-plumbing?searched_category_id=419&service_area=1718211,Providing quality plumbing and drain cleaning services 24/7. Our professional service technicians will fix it right the first time.,mr-rooter-plumbing,2008-03-04T16:55:15.000-05:00,NA,"Kelowna, West Kelowna, Peachland, Summerland, Penticton, Vernon ",24 hours,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1768059,Mr Rooter Plumbing Kelowna,1,1,0,10,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2012-06-07T21:35:04.000-04:00,NA,FALSE,0,0,0,FALSE,72f6d098ed2ba89baae577d38f852d685c274cb2,FALSE,FALSE,FALSE,1718211,49.0452838378,419,NA,NA,NA,2015-04-13T16:39:39.000-04:00
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2800680,NA,/companies/2800680-blair-mechanical?searched_category_id=419&service_area=1865224,NA,blair-mechanical,2012-08-06T18:16:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1863732,Blair Mechanical,12,6,0,7.16667,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2014-03-18T18:54:54.000-04:00,NA,FALSE,0,0,0,FALSE,fa7407a13e4901fc7137ed371ab3a6921c75d274,TRUE,FALSE,FALSE,1865224,55.7447263848,419,NA,NA,NA,2016-05-10T12:22:48.000-04:00
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2855624,NA,/companies/2855624-rite-tech-plumbing?searched_category_id=419&service_area=1978722,NA,rite-tech-plumbing,2014-06-25T15:42:48.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1918054,Rite Tech Plumbing,0,0,0,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,NA,NA,FALSE,0,0,0,FALSE,b9dd7192f2c8f4fd466f35f254244b75991b6b56,FALSE,FALSE,FALSE,1978722,0,419,NA,NA,0,NA
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2885953,NA,/companies/2885953-malmberg-construction?searched_category_id=419&service_area=2090483,"Website: http://www.malmbergconstruction.ca

Phone: 250-212-0112

Air conditioning service and installation, Furnace service, repairs and installations, Gas fitting, Hot Water Tank and Tankless Water Heater servicing, repairs, and installation, Heat Pump Servicing and Installation, Plumbing repairs and servicing.",malmberg-construction,2016-04-03T10:53:27.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1948377,Malmberg Construction,0,0,0,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,NA,NA,FALSE,0,0,0,FALSE,078a2c20868b81907ad589dc27731aaa14313990,FALSE,FALSE,FALSE,2090483,0,419,NA,NA,0,NA
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2947260,NA,/companies/2947260-fsq-plumbing-and-radon-ltd?searched_category_id=419&service_area=2233568,"My company is FSQ Plumbing and Radon Ltd. My company is fully licensed,bonded and insured.

I’m a journeyman plumber/gas fitter and certified in radon measurement.  I have been in the industry for 12 years, with a focus on new Home construction, finishing, service, renovations, and hot water tank replacements and installations.",fsq-plumbing-and-radon-ltd,2020-09-01T04:05:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2009397,FSQ Plumbing and Radon Ltd,0,0,4,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2020-09-01T04:05:29.000-04:00,NA,FALSE,0,0,5,FALSE,dde850276019043b990362239b18bb6e46812637,FALSE,TRUE,FALSE,2233568,0,419,NA,NA,0,NA
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2850091,NA,/companies/2850091-winter-plumbing-heating-ltd?searched_category_id=419&service_area=1960848,NA,winter-plumbing-heating-ltd,2014-03-13T18:36:46.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1912525,Winter Plumbing & Heating Ltd.,0,0,0,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,NA,NA,FALSE,0,0,0,FALSE,ed87442fee5bd74246ccfeeaddab8bab44f1a844,FALSE,FALSE,FALSE,1960848,0,419,NA,NA,0,NA
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2958792,,/companies/2958792-latta-mechanical?searched_category_id=419&service_area=2259144,"Experienced Plumbing and Drain specialist servicing Kelowna and the surrounding area. Fully licensed. 
Please call (604) 300 8538 for any need you have. ",latta-mechanical,2021-08-12T15:27:19.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,TRUE,FALSE,,,FALSE,FALSE,,2020769,Latta Mechanical,0,0,5,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2021-08-12T15:28:45.000-04:00,,FALSE,0,0,6,FALSE,1ee312fe454193cb7980ddf56cc9e4026b61cef9,FALSE,TRUE,FALSE,2259144,0,419,NA,NA,0,NA
https://homestars.com/on/kelowna/plumbing,36,"c(""https://homestars.com/on/kelowna/plumbing?&page=2&"", ""https://homestars.com/on/kelowna/plumbing?&page=3&"", ""https://homestars.com/on/kelowna/plumbing?&page=4&"")",Plumbing,2906331,http://alkoplumbing.business.site,/companies/2906331-alko-plumbing?searched_category_id=419&service_area=2142714,"Call a certified, bonded and insured red seal plumber with affordable rates and top quality workmanship! Whether your building a new home or have a leaky faucet, no job is to small or to big. Free estimates, call, text or email. 
",alko-plumbing,2017-12-13T17:22:12.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1968516,Alko Plumbing,0,0,1,NA,"Plumbing, Plumber, Plumbers, Plumbing Contractor, Plumbing Repair, toilet repair, fixing toilet, fixing sink, broken faucet, faucet repair, tap repair, leaking toilet, leaking sink, leaking pipes, drain snaking, at plumbing, plumbing in, what is plumbing, a plumbing, the plumbing, plumbing and, how to plumbing, plumbing a, plumbing how to, an plumbing, a plumber, plumber, the plumber, plumber plumber, plumber in, how to plumber, plumbers in, the plumbers, plumbers, plumbing pipe, how to plumb, pipes and plumbing, plumbing pipes, pipes for plumbing, plummer, plumbing supplies, plumbing supply, plumbing heating, plumbing & heating, heating and plumbing, heating plumbing, plumbing and heating, pipe plumber, plumbing stores, plumbing suppliers, the plumbs centre, plumb centre, ,",0,2017-12-13T17:22:58.000-05:00,NA,FALSE,0,0,2,FALSE,6c420eaf6f412d95b317d43f10e3fd5abbe0b807,FALSE,TRUE,FALSE,2142714,0,419,NA,NA,0,NA
