Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2787706,NA,/companies/2787706-my-house-of-flowers?searched_category_id=374&service_area=1845624,NA,my-house-of-flowers,2011-05-23T19:08:57.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1850758,My House Of Flowers,1,1,0,10,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2011-05-23T19:08:59.000-04:00,FALSE,0,0,0,FALSE,ad64a810b8d19c3f0300f121a51452176b4eba33,FALSE,2014-10-22T21:59:32.000-04:00,FALSE,FALSE,1845624,49.4505494505,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2926146,NA,/companies/2926146-g-and-j-construction-services?searched_category_id=374&service_area=2185726,"Kitchen Renovations
Bathroom Renovations
Basement Finishing
Additions
Windows & Doors
Custom Closets
Decks and Fences
Roofing
Siding and Masonry
Painting
Plumbing
No job to small, we do it all.
Contact our operations manager Graham to get your free quote today 1-902-440-1586 / grahamlangille@gmail.com",g-and-j-construction-services,2019-01-12T19:54:25.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1988320,G and J Construction Services,1,1,1,0,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2019-01-12T19:55:12.000-05:00,FALSE,0,0,1,FALSE,d85104f4014596fb1da928d4a9ee1387e2f5870b,FALSE,NA,TRUE,FALSE,2185726,0.7934723818,374,NA,NA,0
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2785710,NA,/companies/2785710-mustard-seed-jobs?searched_category_id=374&service_area=1842656,"We take pride in doing the small, odd jobs around your home or business that other companies may not want to do.  As a handyman company, we currently operate in Halifax, Nova Scotia.
Using the experience gained over 16 + years doing home renovations and repairs, we aim to help homeowners maintain and update their homes.  After all, most people have more important things to concentrate on than that bathtub re-chalking or fixing that squeaky door that always jams.

For your ease of mind, we are fully covered by liability insurance and the Workers Compensation Board of Nova Scotia.",mustard-seed-jobs,2011-03-16T17:23:39.000-04:00,NA,"Halifax, NS ",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1848762,Mustard Seed Jobs,1,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,2011-03-16T17:23:40.000-04:00,FALSE,0,0,0,FALSE,a82d5b184d6488c3af59bb8f98fd20b1a95166f8,FALSE,NA,FALSE,FALSE,1842656,-1.0,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2676007,NA,/companies/2676007-air-tek-home-maintenance?searched_category_id=374&service_area=1689211,NA,air-tek-home-maintenance,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1739059,Air-Tek Home Maintenance,1,1,0,10,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2015-05-18T05:10:55.000-04:00,FALSE,FALSE,1689211,52.3076923077,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2754810,NA,/companies/2754810-a-d-mackay-home-improvements?searched_category_id=374&service_area=1768014,NA,a-d-mackay-home-improvements,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1817862,A D MacKay Home Improvements,1,1,0,2,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2014-10-04T11:32:45.000-04:00,FALSE,FALSE,1768014,0.0,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2721769,NA,/companies/2721769-to-ten-construction-services-ltd?searched_category_id=374&service_area=1734973,NA,to-ten-construction-services-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1784821,To-Ten Construction Services Ltd,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1734973,-1.0,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2768938,NA,/companies/2768938-sorensen-contracting?searched_category_id=374&service_area=1782142,NA,sorensen-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1831990,Sorensen Contracting,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1782142,-1.0,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2726650,NA,/companies/2726650-mortgage-centre-the?searched_category_id=374&service_area=1739854,NA,mortgage-centre-the,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1789702,Mortgage Centre The,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1739854,-1.0,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2714272,NA,/companies/2714272-muller-custom-renovations-ltd?searched_category_id=374&service_area=1727476,NA,muller-custom-renovations-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1777324,Muller Custom Renovations Ltd,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1727476,0,374,NA,NA,NA
https://homestars.com/on/fergusons%20cove/handyman-services,22,"c(""https://homestars.com/on/fergusons%20cove/handyman-services?&page=2&"", ""https://homestars.com/on/fergusons%20cove/handyman-services?&page=3&"")",Handyman Services,2715910,NA,/companies/2715910-pat-mcarthy-renovations-ltd?searched_category_id=374&service_area=1729114,NA,pat-mcarthy-renovations-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1778962,Pat McArthy Renovations Ltd,0,0,0,NA,"Handyman Services, Handyman, Home Handyman, Handyman Business, Repairmen, Repairman, house doctor, how to be a handyman, what is a handyman, the handyman, a handyman, handy man, the handy man, handy handyman, home repair, in home repair, handymen, the handymen, improvements home, home remodeling, home improvement remodeling, remodeling home improvement, hand man, kitchen and remodeling, home improvement and repair, home repair and improvement, home improvement repair, remodeling and repair, home remodeling and repair, home repair and remodeling, home repair remodeling, home remodeling repair, home improvements remodeling, repair house, house repair, house remodeling, house improvements, property maintenance, home maintenance, home repairs, in home repairs, repairman, services handyman, the handyman service, service handyman, handyman service, handy services, house repairs, repairs house, repair homes, service contractors, mr fix it, mud room, mudroom, caulking,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1729114,0,374,NA,NA,NA
