Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2851280,NA,/companies/2851280-ireton-electric?searched_category_id=348&service_area=1963379,NA,ireton-electric,2014-03-31T22:09:36.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1913712,Ireton Electric,2,2,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",1,iretonelectric,FALSE,0,0,0,0,FALSE,f488e990fba19d98024d0fbdd8217a97ff94c122,TRUE,2015-03-26T11:10:02.000-04:00,FALSE,FALSE,1963379,65.7481467923,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2807546,NA,/companies/2807546-lanark-county-electric?searched_category_id=348&service_area=1876534,"Local honest electrician in Perth (serving Perth, Smiths Falls and Ottawa ) available to address your electrical issues or create your dream space....10 years experience and I pride myself in being clean, tidy, and efficient....Call today... Fast reliable service. NO HIDDEN FEES. The quote I give you is the price you pay. Agricultural, Commercial and Residential work. From service calls, to service upgrades, we do it all! 
Call or email me now:
Mike (613) 264-2716 
Cell 613-390-2425 
ECRA/ESA # 7009328
",lanark-county-electric,2013-03-19T14:31:34.000-04:00,NA,NA,"open Monday to Friday, 8am to 5pm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1870546,Lanark County Electric,2,2,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",1,NA,FALSE,0,0,0,NA,FALSE,52e39106e561dd700c9333ea58f0b4c298d342ea,TRUE,2013-04-25T11:26:09.000-04:00,FALSE,FALSE,1876534,64.0934190385,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2783971,NA,/companies/2783971-browns-electric?searched_category_id=348&service_area=1839863,NA,browns-electric,2011-02-08T11:04:16.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1847023,Browns Electric ,1,1,0,10,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,bc7075d05e074570b62508b7441f6b3e76ff4982,FALSE,NA,FALSE,FALSE,1839863,51.043956044,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2732585,NA,/companies/2732585-laframboise-mechanical-electrical-ltd?searched_category_id=348&service_area=1745789,NA,laframboise-mechanical-electrical-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1795637,Laframboise Mechanical-Electrical Ltd,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1745789,0,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2733635,NA,/companies/2733635-nedco?searched_category_id=348&service_area=1746839,NA,nedco,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1796687,Nedco,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1746839,0,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2734534,NA,/companies/2734534-perth-public-utilities-commissionfiltration-plant?searched_category_id=348&service_area=1747738,NA,perth-public-utilities-commissionfiltration-plant,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1797586,Perth Public Utilities CommissionFiltration Plant,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1747738,0,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2641151,NA,/companies/2641151-crawford-lighting-inc?searched_category_id=348&service_area=1654355,NA,crawford-lighting-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1704203,Crawford Lighting Inc,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1654355,0,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2652601,NA,/companies/2652601-mcveety-electric?searched_category_id=348&service_area=1665805,NA,mcveety-electric,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1715653,McVeety Electric,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1665805,0,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2719416,NA,/companies/2719416-shafer-electrical-mechanical?searched_category_id=348&service_area=1732620,NA,shafer-electrical-mechanical,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1782468,Shafer Electrical & Mechanical,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1732620,0,348,NA,NA
https://homestars.com/on/perth/electricians,10,https://homestars.com/on/perth/electricians,Electricians,2734535,NA,/companies/2734535-perth-public-utilities-commissionservice-garage?searched_category_id=348&service_area=1747739,NA,perth-public-utilities-commissionservice-garage,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1797587,Perth Public Utilities CommissionService Garage,0,0,0,NA,"Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,1747739,0,348,NA,NA
