Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,latest_approved_review_created_at,subdomain
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2907800,NA,/companies/2907800-ea-locksmith-inc?searched_category_id=400&service_area=2145811,"Your trusted locksmith partner in Kitchener and Waterloo region. Welcome to our site! EA Locksmith Inc. is a unique all in one locksmith service.

EA Locksmith is the leading mobile locksmith in Kitchener, Waterloo, and the area. With 5-star customer service and affordable rates, we can turn your trouble into ruble. Providing: - Automotive Locksmith - Commercial Locksmith - Residential Locksmith - Emergency Locksmith - CCTV - Access Control Call 519-722-7776 for service!

Extra Keys Cut
Exit devises Repair
Lock Replacement
Commercial Lockout
Residential Lockout
Immobilizer Key Program
Car Lockout
Broken Key Extraction
Lost Car Key
Remote Program
Ignition Key Replacement
Aluminum Routing
Rekey And Repair
Key Decode
Keypad Service
High-Security Locks",ea-locksmith-inc,2018-01-22T20:28:27.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1969985,EA Locksmith Inc.,2,2,0,10,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,2018-01-22T21:06:58.000-05:00,FALSE,0,0,0,0,FALSE,3cfcac76addcab2720e0af5e8c628e6bccce7c5f,FALSE,TRUE,FALSE,2145811,73.7154144156,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2882829,NA,/companies/2882829-locksmith-kitchener?searched_category_id=400&service_area=2079000,"Locksmith Kitchener is a full service security provider.  Residential, Commercial, Auto and 24 Emergency Service. Expert Home Security System Installation. Both Home and Commercial CCTV Installation. We also offer complete Garage Door Repair, Service and Replacement. Call us today! 519-489-2586
",locksmith-kitchener,2016-01-23T21:57:17.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1945253,Locksmith Kitchener,1,1,0,10,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,NA,FALSE,0,0,0,0,FALSE,60a4adc32842b2baf486e599e723cd8e859a1b29,FALSE,FALSE,FALSE,2079000,83.3188241659,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2866794,NA,/companies/2866794-pop-a-lock-southwestern-ontario?searched_category_id=400&service_area=2017289,"We are a full service locksmith company specializing in residential, automotive, and commercial locksmith services.  Locked out?  Need a new key for your car?  Want to change or repair the locks on your home or business - call Pop-A-Lock!  Our techs are certified, insured, police checked and drug tested.  Call Pop-A-Lock today!",pop-a-lock-southwestern-ontario,2015-02-27T10:06:22.000-05:00,NA,NA,24/7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1929219,Pop A Lock Southwestern Ontario,1,1,0,10,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,NA,FALSE,0,0,0,0,FALSE,e62399f433aed004f5174542078e81603f89e595,FALSE,FALSE,FALSE,2017289,55.1704684089,400,NA,NA,2015-04-02T15:35:18.000-04:00,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2813190,NA,/companies/2813190-locksmith-waterloo?searched_category_id=400&service_area=1887671,"Locksmith Waterloo is established since 1998 and providing traditional locksmith services and security equipment throughout the Waterloo area. All our customers can rest assured with confidence and knowledge that if they need locksmith services, lock repairs or a door opening they can call Waterloo Locksmith Service  any time day and night and get a professional technician within 25 Minutes or less from their call. At Waterloo/ Kitchener Locksmith service we specialist in high security products and locksmiths equipment. Our locksmith technicians are knowledgeable and trained in a wide range of locks, keys, and security systems, We have a large selection of locks and keys, it is important to have skilled professional technicians whom you can consult with free of charge and get advice on which security locks and systems are appropriate to your needs.",locksmith-waterloo,2013-08-02T11:11:32.000-04:00,NA,NA,24/7/365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1876134,Locksmith Waterloo,1,1,0,2,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,NA,FALSE,0,0,0,0,FALSE,fa3f074c4a1b0d1127700520812101ff8d838d27,FALSE,FALSE,FALSE,1887671,10.0643268955,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2886821,NA,/companies/2886821-v-tech-parts-service?searched_category_id=400&service_area=2093198,"Specializing in Multipoint door lock replacement parts and Service.
Located in Kitchener, Ontario but will service Multipoint door locks anywhere in Ontario.  Most familiar with Ferco and G-U Door locks.",v-tech-parts-service,2016-04-30T10:43:45.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1949245,V Tech Parts & Service,0,0,0,NA,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,NA,FALSE,0,0,0,0,FALSE,99c2ea41efb6f5f8f479fd7cf72a05cd1edaa0f3,FALSE,FALSE,FALSE,2093198,-1.0,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2881706,NA,/companies/2881706-tri-city-locksmith?searched_category_id=400&service_area=2075045,"Tri-City Locksmith provides locksmith services, door repair and security hardware installations to businesses and consumers in the Kitchener area. We serve Kitchener-Waterloo, Cambridge, and Guelph area and the areas surrounding this centre. We specialize in property protection for small businesses and home owners as well as upscale hardware installations and serious security solutions for the security conscious consumer.",tri-city-locksmith,2015-12-30T12:09:44.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1944130,Tri City Locksmith,0,0,0,NA,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,NA,FALSE,0,0,0,0,FALSE,f4c7c5a7d6497342fb96e7ec2561de1e1113e60d,FALSE,TRUE,FALSE,2075045,-1.0,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2615939,NA,/companies/2615939-harms-security?searched_category_id=400&service_area=1629143,NA,harms-security,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1678991,Harms Security,0,0,0,NA,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,2011-03-06T20:07:47.000-05:00,FALSE,0,0,0,NA,FALSE,e4fc8b4531d73be205e551205b52c385e31e5f8b,FALSE,TRUE,FALSE,1629143,-1.0,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2863898,NA,/companies/2863898-waterloo-locksmith?searched_category_id=400&service_area=2006227,"Locksmith Services in Waterloo, Ontario was established with one goal in mind, to bring fast, friendly and superior locksmith services to you, our customer, and all those in need of professional locksmith service anywhere and at all times. Our philosophy was founded on the one true constant of every successful business: that the customer is always number one and customer satisfaction is the key.

Our Mission

In times such as these we understand your sensitive security needs and the importance of quality and trusted locksmith services, that is why we have always guaranteed our services and are prepared to meet you anywhere you need us, now. We have always distinguished ourselves from other locksmith companies by providing exceptional locksmith skills and services with reasonable prices. Arriving in a speedy and reliable manner has allowed us to build a large and trusting client base of return and referral customers, not just one time users, and that has always made us proud!

CALL NOW! 519-489-2586 WE ARE AVAILABLE 24-7-365 INCLUDING NIGHTS, WEEKENDS AND HOLIDAYS.

Please visit us at http://locksmithwaterloo.ca/",waterloo-locksmith,2014-12-18T11:13:13.000-05:00,NA,NA,24-7-365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1926324,Waterloo Locksmith,0,0,0,NA,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,NA,FALSE,0,0,0,0,FALSE,4b19dcd31f4da7e0e61e598817b4e24aaadbe136,FALSE,FALSE,FALSE,2006227,-1.0,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2863594,NA,/companies/2863594-locksmith-kitchener?searched_category_id=400&service_area=2005292,"Locksmith Services in Kitchener, Ontario was established with one goal in mind, to bring fast, friendly and superior locksmith services to you, our customer, and all those in need of professional locksmith service anywhere and at all times. Our philosophy was founded on the one true constant of every successful business: that the customer is always number one and customer satisfaction is the key.

Our Mission

In times such as these we understand your sensitive security needs and the importance of quality and trusted locksmith services, that is why we have always guaranteed our services and are prepared to meet you anywhere you need us, now. We have always distinguished ourselves from other locksmith companies by providing exceptional locksmith skills and services with reasonable prices. Arriving in a speedy and reliable manner has allowed us to build a large and trusting client base of return and referral customers, not just one time users, and that has always made us proud!

CALL NOW! 519-489-2586 WE ARE AVAILABLE 24-7-365 INCLUDING NIGHTS, WEEKENDS AND HOLIDAYS.

Please visit us at http://www.locksmithkitchener.info/",locksmith-kitchener,2014-12-12T13:23:45.000-05:00,NA,NA,24-7-365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1926020,Locksmith Kitchener,0,0,0,NA,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,NA,FALSE,0,0,0,0,FALSE,17f95f36c56d3d9c1de8363aea0e3ab5f062314a,FALSE,FALSE,FALSE,2005292,-1.0,400,NA,NA,NA,NA
https://homestars.com/on/breslau/locks-locksmiths,33,"c(""https://homestars.com/on/breslau/locks-locksmiths?&page=2&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=3&"", ""https://homestars.com/on/breslau/locks-locksmiths?&page=4&"")",Locks & Locksmiths,2907872,http://www.speedymobilelocksmith.com,/companies/2907872-speedymobilelocksmith?searched_category_id=400&service_area=2145979,"Speedy Mobile Locksmith offers residential, commercial and automotive locksmith services in Toronto, Canada. Our best locksmith technicians can serve you in all Emergency and Auto Lock-Out situations. We also help you with residential/commercial re-key and lock change services. Visit http://www.speedymobilelocksmith.com",speedymobilelocksmith,2018-01-24T01:58:40.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1970057,Speedymobilelocksmith,0,0,0,NA,"Locks & Locksmiths, Door Lock, Master Lock, 24 Hour Locksmiths, key cutting, key cutters, cutting keys, lock in lock, locks, about locks, lock and locks, lock locks, locksmith, the locksmith, locksmith locksmith, a locksmith, be a locksmith, how to be a locksmith, locksmith in, locksmiths in, locksmiths, safes, locksmithing, door lock, padlock, door locks, padlocks, locked out, car keys, locksmith lock, lock and locksmith, lock locksmith, lock smith, smith lock, lockpicking, lock and security, combination lock, lock locksmiths, lock change, change lock, key locks, lock repair, o lock, 24 locksmith, locksmith key, best locks, locks security, locks and security, security locks, 24 hour locksmith, locksmith 24 hour, ,",0,2018-01-24T01:59:14.000-05:00,FALSE,0,0,0,0,FALSE,d96b811e7ca488c5d4e2705919094de1bd5e4c5b,FALSE,FALSE,FALSE,2145979,-1.0,400,NA,NA,NA,NA
