Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,completion_percent_cache
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2804730,NA,/companies/2804730-r-moore-homes?searched_category_id=321&service_area=1871368,NA,r-moore-homes,2013-01-11T19:35:21.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1867730,R. Moore Homes,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,ae1fa65f4a381455e69ac46fb2934588d7e54874,FALSE,2013-09-28T04:29:53.000-04:00,TRUE,FALSE,1871368,62.7011235537,321,NA,NA,NA,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2772655,http://www.trilliumconstruction.ca,/companies/2772655-trillium-construction-corporations?searched_category_id=321&service_area=1785859,"TRILLIUM CONSTRUCTION, A FULLY INSURED CONSTRUCTION COMPANY, IN OPERATION SINCE 1995, MEMBER-IN-GOOD STANDING OF THE LOCAL, PROVINCIAL AND FEDERAL HOME BUILDERS ASSOCIATION AND ACCREDITED THROUGH TARION AND RENOMARK CONSUMER PROGRAMS. CAN BACK WHAT WE PROMISE!
SO DON'T FALL FOR THE LATEST FADS OR TRENDS
SEE WWW.TRILLIUM.CONSTRUCTION.CA AND EMAIL US FOR A LIST OF OUR MANY CONTENT CUSTOMERS THOUGHT OUT THE KAWARTHA'S

OUR “DEMAND BETTER, COMPROMISING NOTHING” ATTITUDE HAS EARNED US THE STATUS AS REPUTABLE BUILDER SO WAIT FOR US AND YOU TOO WILL BE ONE OF OUR CONTENT AND REPEAT CUSTOMERS.
WE WELCOME THE OPPORTUNITY TO QUOTE ON YOUR PROJECT.
TRILLIUM CONSTRUCTION
705 328 9663
1-866-740-9663
",trillium-construction-corporations,2008-05-24T09:47:31.000-04:00,NA,NA,M-F 7-7   Sa 7-12  Su closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1835707,Trillium Construction Corporations,4,2,0,5,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,7cf5fd656a9e2af32278ae4ea053fdcb9f87ba97,FALSE,2014-09-24T02:25:07.000-04:00,FALSE,FALSE,1785859,20.3024174644,321,NA,NA,2008-05-24T09:47:31.000-04:00,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2937213,NA,/companies/2937213-gilbert-burke?searched_category_id=321&service_area=2211117,"Gilbert + Burke is a custom home and cottage builder serving Muskoka, Kawartha area, and the GTA. With 20 years of experience, we pride ourselves on our award winning architecture, utilizing eco-friendly materials, and incorporating sustainable design into our work. Tell us about your dream home, we’ll bring it to life.",gilbert-burke,2019-11-19T13:33:09.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1999387,Gilbert + Burke,0,0,5,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,9,FALSE,e70c3e86270ad32160826553be979ba04cad31e2,FALSE,NA,TRUE,FALSE,2211117,0,321,NA,NA,2019-11-19T13:34:06.000-05:00,0
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2770362,NA,/companies/2770362-twd-roads-management-inc?searched_category_id=321&service_area=1783566,NA,twd-roads-management-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1833414,TWD Roads Management Inc,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1783566,0,321,NA,NA,NA,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2741621,NA,/companies/2741621-pyle-b-a-limited?searched_category_id=321&service_area=1754825,NA,pyle-b-a-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1804673,Pyle B A Limited,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1754825,0,321,NA,NA,NA,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2750220,NA,/companies/2750220-colonial-concepts-log-homes?searched_category_id=321&service_area=1763424,NA,colonial-concepts-log-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1813272,Colonial Concepts Log Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1763424,0,321,NA,NA,NA,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2637650,NA,/companies/2637650-van-halteren-w?searched_category_id=321&service_area=1650854,NA,van-halteren-w,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1700702,Van Halteren W,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1650854,0,321,NA,NA,NA,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2690909,NA,/companies/2690909-schickendanz-homes?searched_category_id=321&service_area=1704113,NA,schickendanz-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1753961,Schickendanz Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1704113,0,321,NA,NA,NA,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2694844,NA,/companies/2694844-bruce-clarke-roofing?searched_category_id=321&service_area=1708048,NA,bruce-clarke-roofing,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1757896,Bruce Clarke Roofing,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1708048,0,321,NA,NA,NA,NA
https://homestars.com/on/lindsay/builders,17,https://homestars.com/on/lindsay/builders?&page=2&,Builders,2690910,NA,/companies/2690910-schickendanz-homes?searched_category_id=321&service_area=1704114,NA,schickendanz-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1753962,Schickendanz Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1704114,-1.0,321,NA,NA,NA,NA
