Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,latest_approved_review_created_at
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,2886987,http://www.myinteriorspace.com/,/companies/2886987-orsi-szekely-interior-design-decorating-home-staging?searched_category_id=389&service_area=2093710,"Orsi Szekely Interior Design, Decorating, Home Staging welcomes you to our company profile. My name is Orsi and I am an Interior Decorator. This is my portfolio where I feature interior design, decorating projects,and home staging. I am a true lover of color and well organized spaces and I aim to help my clients and friends increase the value of their home and achieve their personal taste and harmony in the space they live or work.

I have demonstrated success in transforming ideas into beautiful and functional design solutions for client spaces. Accomplished in creative planning from concept development to research, layout and design.
",orsi-szekely-interior-design-decorating-home-staging,2016-05-05T21:23:02.000-04:00,NA,NA,NA,,,,,NA,NA,,,Accredited Member of the Canadian Decorators & Designers Association of Canada,,FALSE,FALSE,,,FALSE,FALSE,,1949411,"Orsi Szekely Interior Design, Decorating, Home Staging",7,6,51,10,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,orsiszekely,FALSE,0,0,57,0,FALSE,d2a050c897e33c1020b5b9e91deee26cd6e69df1,TRUE,TRUE,FALSE,2093710,66.0921710299,389,NA,NA,NA,NA
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,2690140,,/companies/2690140-warren-irvine-interior-design?searched_category_id=389&service_area=1703344,"Warren Irvine Interior Design has been in business for 25 years. Residential, commercial, highrise, dental,and hospitality interior design. Custom furnishings, wallcoverings, drapery, re-upholstery, floorcoverings and accessories.Irvine is known for the many fine residences, and recently 4 highrise condominium projects in Etobicoke and Oakville for United Lands Corporation. Phone 905-641-0363 FAX 905-685-3788",warren-irvine-interior-design,2008-03-04T16:55:15.000-05:00,NA,NA,by appointment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1753192,Warren Irvine Interior Design,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,NA,FALSE,7f5eda92dc8bcc99e05af81b05114da64373fa72,FALSE,FALSE,FALSE,1703344,-1.0,389,NA,NA,2008-12-09T11:56:21.000-05:00,NA
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,228211,http://www.ugadrava.com,/companies/228211-uga-drava-sculptor?searched_category_id=389&service_area=1817047,"Uga Drava is a well know Canadian sculpture, classically trained, he works in bronze and granite.",uga-drava-sculptor,2006-05-09T20:00:00.000-04:00,NA,"Brampton, Concord, Etobicoke, Markham, Mississauga, Newmarket, North York, Oakville, Richmond Hill, Scarborough, Thornhill, Toronto, Unionville, Vaughan, Woodbridge ",,,,,Sculpture,1985,0,"Cash, Cheque",Master of Fine Arts in Sculpture,,,FALSE,FALSE,Variable,None,TRUE,FALSE,,78794,Uga Drava Sculptor,0,0,4,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,4,NA,FALSE,e303fd39c014c30c0f435649ccb51e2847c40c4b,FALSE,FALSE,FALSE,1817047,-1.0,389,NA,NA,2010-11-01T07:56:06.000-04:00,NA
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,2627496,NA,/companies/2627496-acquisitions?searched_category_id=389&service_area=1640700,NA,acquisitions,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1690548,Acquisitions Furniture And Interiors,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,NA,FALSE,0e9345409a08fbea6398650c762c98e2427493b9,FALSE,FALSE,FALSE,1640700,-1.0,389,NA,NA,2011-07-07T15:45:06.000-04:00,NA
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,2891535,NA,/companies/2891535-5-cats-art-gallery?searched_category_id=389&service_area=2107693,"Tina Nikoukar has been painting “still life” & “Walt Disney’s cartoon characters” since she was 6 years old as she always cared about nature and animals having the same values as humans. In her teenage years, she started to paint Persian miniature characters.
The name 5 Cats Art Gallery is derived from her five family cats. She has been painting “still life” since she was 14 years old, and painting abstract on canvas professionally for almost ten years.
The main type of mediums that she uses are both oil and acrylic paints. However, she prefers other mediums such as charcoals, pastels, pencils, and water colors to teach in her art classes.
",5-cats-art-gallery,2016-11-02T03:53:57.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1953959,5 Cats Art Gallery,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,0,FALSE,796172ea39a3baf241768ecc5acf5e391be6d6ef,FALSE,FALSE,FALSE,2107693,-1.0,389,NA,NA,NA,NA
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,2585931,NA,/companies/2585931-artscapes-gallery?searched_category_id=389&service_area=1599135,NA,artscapes-gallery,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1648983,Artscapes Gallery,1,1,0,10,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1599135,36.2637362637,389,NA,NA,NA,2012-03-05T13:44:14.000-05:00
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,221639,NA,/companies/221639-rainbow-decorating?searched_category_id=389&service_area=1809623,NA,rainbow-decorating,2008-01-23T10:34:19.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,73519,Rainbow Decorating,1,1,0,8,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1809623,43.48777183,389,NA,NA,NA,2009-10-12T13:54:06.000-04:00
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,206956,NA,/companies/206956-forsythe-doug-gallery?searched_category_id=389&service_area=1805183,NA,forsythe-doug-gallery,2008-01-23T10:27:38.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,61803,Forsythe Doug Gallery,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1805183,-1.0,389,NA,NA,NA,NA
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,2662742,NA,/companies/2662742-super-plak-inc?searched_category_id=389&service_area=1675946,NA,super-plak-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1725794,Super Plak Inc,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1675946,-1.0,389,NA,NA,NA,NA
https://homestars.com/on/catharies/interior-decorators,71,"c(""https://homestars.com/on/catharies/interior-decorators?&page=2&"", ""https://homestars.com/on/catharies/interior-decorators?&page=3&"", ""https://homestars.com/on/catharies/interior-decorators?&page=4&"", ""https://homestars.com/on/catharies/interior-decorators?&page=5&"", ""https://homestars.com/on/catharies/interior-decorators?&page=6&"", ""https://homestars.com/on/catharies/interior-decorators?&page=7&"", ""https://homestars.com/on/catharies/interior-decorators?&page=8&"")",Interior Decorators,2667082,NA,/companies/2667082-rodman-hall-arts-centre?searched_category_id=389&service_area=1680286,NA,rodman-hall-arts-centre,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1730134,Rodman Hall Arts Centre,0,0,0,NA,"Interior Decorators, Home Decorators, Holiday Decorators, decorating, what is interior design, about interior design, house designs, interiors, designer interior, interior designer, house design, decorating ideas, interiordesign, designers interior, interior designers, la interior designers, decoration interior, interior decoration, room design, design a room, kitchen cabinets, interior decoration design, interior design decoration, interior design and decoration, interior decoration and design, decorating interior, what is interior decorating, about interior decorating, interior decorating, decorator, decorators, house decor, home furnishings, in home furnishings, decoration ideas, house decorating, home decorating, kitchen design, interior decorating design, interior design and decorating, interior decorating and design, home furnishings, interior home, home interior, home accessories, house interior, interior decorator, interior decorator in, and interior decorator, decorator interior, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1680286,-1.0,389,NA,NA,NA,NA
