Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2801268,http://www.kitcheninstallersvancouver.com/,/companies/2801268-ikealey-kitchen-installers-vancouver?searched_category_id=392&service_area=2151158,"At Kitchen Installers Vancouver we are an IKEA Certified Installation Company operating throughout British Columbia. Having received accreditation from IKEA in 1992, we have installed thousands of kitchens in the homes of customers and in the IKEA showroom. We have the skills and experience to handle your IKEA Kitchen Renovation from start to finish. 

****

KEALEY Kitchen Installers is a full-service kitchen installation company providing a range of services required by people who have purchased or are considering purchasing an IKEA kitchen. Tom Kealey and his team are seasoned IKEA product professionals and certified IKEA kitchen installers. If you are looking for planning, measuring, assembly and installation, you are in good hands with Tom.

****

Please call TOM at 604-807-1899 for urgent assistance or a free estimate.

",ikealey-kitchen-installers-vancouver,2012-09-05T18:23:04.000-04:00,NA,"BC LOCATIONS WE SERVE:
<br />Vancouver and Lower Mainland, Burnaby, Campbell River, Central Saanich, Colwood, Comox, Coquitlam, Courtenay,
<br />Cowichan, Esquimalt, Fraser Valley, Gulf Islands, Kamloops,
<br />Kelowna, Langford, Nanaimo, North Saanich, Oak Bay, Parksville
<br />Penticton, Port Alberni, Richmond, Sidney, Sooke, Surrey,
<br />Victoria.
",8:00 am - 10:00 pm ,,"KITCHEN ASSEMBLY & INSTALLATION SERVICES:

Although we mainly install IKEA kitchens, we also install kitchens from other manufacturers. We install the following major/local brands:
IKEA,
Home Depot,
RONA,
Merit,
OTHER SERVICES:

When installing your kitchen, we can provide other services that support your kitchen installation, including:
IKEA assembly service,
Kitchen electrical,
Kitchen plumbing,
Countertop installation.
","We install the following major/local brands: IKEA, Home Depot, RONA, Merit. ","Since 1992, KEALEY has provided IKEA assembly services, saving Vancouver and Lower Mainland residents time, frustration and headaches.
If you've just purchased IKEA furniture and are scratching your head looking at the assembly diagram, parts, and bags of screws and widgets, you are not alone. Many people purchase IKEA furniture and forget that what they saw in the store displays was assembled by several workers. Assembly is easy...when you know the product and have assembled it dozens of times, but for many, furniture assembly is a jigsaw puzzle and a time consuming exercise in frustration. That's where we can help. You relax, we do the work. You enjoy the end product.
We assemble most IKEA furniture for any room, including:
Living room furniture,
Bedroom furniture,
Bathroom cabinets, furniture and fixtures,
Complete IKEA kitchens,
Get a free IKEA assembly cost estimate.
",1992,NA,,,,,TRUE,TRUE,,,TRUE,FALSE,,1864422,IKEALEY KITCHEN INSTALLERS VANCOUVER,64,47,36,9.80851,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,Cabinetry & Millwork, Kitchen Cabinetry, Custom Cabinetry, Bathroom Cabinetry, Architectural Millwork, Millwork, custom millwork, bathroom cabinets, Kitchen cabinets, built-in cabinets, built-in cabinetry,  cabinet makers, custom cabinets kitchen, cabinetry, thomasville kitchen cabinets, cabinet doors, millwork cabinetry, custom kitchen cabinets, kraftmaid cabinets, maple cabinets, wood cabinets, stock cabinets, thermofoil cabinets, laminate cabinets, kitchen cabinets design, cherry cabinets, kitchen cabinet designs, hickory cabinets, wholesale cabinets, custom made cabinets, cabinet millwork, cabinets kitchen, kitchen cabinetry, millwork cabinets, ready to assemble cabinets, quality cabinets, bamboo cabinets, caulking,
,Kitchen Planning & Renovation, Kitchen Planning And Design, Kitchen Cabinet Planning, Kitchen Design, Kitchen Remodeling, kitchen or, and bathroom, a and a kitchens, kitchens and, for kitchens, a kitchens, kitchens, the house design, cabinets for kitchen, cabinets for the kitchen, cabinets and kitchen, kitchen cabinets, design a kitchen, about kitchen design, a kitchen design, how to kitchen design, design and kitchen, the kitchen design, design for kitchen, kitchen designs, renovation and remodeling, remodeling and renovation, kitchen designer,,Kitchen Renovation, caulking, ,",0,2013-02-20T02:09:30.000-05:00,ikealeykitchen,FALSE,0,0,36,FALSE,2aa9b9a9f6ebe179f7f3d4628102ba81b0bd3cdc,TRUE,2022-02-23T11:14:27.000-05:00,TRUE,TRUE,2151158,97.2795867228,392,NA,NA,NA
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2785772,http://www.vancouvergeneralcontractors.com,/companies/2785772-vancouver-general-contractors?searched_category_id=392&service_area=1842743,"At Vancouver General Contractors our mission is to provide our clients with an amazing experience in transforming their home into beautiful functional art that reflects the lifestyle they choose to lead. Vancouver General Contractors’ entire process is geared towards putting the customer first. Vancouver General Contractors’ Code of Business Practices ensures ethics and integrity are at the top of our priority list when serving our clients.  We offer a fixed price, and a two-year warranty on our work, so the customer knows we are working for them. We strive to educate the customer through the complexities of the construction industry and build process to ensure the customer realizes their dream and their budget!

We are an award winning company specializing in green-built projects, mobility accessibility, custom homes, additions and major renovations. Call us for a free onsite consultation and we will bring your vision to life!",vancouver-general-contractors,2011-03-19T11:12:48.000-04:00,NA,"West Vancouver, North Vancouver, Vancouver, Richmond, Burnaby, New Westminister, Coquitlam",8am-6pm,,"Kitchen renovations, Bathroom renovations, basement renovations, custom homes, home additions, home renovation, kitchen cabinets, kitchen design, custom home builder",,"Green Renovations, wheelchair accessible bathrooms, basements and kitchens",2011,30,Cheque ,,City license ,"GVHBA, NKBA, Vancouver Board of Trade, Renomark, BBB, Built Green",TRUE,TRUE,,"$10,000",TRUE,FALSE,2-5-10 Pacific Home Warranty ,1848824,Vancouver General Contractors,91,48,176,8.4375,"Basement Renovation, Basement renovation, Basement remodeling, Basement remodelling, renovating your basement, renovation, waterproofing, remodeling, home renovation, house renovation, water in basement, basement waterproofing,finishing basement, moistureproof, remodeling the house, caulking,Kitchen Planning & Renovation, Kitchen Planning And Design, Kitchen Cabinet Planning, Kitchen Design, Kitchen Remodeling, kitchen or, and bathroom, a and a kitchens, kitchens and, for kitchens, a kitchens, kitchens, the house design, cabinets for kitchen, cabinets for the kitchen, cabinets and kitchen, kitchen cabinets, design a kitchen, about kitchen design, a kitchen design, how to kitchen design, design and kitchen, the kitchen design, design for kitchen, kitchen designs, renovation and remodeling, remodeling and renovation, kitchen designer,,Kitchen Renovation, caulking, ,Design/Build, Contracting, Renovation, Remodeling, Restoration, Project Management, Renovation Assistance, Reno Management, architect, architects, design build, build & design, design and build, build by design, design to build. building construction, building a house, house designs, house plans, home designs, house plan, how to design a house, design house, house design, remodeling, building and design, design for building, design building, building by design, a building design, design of building, building design, design a building, building & design,  playsets, playground, wooden playset, wooden playground, play set, ,General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,Home Additions, General contractor, home improvement, building addition, home expansion, house expansion, house building, plans house, house plans from, plans for house, the house plans, house plans, renovation, in house design, home plans house, home house plans, house home plans, house plans home, remodeling, house plans and designs, designs house plans, house designs plans, house plans designs, home plans and designs, home designs plans, floor plans, house build, renovations, plans for building, kitchen cabinets, remodel, kitchen design, house plans for building, house plans building, ,Interior Design, Home Interior Designers, Kitchen Interior Design, interior, what is interior design, about interior design, design interior, interior by design, home designs, interior designer, designer interior, how to be a interior designer, what is an interior designer, home design, decorating ideas, design and decorating, decorating and design, interior designers, interior decoration, room design, interior design decoration, interior decorating, house decorating, home decorating, desings homes, interior design decorating, interior decorating design, decorating and interior design, home building plans, decorating tips, room designs, design homes, decorating design ideas, design photos, interior house, interior decorator, bedroom design, architecture design, bedroom designs, careers in design, interior designs, office design, architectural design, ,Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,Bathroom Renovation, Bathroom renovation, bathroom remodeling, bathroom remodelling, renovating the bathroom, tearing out the bathroom, fixing up the bathroom, bathroom contractors, bathroom vanities, bathroom vanity, design of bathroom, bathroom and design, design for bathroom, design a bathroom, design a bath, bath design, bathroom tile, bathroom cabinets, remodeling a bathroom, bathroom remodeling, remodeling the bathroom, ,Bath renovation, New tub, caulking, ,Sunrooms, Solariums & Greenhouses, Four Season Sun Room, Sun Room Kit, Sun Room Addition, Solarium Furniture, Green House Nursery, Portable Green House, Green House Manufacturer, conservatory, conservatories,Home Office Renovation, renovating home office, home office shelving, home office built-ins, diy network, decorating an office, decorating a office, ,",0,2011-03-19T11:12:49.000-04:00,vancouvergeneralcontractors,FALSE,0,0,159,FALSE,549f8aa843e4f9030da2bcf942dd6499e55d4a5f,TRUE,2016-10-18T13:31:51.000-04:00,TRUE,TRUE,1842743,80.5622231984,392,NA,NA,100
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2650218,http://aerokitchen.com,/companies/2650218-Aero-Kitchen-and-Bath-formerly-aero-kitchen-cabinets-inc?searched_category_id=392&service_area=1663422,"For many years, Aero Kitchen and Bath has built an outstanding reputation for their craftsmanship. We operate with the highest level of integrity and this is evidenced by the quality of our work, our loyalty to our customers, and our warranties. We credit our great success to our superior attention to detail. Each piece is custom built to suit even the most discerning client.

Please visit our website (www.aerokitchen.com) and contact us for more details on what we can do for you! ",Aero-Kitchen-and-Bath-formerly-aero-kitchen-cabinets-inc,2008-03-04T16:55:15.000-05:00,NA,NA,9-5pm Weekdays; Weekends by appointment,"Custom Cabinetry, Kitchen Cabinets, Vanities, Countertops","Cabinet Installation, Countertop Fabrication, Electrical, Plumbing","Blum, Caesarstone, Silestone","Custom Cabinetry, Countertops, Kitchen Renovation, Bathroom Renovation  ",2006,10,"Cash, Cheque, and E-transfer",,Plumbing and Electrical,"NKBA, BBB, GVHBA, HAVAN, Renomark",TRUE,FALSE,,1000,TRUE,FALSE,5 years,1713270,Aero Kitchen And Bath,12,10,50,9.2,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,2012-10-29T23:55:01.000-04:00,NA,FALSE,0,0,51,FALSE,66e9edd973798fd7da02e14e5d77f0d397c42ccd,TRUE,2016-05-05T14:40:11.000-04:00,TRUE,FALSE,1663422,89.9580995343,392,NA,NA,NA
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2897893,http://www.sunnaxcabinet.com,/companies/2897893-sunnax-cabinet?searched_category_id=392&service_area=2124945,"Sunnax Cabinet is a cabinet wholesaler/Distributor located in Port Moody, British Columbia, Canada. We are a wholly-owned subsidiary of ShuangJiao Wood Co., Ltd and have a dedicated factory for kitchen cabinets and bathroom vanities, located in KunShan, China. Our factory has over 100 employees and has the production capability to fulfill order of all sizes. And our warehouses are located in Coquitlam, BC.",sunnax-cabinet,2017-06-06T19:49:44.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1960317,Sunnax Cabinet,1,1,7,10,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,2017-06-06T19:50:07.000-04:00,NA,FALSE,0,0,9,FALSE,09fd389feade57b88b2e44e01329bbc9d39f7c43,FALSE,NA,FALSE,FALSE,2124945,87.0537136536,392,NA,NA,0
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2953110,NA,/companies/2953110-crown-kitchens-inc?searched_category_id=392&service_area=2246566,"Crown Kitchens offers modern style, functional kitchens at a competitive rate. We specialize in renovating kitchens for condominiums, basements. Our turn around times are fast, providing you with quick makeover of your kitchens.

We offer wood, MDF, plywood based products. Free estimate and design consultation. We bring samples to your home for quicker matching process. Our 3 step process is easy, time saving and affordable.

Hardware, installation is included in the package. We also offer counter tops, sinks, backsplash to match your cabinets.

Please contact us for your kitchen renovation's and new cabinets at 607 704 8713 . Ask us about our ""Kitchen under $3,500.00 special""

Servicing North Vancouver to Abbotsford area.",crown-kitchens-inc,2021-02-15T19:57:10.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2015206,Crown Kitchens Inc,0,0,4,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,2021-02-15T19:57:51.000-05:00,NA,FALSE,0,0,4,FALSE,948672290be71668231fe876eef912e531f991b8,FALSE,NA,FALSE,FALSE,2246566,-1.0,392,NA,NA,0
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2950881,NA,/companies/2950881-cornerstone-concepts-ltd?searched_category_id=392&service_area=2241651,"Professional IKEA kitchen/cabinet installation company. Experienced in finishing carpentry and extensive construction experience. 

We can help you with design and installation of IKEA kitchen as well countetops, flooring and kitchen backsplashe. ",cornerstone-concepts-ltd,2020-12-14T02:27:30.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2012977,Cornerstone Concepts Ltd ,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,2020-12-14T02:27:57.000-05:00,NA,FALSE,0,0,0,FALSE,9b122d6eb5b4f5d84cf47dfe19353916f65ed5c5,FALSE,NA,FALSE,FALSE,2241651,-1.0,392,NA,NA,0
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2955053,NA,/companies/2955053-vansa-renovation?searched_category_id=392&service_area=2250821,NA,vansa-renovation,2021-04-11T00:47:26.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2017031,Vansa renovation,0,0,17,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,2021-04-11T00:48:18.000-04:00,NA,FALSE,0,0,17,FALSE,72abad36136e0a74abe0aec9f4cdb1ec58311b65,FALSE,NA,FALSE,FALSE,2250821,-1.0,392,NA,NA,0
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2964307,NA,/companies/2964307-hkcabinet?searched_category_id=392&service_area=2271479,NA,hkcabinet,2022-02-03T01:44:08.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2026239,HKCabinet ,0,0,1,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,2022-02-03T01:44:54.000-05:00,NA,FALSE,0,0,1,FALSE,5ef14f7b704f881b3100cca625af0ac1cc9aae0f,FALSE,NA,TRUE,FALSE,2271479,-1.0,392,NA,NA,0
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2650211,NA,/companies/2650211-abode-kitchen-design?searched_category_id=392&service_area=1663415,NA,abode-kitchen-design,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1713263,Abode Kitchen Design,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1663415,-1.0,392,NA,NA,NA
https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design,14,https://homestars.com/on/port%20moody/kitchen-bathroom-cabinets-design?&page=2&,Kitchen & Bathroom - Cabinets & Design,2692011,NA,/companies/2692011-summit-architectural-millwork-designs-inc?searched_category_id=392&service_area=1705215,NA,summit-architectural-millwork-designs-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1755063,Summit Architectural Millwork Designs Inc,0,0,0,NA,"Kitchen & Bathroom - Cabinets & Design, Kitchen Cabinet And Counter, Kitchen Cabinet Hardware, Bathroom Cabinet, Bathroom Wall Cabinet, Bathroom Sink Cabinet, cabinets, kitchens, cabinetry, kitchen and cabinets, cabinets for kitchen, about kitchen cabinets, kitchen cabinets, kitchen cabinets in, cabinets for the kitchen, cabinets and kitchen, cabinets kitchen, kitchen cabinet, cabinet kitchen, the kitchen cabinet, kitchen by design, design kitchen, a kitchen design, design a kitchen, design for kitchen, design and kitchen, design by kitchen, kitchen design, cabinetry kitchen, kitchen cabinetry, designs kitchen, kitchen designs, bathroom vanities, vanity and bathroom, bath and vanity, designer kitchen, ,",0,NA,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1705215,-1.0,392,NA,NA,NA
