Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2885950,,/companies/2885950-jjr-construction-inc?searched_category_id=435&service_area=2286173,"Welcome to JJR Construction. We specialize in Bricklaying, Stone masonry, Masonry,  Block, Flagstone, Concrete, Tuckpoint, Chimneys, repairs, fireplaces, open doors/windows, demolition and waterproofing.

Proudly serving the GTA.",jjr-construction-inc,2016-04-03T03:32:14.000-04:00,NA,NA,NA,,"Bricklaying, Stone mason, Masonry,  Block, Flagstone, Concrete, Tuckpoint, Chimneys, repairs, fireplaces, open doors/windows, demolition.",,,2015,NA,Cash or cheque,,,,FALSE,FALSE,,,TRUE,FALSE,2 year warranty on workmanship ,1948374,Jjr Construction Inc ,44,36,123,9.69444,"Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,Waterproofing, Basement Waterproofing, Foundation Waterproofing, Waterproofing Contractor, Water, Waterproof, Wet Basement, Leaky Basement, Flood, Flooded Basement, Flooding ,Waterproofing, Basement leaks, underpinning, caulking,,",0,jjrconstruction,FALSE,0,0,72,0,FALSE,e4bc244c023a3d9f9860f60d9cd98c5a825aa179,TRUE,2022-03-16T22:09:27.000-04:00,TRUE,TRUE,2286173,93.8139104038,435,NA,NA,NA
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2976017,,/companies/2976017-advanced-window-cleaning?searched_category_id=435&service_area=2298814,,advanced-window-cleaning,2022-11-16T17:48:23.000-05:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2037915,Advanced Window Cleaning +,2,2,5,10,"Landscape Lighting, Outdoor lights, solar light, outdoor lighting for, lighting outdoor, outdoor lighting, outdoor lights, lights for outdoor, the outdoor lights, solar lights, outdoor light, solar lighting, led lighting, outdoor lamps, how to landscape lighting, landscape lighting how to, lighting landscape, landscape and lighting, outdoor lighting lamps, exterior lighting, lights landscape, landscape lights, solar lamps, outside lights, exterior lights, lighting stores, outside lighting, garden lights, outdoor lighting, landscape lamps, lighting garden, landscape lighting outdoor, outdoor landscape lighting, ,Gutters & Eavestroughs, Eavestrough Cleaning, Eavestrough Installation, Eavestrough Maintenance, gutter cleaning, gutter installation, gutter maintenance, installing gutters, installing eavestroughs, Eavestrough Repair, ,Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,Window & Gutter Cleaning, Window Cleaning, Eavestrough cleaning, residential window cleaning, Windows, caulking,",0,,FALSE,0,0,6,0,FALSE,fc9b848c1d4b1bdb7b82c94f91af6b4725849b9b,FALSE,NA,TRUE,TRUE,2298814,89.9472930166,435,NA,NA,2022-11-16T17:48:51.000-05:00
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2959180,https://www.favoritelandscapes.ca/,/companies/2959180-favorite-landscapes?searched_category_id=435&service_area=2260009,"10% OFF 2022 FALL CLEAN UPS. 
Call us at 437-224-2006",favorite-landscapes,2021-08-26T18:59:43.000-04:00,NA,NA,NA,,"Lawn Maintenance
Snow Removal 
Spring/Fall Clean Up 
Landscape Design ",,"Snow Removal
Fall/Spring Clean Up",2020,1,cash interact etransfer ,,,,TRUE,FALSE,,,TRUE,FALSE,,2021157,FAVORITE LANDSCAPES,9,8,13,10,"Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,Lawn Maintenance, Lawn Care, Lawn Mowers, Lawn Maintenance Companies, grass cutters, grass cutting, shrub pruning, lawns, a lawns, landscaping, mowing, lawn mowers, mowing lawn, lawn mowing, mowing the lawns, mowing lawns, lawns mowing, yard and garden, maintenance lawn, lawns maintenance, lawncare, service lawn, lawn service, grass mowing, lawn treatment, green grass, lawn repair, grass lawn mowers, lawn & landscape, lawn landscape, a lawn and landscape, landscape and lawn, lawn and landscape, lawn services, yard landscape, lawn maintenance service, lawn service maintenance, landscaping a yard, yard landscaping, lawn maintenance services, maintenance company, grass cutting, maintenance business, lawn business, leaf clean up, fall leaves, hedges ,",0,,FALSE,0,1,15,0,FALSE,dd3eb83bc3fb32c868e488f43216693aa45f1c36,TRUE,2022-01-24T11:15:43.000-05:00,TRUE,TRUE,2260009,88.5124150315,435,NA,NA,2021-08-26T19:00:25.000-04:00
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2966621,,/companies/2966621-niceview?searched_category_id=435&service_area=2295751,"We've been clearing snowy sidewalks for happy customers since 2018.

Niceview provides fast residential snow removal in all areas of Toronto and GTA. We know your needs are unique, so you can choose from two different levels of service, select all the areas you need cleared, and customize the notes for your booking.

Our team will notify you before your crew arrives and each time the work is completed, with pictures of the freshly cleared paths, sidewalks and driveways. So, if you’re at work, out of town, or on vacation – you always know the work has been done!

We look forward to helping you with your snow removal needs this season. All the best to you and yours this winter, take care and be safe!

",niceview,2022-03-31T13:05:10.000-04:00,NA,NA,NA,Snow removal ,"Snow Blowing 
Snow Shovelling 
Ice Removal 
Salting / Sanding ",,,2018,15,"Cash, E-transfer and check",,,montlhy ,FALSE,FALSE,,90,FALSE,FALSE,,2028539,Niceview,4,4,56,9.75,"House & Apartment Cleaning, Cleaning House Services, Apartment Cleaning Services, house cleaning services, cleaner, maid, dust, housekeeper, keeper, clean, cleaning, home cleaning, apartment cleaning, apartment cleaning service, housekeeping services, apartment cleaning companies, house cleaning services, house cleaning service, apartment cleaning business, house cleaning, housekeeping service, house cleaning companies, house cleaning business, house cleaning rates, house cleaning company, apartment cleaning prices, houston house cleaning, green house cleaning, residential maid, house cleaning services prices, home cleaning service, apartment cleaning rates, ,Renovation Cleaning, renovation clean up, remodeling clean up, remodelling clean up, cleaner, maid, housekeeper, keeper, clean, cleaning, renovation, water damage, fire damage, cleaners in, maid service in, maid service, maid services, maid services in, maid and cleaning service, home cleaners, cleaners home, maid business, cleaners house, house cleaners, professional cleaning, cleaners service, service cleaners, house contractor, domestic cleaners, cleaners services, house maid service, house cleanup, house maid services, residential house cleaning services, domestic house cleaners, residential maid, cleaners business, made service, home maid service, cleaners companies, home maid services, residential maid services, professional cleaners, residential cleaner, property restoration, clean homes, cleaners company, residential cleaners, cleanup service, ,Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,",0,,FALSE,0,0,58,0,FALSE,86ebd5224acf18f7337e747d16dce660ff1c433c,TRUE,NA,TRUE,TRUE,2295751,88.3999229046,435,NA,NA,2022-03-31T13:05:56.000-04:00
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2976257,NA,/companies/2976257-burzingizer?searched_category_id=435&service_area=2299387,NA,burzingizer,2022-11-22T16:47:44.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2038155,Burzingizer,0,0,0,NA,"Interlocking Stone, Interlocking Tile, Stone, tiles for, landscaping, paving, pavers, paver, stone step, wall stone, stone wall, landscape design, patios, interlock, retaining wall, stepping stones, interlocking, landscaping ideas, retaining walls, paving stones, paver stones, pavers stones, pavers and stones, stones pavers, stones and pavers, flagstone, concrete design, landscapers, natural stone, paving stone, stone paving, stone paving stone, walls stone, patio designs, stone and tiles, tiles and stone, stone flagstones, slate tiles, slate tile, stone veneer, pavers stone, stone and pavers, stone pavers, paver stone, stone paver, concrete driveway, stone brick, stone and brick, brick and stone, stone flooring, stone patio, stone for patio,,Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,",0,NA,FALSE,0,0,0,0,FALSE,cf68b9b246a177bafd8d11a3970812b24dc2c30d,FALSE,NA,TRUE,TRUE,2299387,-1.0,435,NA,NA,2022-11-22T16:49:45.000-05:00
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2890554,,/companies/2890554-centennial-property-maintenance?searched_category_id=435&service_area=2104771,"Centennial Property Maintenance is a full service landscape contractor. We cover all aspects from Lawn and garden maintenance, snow and ice management and landscaping and interlock stone.",centennial-property-maintenance,2016-09-25T14:41:45.000-04:00,NA,NA,NA,,,,,2002,5,,,,Landscape Ontario. Snow & Ice management Association,TRUE,TRUE,,,TRUE,FALSE,,1952978,Centennial Property Maintenance,1,1,0,10,"Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,",0,CPM,FALSE,0,0,2,0,FALSE,79bdf23376109de7c0b2ecaa4a814e5aa7fde2c6,TRUE,NA,TRUE,FALSE,2104771,75.4683579681,435,NA,NA,NA
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2781503,http://www.thesnowmen.ca,/companies/2781503-the-snowmen?searched_category_id=435&service_area=1834074,NA,the-snowmen,2010-09-30T19:48:36.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1844555,The Snowmen,9,4,0,5,"Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,",0,NA,FALSE,0,0,0,NA,FALSE,7b3bfe3c94ad47ea9d14558e36f507f655c18547,FALSE,2014-05-14T13:19:21.000-04:00,FALSE,FALSE,1834074,12.7967687554,435,NA,NA,2012-10-18T14:53:40.000-04:00
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2805971,NA,/companies/2805971-mobile-shawns-snowblower-repair-and-service?searched_category_id=435&service_area=1873478,Repairing snowblower and lawnmowers in your home. Please call 416 576 8012,mobile-shawns-snowblower-repair-and-service,2013-02-14T17:08:38.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1868971,Mobile Shawn's Snowblower Repair And Service,2,0,0,NA,"Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,",0,NA,FALSE,0,0,0,NA,FALSE,d99fe06b17b447eb4b955730592d9f769f234ce9,FALSE,NA,TRUE,FALSE,1873478,0,435,NA,NA,2015-09-15T09:45:57.000-04:00
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2581989,https://fivestarproperty.ca/,/companies/2581989-five-star-property-services?searched_category_id=435&service_area=1595193,"Five Star Property Services is a year round Property Maintenance, Landscaping and Snow Plowing Company that has been proudly serving the Durham Region, York and Greater Toronto Area since 1991.
With over 25 years of experience, Five Star Property Services provides various aspects of Lawn Maintenance, Landscape Design and Construction and Snow/Ice Control Services to Commercial, Industrial and Residential Clients.",five-star-property-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1645041,Five Star Property Services,1,0,1,NA,"Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,",0,NA,FALSE,0,0,2,NA,FALSE,b900d3963accb13adce3c3c57c101901ea684729,FALSE,NA,TRUE,FALSE,1595193,0,435,NA,NA,2020-10-14T19:14:04.000-04:00
https://homestars.com/on/pickering/snow-removal,23,"c(""https://homestars.com/on/pickering/snow-removal?&page=2&"", ""https://homestars.com/on/pickering/snow-removal?&page=3&"")",Snow Removal,2872653,NA,/companies/2872653-the-snowmen?searched_category_id=435&service_area=2040311,NA,the-snowmen,2015-06-23T23:08:18.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1935077,The Snowmen,0,0,0,NA,"Snow Removal, Removal Service Snow, Equipment Removal Snow, snow removal service, snow equipment, snow shovelling service, landscaping, lawn mowing, snow blower, slow blowers, snow blowers snow blowers, plowing, snow thrower snow blower, snow blower thrower, snow thrower blower, snow blower or snow thrower, snowplow, the snow plow, snow plowed, snow plows, plowing snow, plowing the snow, snow plowing, removal snow, ice melt, snow throwers, snow throwers blowers, snow blowers throwers, snow plow removal, snowplows, snow parts, snow equipment, snow blade, snow shovel, snow clearing, clearing snow, shovels for snow, shovels snow, snow shoveling, ,",0,NA,FALSE,0,0,0,0,FALSE,7c7383a962179d96d4f94a613c1065b5c6d2079f,FALSE,NA,FALSE,FALSE,2040311,0,435,NA,NA,NA
