Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2914923,https://www.facebook.com/rjsawcarpentryrenos/,/companies/2914923-rj-saw-carpentry-and-renos-ltd?searched_category_id=323&service_area=2160801,RJ Saw Carpentry And Renos Ltd is proudly serving the GTA and surrounding areas. Complete carpentry and renovation projects small to large from a simple freshening up to full scale custom finishing and renovations,rj-saw-carpentry-and-renos-ltd,2018-04-20T09:54:47.000-04:00,NA,NA,NA,,,,,NA,NA,"Cash, Check, e-transfer and Credit Card",,,,TRUE,FALSE,,,TRUE,FALSE,Yes. Kindly ask for details. Depends on project completed. ,1977107,Rj Saw Carpentry And Renos Ltd,98,90,52,9.97778,"Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Trim and Moldings, Wood Mouldings, Architectural Mouldings, Decorative Mouldings, Ornamental Mouldings, Mouldings For Picture Frame, Trimwork, wood moldings, architectural moldings, ornamental moldings, decorative moldings, decorative mouldings, dado rails, wood paneling, French baseboards, 9"" baseboards, stair rails, stair bannister, cornice moulding, crown moulding, crown molding, molding, moulding molding, molding or moulding, molding trim, molding and trim, trim molding, moulding and trim, moulding trim, trim moulding, mouldings, moldings, crown molding, molding crown, crown molding in, crown moulding, moulding crown, crown molding moulding, door trim molding, door trim moulding, trim mouldings, mouldings trim, mouldings and trim, moldings crown, crown moldings, crown mouldings, install crown molding, crown molding cut, cut crown molding, crown moulding cut, cut crown moulding, molding company, wood trim moulding, molding corner, corner molding, mold trim, plastic trim moulding, molding corner, corner molding, mold trim, plastic trim moulding, plastic moulding trim, moulding company, corner moulding, moulding corner, plastic trim molding, moldings and trim, moldings trim, trim moldings, molding co, molding companies, installing crown molding,,",0,2018-04-20T10:09:29.000-04:00,FALSE,0,0,53,0,FALSE,7d0d0807c588b471a4ad482437201f4bdac3da1f,TRUE,2022-08-09T14:07:16.000-04:00,TRUE,TRUE,2160801,97.4860886393,323,NA,NA,NA
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2713960,http://www.mortoncarpentry.com/,/companies/2713960-morton-carpentry?searched_category_id=323&service_area=1966235,"Notice: During the COVID-19 pandemic, Morton Carpentry Complete Home Renovations is operational during this time for all your needs. We are able to provide quotations and estimates through video calls and through the practice of social distancing.
 
 
A professional renovation project will enhance its livability, functionality and increase the value of the your property. At the same time, advantage of government grants.
 
Are you looking for a company you can trust to provide high quality, professionally managed design-build, additions, renovations and upgrades? Morton Carpentry is the company you are looking for! 
  
We service the areas of Newmarket, Aurora, East Guilimbury, Sharon, Mt. Albert, Innisfil, Georgina, Keswik and more!
 
Call us for a free quote today at 905-955-1070! 
 
 
 
Check out our Instagram and Facebook!
https://www.instagram.com/mortoncarpentry/
https://www.facebook.com/mortoncarpentry/",morton-carpentry,2008-03-04T16:55:15.000-05:00,NA,"york Region, East gwillimbury, sharon, newmarket, aurora, Richmondhill, stouffville, mount albert, hollanding, bradford, keswick, sutton, markham, innisfil, King City, Uxbridge,Cannington, Beaverton,
<br />Georgina, Schomberg,  ",call me 24/7,"I use only the best lumber and very picky about the materails that I use in your project.  ""just ask the guys at the lumber yard""","COMPLETE HOME RENOVATIONS, Basements, bathrooms, kitchens, main floor reno with kitchen, wall units, trim work, fire place mantels, decks, fences, sheds, remove walls for a open look, flooring, upgrade trim and doors, tiling, painting,
ONE STOP SHOP.... If you are looking for  that one contractor for your project CALL morton carpenrty.com (905) 955-1070",,"COMPLETE HOME RENOVATIONS, Basements, bathrooms, kitchens, main floor reno, remove walls for open look, crown, new casing and doors, decks, fencing, horse farm carpentry and renovations, ",1999,2,"Cheques, E-transfer, Cash",,,,TRUE,TRUE,,,TRUE,FALSE,Satisfaction Guaranteed!,1777012,Morton Carpentry Complete Home Renovations,85,83,347,9.83133,"Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Bathroom Renovation, Bathroom renovation, bathroom remodeling, bathroom remodelling, renovating the bathroom, tearing out the bathroom, fixing up the bathroom, bathroom contractors, bathroom vanities, bathroom vanity, design of bathroom, bathroom and design, design for bathroom, design a bathroom, design a bath, bath design, bathroom tile, bathroom cabinets, remodeling a bathroom, bathroom remodeling, remodeling the bathroom, ,Bath renovation, New tub, caulking, ,",0,2012-11-22T15:06:19.000-05:00,FALSE,0,0,332,100,FALSE,56286349a8ca67019e2f234db3edc445ce86b2a4,TRUE,2021-01-31T16:58:37.000-05:00,TRUE,TRUE,1966235,95.5748797003,323,NA,NA,morton
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2776917,,/companies/2776917-vlad-s-custom-carpentry?searched_category_id=323&service_area=1829316,"Specializing in: 
Interior trim(door installation,casing,baseboards,crown moulding,wall paneling etc.)
Custom Built-in Cabinets
Fireplace Mantels
Libraries
Bars
Entertainment Units
Closet Organizers",vlad-s-custom-carpentry,2009-11-12T11:21:42.000-05:00,NA,"Richmond Hill
<br />Mississauga
<br />Burlington
<br />Milton
<br />Pickering
<br />Oshawa",M-Fr 9-6,,,,,1998,NA," Check , Cash , e-transfer ", ,"Carpenter's Local Union 27 & Trim
Association of Ontatio",,FALSE,FALSE,,,TRUE,FALSE,,1839969,Vlad's Custom Carpentry,59,51,39,10,"Cabinetry & Millwork, Kitchen Cabinetry, Custom Cabinetry, Bathroom Cabinetry, Architectural Millwork, Millwork, custom millwork, bathroom cabinets, Kitchen cabinets, built-in cabinets, built-in cabinetry,  cabinet makers, custom cabinets kitchen, cabinetry, thomasville kitchen cabinets, cabinet doors, millwork cabinetry, custom kitchen cabinets, kraftmaid cabinets, maple cabinets, wood cabinets, stock cabinets, thermofoil cabinets, laminate cabinets, kitchen cabinets design, cherry cabinets, kitchen cabinet designs, hickory cabinets, wholesale cabinets, custom made cabinets, cabinet millwork, cabinets kitchen, kitchen cabinetry, millwork cabinets, ready to assemble cabinets, quality cabinets, bamboo cabinets, caulking,
,Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,",0,2009-11-12T11:21:42.000-05:00,FALSE,0,0,40,100,FALSE,9b04012fca3fe9c6263349a62236b22e6866aeb0,TRUE,2021-12-18T15:17:10.000-05:00,TRUE,TRUE,1829316,98.2882460836,323,NA,NA,vladscustomcarpentry
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,219338,http://www.palmericonstruction.com,/companies/219338-palmeri-construction?searched_category_id=323&service_area=1854284,"
Palmeri Construction is a full-service renovation company offering professional and innovative home improvements and repairs in the Greater Toronto Area.  With over 15 years of experience, our team brings quality craftsmanship and reliability to any project we execute.  From interior to exterior renovations, we will work closely with you to turn your house into a home. 

The key to our success is simple – we work with our customers to bring their vision to life and we work hard for our customers to turn their vision into reality. 

We are truly one of a kind and stand out above the rest!!

We are fully licenced and insured; we provide written contracts and back up our work with a 1 year warranty.

We Specialize in all aspects of Interior and exterior residential renovations.

Follow us on twitter to see what projects were currently working on: https://twitter.com/PalmeriCon",palmeri-construction,2007-07-23T20:00:00.000-04:00,NA,Gta and surrounding areas,,,"-Full house Renovation's
-Addition's
-Extension's
-Kitchen's
-Bathroom's
-Basements
-Laundry Room's
-Foyer's
-Den's
-Sunroom's
-Enclosed Porches (Front & Back)Structural Framing & Repairs

Interior Services:

-Residential Framing
-Wood & Metal Beams/Columns
-Sprayfoam & Batt Insulation
-Acoustic Insulation
-Soundproofing
-Drywall & Drywall Repairs
-Taping & Plaster Repairs
-Stucco/Popcorn Finish Removal
-Painting
-Ext/Int Door Installation
-Lockset & Door Hardware Installation
-Interior Wood Trim
-Crown Moulding 
-Tongue & Groove Ceilings
-Coffered Ceilings
-Suspended Ceilings
-Wainscoting
-Kitchen Cabinet Installation
-Ikea Kitchen cabinet Installation
-Built-in Bookshelves 
-Built-in Storage Ideas
-Custom Wood Work of all types
-Hardwood Flooring
-Laminate Flooring
-Tile & Stone Flooring
-Stone wall Finishes
-Stone Fireplaces & Mantles


Exterior Services:

-Front porches (Open and Enclosed)
-Porch columns
-Architectural trim
-Stone walk ways
-Stone cladding 
-Exterior doors 
-Exterior windows
-Structural repairs
-Siding (Wood, Vinyl or Composite)
-Decks (Cedar, Pressure Treated & Composite)
-Fences (Cedar & Pressure Treated) 
-Outdoor kitchens
-Outdoor fireplaces
-Outdoor Fire pit's
-Custom Wood Work
-Pergola’s
-Trellises 
-Gazebo’s
-Shed’s
-Detached garage’s
-Foundation Repairs
-Re-Grading 
",,,1999,2,Cheque,,,,TRUE,TRUE,,,TRUE,FALSE,1 Year,71633,Palmeri Construction,48,45,27,9.97778,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Decks, Deck, Wood Deck, Deck Patio Furniture, Patio Heater, Patio Deck, Patio Door, Patio Cover, Patio Umbrella, Patio Furniture Set, Patio Furniture Cushion, the deck, on deck, deck tech, patios, construction plans, how to build a deck, build decks, build a deck, deck plans, design deck, design a deck, deck design, deck building, building a deck, building deck, deck designs, how to make a deck, patio cover, wood deck, deck wood, deck board, patio designs, deck designs plans, deck plans designs, deck builder, deck stain, deck builders, ,Drywall Contractors, Dry Wall Repair, Dry Wall Installation, dry wall contracting, gypsum repair, gypsum installation, gypsum contractors, gyprock installers, gyprock intallation, dry wall installers, sheetrock, wall board, drywall, drywaller, waller, wall repair, drywall, plaster, how to drywall, drywall, what is drywall, sheetrock, dry wall, plastering, wall repair, drywall repair, how to repair drywall, repair drywall,  ,",0,2009-04-19T15:55:22.000-04:00,FALSE,0,0,99,100,FALSE,5cc64cd747238d1bb1fbbb78eeddae2377172299,TRUE,2021-09-21T10:04:43.000-04:00,TRUE,TRUE,1854284,89.4151104575,323,NA,NA,palmericonstruction
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2922407,http://www.harmonydesignandcontracting.com,/companies/2922407-harmony-design-contracting?searched_category_id=323&service_area=2177320,"Harmony Design and Contracting has many services.  Our General Carpentry side has extensive knowledge for over 35 years, a Master trades man offers attention to detail from small fixes to full home builds,  specializing in home improvements such as carpentry start to finish,customer satisfaction guaranteed.
 
With a Certified Home Stager and Re-Designer, Color Consultation to full design specializing in finding your homes full potential, using existing items or perhaps choosing a few new to maximize your life style.
Re-Design can make all the difference.
 
Harmony Design and Contracting have you covered top to bottom
 
Let us help you beautify your space 
416-802-8025",harmony-design-contracting,2018-10-03T10:23:17.000-04:00,NA,NA,NA,,,,,NA,NA,"Cash, Cheque, E Transfer ",,,,FALSE,FALSE,,,TRUE,FALSE,,1984581,Harmony Design & Contracting,41,38,107,9.57895,"Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,",0,2018-10-03T11:18:21.000-04:00,FALSE,0,0,150,0,FALSE,cdaf0abe7825414eb3646a99e736f40d5594e586,TRUE,2021-08-09T14:47:44.000-04:00,TRUE,TRUE,2177320,94.9223896815,323,NA,NA,harmony
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2974017,https://takifl.ca/,/companies/2974017-taki-fl?searched_category_id=323&service_area=2293957,"As a renovation company, we strive to produce the best quality work. All of our clients find that what we do is in the best interest of you and the best in turning your thoughts and wishes into reality. We improve, fix and do what you want us to do so that you can live comfortably in your home. We make sure that the building is exceptional and up to code. 
30 years experience ",taki-fl,2022-10-07T14:23:57.000-04:00,NA,NA,NA,,"Exterior Work
We have completed many outside jobs all with finesse, expertise and satisfaction. Below are some of the jobs we can do for you.
Trim
Wood trim
Stucco - Hardie sidings
Aluminum and vinyl sidings
Railings
Aluminum, glass, vinyl, wood railings
Decks
Wood, composite decks
 Aluminum: Fascial-Soffit, Eavestrough
Interior Work
Just as with outside jobs, we do inside work as well. From simply helping assemble your newly purchased items to more in depth intricacies, below are some of the jobs we provide for you.
Flooring
Hard wood, laminate, vinyl, ceramic tiles
Trim
Interior trim work
Interior Framing
Moving interior walls
Handy Jobs
Faucet, toilet sink change, and other small works
Drywall - Painting Works",,,2017,5,"E-Transfer, Cash and Cheque ",,,,TRUE,FALSE,,,TRUE,FALSE,2 Year Labor Warranty ,2035918,Taki Fl,12,12,54,10,"Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Siding, vinyl siding, wood siding, exterior siding, aluminum siding, cedar shakes, cedar shingles, composite wood siding, seamless steel siding, wood clapboard, stone siding, brick siding, exterior, side, sides, how to siding, the siding, the other side, stucco,  how to vinyl siding, about vinyl siding, what is vinyl siding, in vinyl siding, vinyl siding how to, vinyl siding, siding vinyl, how to install vinyl, cement fiber, fiber cement, siding house, house with siding, siding on a house, what is siding on a house, siding for house, siding a house, how to siding a house, siding on house, house siding, siding for a house, ,",0,2022-10-07T14:26:33.000-04:00,FALSE,0,0,55,0,FALSE,45af1a75e33b7fc2209efb8368291e53179b9dca,TRUE,2022-11-15T16:52:46.000-05:00,TRUE,TRUE,2293957,99.0509985743,323,NA,NA,TakiFl
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2974007,http://drenocompany.com/,/companies/2974007-d-reno-company?searched_category_id=323&service_area=2295925,"D Reno Company is a home improvement company servicing Greater Toronto Area. 
Our expertise includes residential and commercial projects.

We take your Home Renovation very serious and we deliver professionalism, dedication and quality to every project.",d-reno-company,2022-10-07T12:01:20.000-04:00,NA,NA,NA,,,,"Framing, finish carpentry, stair refinishing, drywall, plastering, painting, tile, hardwood floors, ect.",2010,4,cheque or cash,,,,FALSE,FALSE,,,TRUE,FALSE,,2035908,D Reno Company Ltd.,4,4,43,10,"Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,2022-10-07T12:02:32.000-04:00,FALSE,0,0,46,0,FALSE,220535ff7f8ae8e367b89ffd6d5c0545948c6226,TRUE,2022-11-19T12:56:43.000-05:00,TRUE,TRUE,2295925,90.75,323,NA,NA,
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2970450,,/companies/2970450-jb-finish-carpentry?searched_category_id=323&service_area=2285654,"JB Finish Carpentry are an energetic small team, highly skilled , efficient and skilled carpenters with the highest attention to the detail and impressive creative design skills. We are honest, punctual, reliable and professional.",jb-finish-carpentry,2022-07-12T16:10:12.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2032361,JB finish carpentry ,3,2,12,10,"Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,",0,2022-07-12T16:48:09.000-04:00,FALSE,0,0,15,0,FALSE,0c6228b4830ab68f8851cb01a7b08fcc65080bf3,FALSE,NA,TRUE,TRUE,2285654,89.5630448181,323,NA,NA,
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2966574,,/companies/2966574-rd-mouldings?searched_category_id=323&service_area=2276590,"Everyone loves to reside in a modern and luxurious built home. RD Mouldings is a leading decorative trim company serving residential clients with an array of reliable crown moulding, waffle ceiling, wainscoting , panels and lots more.
With years of experience in the industry, we have managed to earn a positive reputation for delivering best-in-class trim services among many others. We are passionate about what we do and utilize the superior materials to enhance the interior decor of your property.",rd-mouldings,2022-03-30T14:37:50.000-04:00,NA,NA,NA,,"Crown Moulding, Waffle Ceiling, Wainscoting, Panels, Accent Wall, Baseboards, Casing, Columns",,,2021,NA,"Etransfer, Cheque, Cash",,,,TRUE,FALSE,,,TRUE,FALSE,,2028492,RD Mouldings,15,15,504,10,"Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Trim and Moldings, Wood Mouldings, Architectural Mouldings, Decorative Mouldings, Ornamental Mouldings, Mouldings For Picture Frame, Trimwork, wood moldings, architectural moldings, ornamental moldings, decorative moldings, decorative mouldings, dado rails, wood paneling, French baseboards, 9"" baseboards, stair rails, stair bannister, cornice moulding, crown moulding, crown molding, molding, moulding molding, molding or moulding, molding trim, molding and trim, trim molding, moulding and trim, moulding trim, trim moulding, mouldings, moldings, crown molding, molding crown, crown molding in, crown moulding, moulding crown, crown molding moulding, door trim molding, door trim moulding, trim mouldings, mouldings trim, mouldings and trim, moldings crown, crown moldings, crown mouldings, install crown molding, crown molding cut, cut crown molding, crown moulding cut, cut crown moulding, molding company, wood trim moulding, molding corner, corner molding, mold trim, plastic trim moulding, molding corner, corner molding, mold trim, plastic trim moulding, plastic moulding trim, moulding company, corner moulding, moulding corner, plastic trim molding, moldings and trim, moldings trim, trim moldings, molding co, molding companies, installing crown molding,,Fireplaces, Electric Fireplace, Fireplace Mantel, Fireplace Chimney, Gas Fireplace, Fireplace Screen, Outdoor Fireplace, Fireplace Accessory, Ventless Fireplace, Fieplace Mantle, fireplace, the fireplace, fire place, fireplace stoves, fireplace chimney, fireplace gas, gas fireplace, fireplace heaters, gas fireplaces, fireplaces gas, wood fireplace, wood for fireplace, fireplace electric, electric fireplace, wood stove fireplace, fireplace hearth, electric fireplaces, fireplaces electric, fireplace heater, insert for fireplace, insert fireplace, fireplace insert, gas fireplaces and stoves, wood fireplaces, insert fireplaces, inserts for fireplaces, fireplaces inserts, wood burning fireplace, gas fireplace stoves, fireplace door, gas stove fireplace, fire places, fireplace screen, outdoor fireplace, fireplace outdoor, gas log, wood burning fireplaces, fireplace mantels, mantels for fireplace, fireplace mantle, fireplace mantels, ethanol fireplace, caulking,Masonry & Bricklaying, Masonry Supply, Masonry Contractor, Stone Masonry, Brick Laying, Technique, Brick Laying Pattern, stone wall, brick wall, masonry repair, brick repairs, masonry, brick masonry, masonry bricklaying, masonry work, mason contractors, york masonry, masonry companies, brick masonry construction, brick contractors, masonry brick laying, masonry workers, bricklaying firms, parging, ,",0,2022-03-30T14:39:47.000-04:00,FALSE,0,0,562,0,FALSE,6753c9645ccaa385a2d7c290dd8d8bf2e47cfd33,TRUE,2022-10-27T21:01:57.000-04:00,TRUE,TRUE,2276590,99.062763574,323,NA,NA,
https://homestars.com/on/ballantrae/carpenters,23,"c(""https://homestars.com/on/ballantrae/carpenters?&page=2&"", ""https://homestars.com/on/ballantrae/carpenters?&page=3&"")",Carpenters,2969630,,/companies/2969630-gold-arrow-construction?searched_category_id=323&service_area=2288406,"Full Construction projects, a team of professionals with over 10 years experience, we provide top quality work and excellent customer service, Custom homes, full renovation, bathroom and kitchen, custom closets, residential and commercial, interior and exterior.
 ",gold-arrow-construction,2022-06-21T09:40:56.000-04:00,NA,NA,NA,,"Framing
Drywall
Flooring, tile and hardwood, vinyl, laminate
Plumbing 
Electrical 
HVAC
Mudding and taping 
Painting and Staining 
Interlock and concrete 
Landscaping 
",,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2031548,Gold Arrow Construction ,11,10,63,10,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,Carpenters, carpenter, finish carpenter, local carpenter, carpenter work, carpenter companies, master carpenter, carpenters and joiners, carpentry, union carpenter, carpenter co, carpenter services, carpenter construction, interior framing, mud room, mudroom, playsets, playground, wooden playset, wooden playground, play set, caulking,,Electricians, Residential Electricians, Electrical Contractors, Electrical Wiring, knob and tube contractors, electrician, which electrician, electrical companies, electrical work, electrical contractors, jobs electrician, electrical contractor, electrical services, electric contractors, electric contractor, generator, generators, ,",0,2022-06-21T16:16:49.000-04:00,FALSE,0,0,73,0,FALSE,ce44f85d81203380146447ffcf8b3a73591e7588,TRUE,NA,TRUE,TRUE,2288406,98.4644798584,323,NA,NA,
