Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2629874,NA,/companies/2629874-breau-brian-interior-painting-paperhanging?searched_category_id=409&service_area=1643078,NA,breau-brian-interior-painting-paperhanging,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1692926,Breau Brian Interior Painting&Paperhanging,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1643078,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2765143,NA,/companies/2765143-canfield-alex?searched_category_id=409&service_area=1778347,NA,canfield-alex,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1828195,Canfield Alex,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1778347,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2738712,NA,/companies/2738712-mcnutt-reg-sr-auto-body?searched_category_id=409&service_area=1751916,NA,mcnutt-reg-sr-auto-body,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1801764,McNutt Reg Sr Auto Body,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1751916,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2755921,NA,/companies/2755921-gladys-crafts?searched_category_id=409&service_area=1769125,NA,gladys-crafts,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1818973,Gladys' Crafts,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1769125,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2714771,NA,/companies/2714771-precision-auto-body?searched_category_id=409&service_area=1727975,NA,precision-auto-body,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1777823,Precision Auto Body,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1727975,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2705001,NA,/companies/2705001-salmon-river-collision-repair-ltd?searched_category_id=409&service_area=1718205,NA,salmon-river-collision-repair-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1768053,Salmon River Collision Repair Ltd,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1718205,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2689859,NA,/companies/2689859-nu-best-construction?searched_category_id=409&service_area=1703063,NA,nu-best-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1752911,Nu Best Construction,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1703063,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2739079,NA,/companies/2739079-morse-auto-center?searched_category_id=409&service_area=1752283,NA,morse-auto-center,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1802131,Morse Auto Center,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1752283,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2731714,NA,/companies/2731714-denney-s-auto-body?searched_category_id=409&service_area=1744918,NA,denney-s-auto-body,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1794766,Denney's Auto Body,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1744918,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2736718,NA,/companies/2736718-howlett-mike-body-shop?searched_category_id=409&service_area=1749922,NA,howlett-mike-body-shop,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1799770,Howlett Mike Body Shop,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1749922,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2755658,NA,/companies/2755658-blaikies-dodge-chrysler-ltdparts-service-body-shop?searched_category_id=409&service_area=1768862,NA,blaikies-dodge-chrysler-ltdparts-service-body-shop,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1818710,Blaikies Dodge Chrysler LtdParts Service & Body Shop,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1768862,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2738711,NA,/companies/2738711-mcnutt-reg-jr-auto-body?searched_category_id=409&service_area=1751915,NA,mcnutt-reg-jr-auto-body,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1801763,McNutt Reg Jr Auto Body,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1751915,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2743469,NA,/companies/2743469-vi-tech-signs-screenprint?searched_category_id=409&service_area=1756673,NA,vi-tech-signs-screenprint,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1806521,Vi-Tech Signs & Screenprint,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1756673,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2755780,NA,/companies/2755780-dally-art-leisure-espresso?searched_category_id=409&service_area=1768984,NA,dally-art-leisure-espresso,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1818832,Dally Art & Leisure & Espresso,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1768984,0,409,NA,NA
https://homestars.com/on/bible%20hill/paint-wallpaper-contractors,20,https://homestars.com/on/bible%20hill/paint-wallpaper-contractors?&page=2&,Paint & Wallpaper Contractors,2741866,NA,/companies/2741866-sid-sells-signs-and-rubber-stamps-inc?searched_category_id=409&service_area=1755070,NA,sid-sells-signs-and-rubber-stamps-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1804918,Sid Sells Signs And Rubber Stamps Inc,0,0,0,NA,"Paint & Wallpaper Contractors, Paint Colors, Paint Store, Paint Brush, Paint Shop, Home Wallpaper,Wallpaper, Paint colour advice, paint colour consultants, wallpapering, painter, faux, painters painting, painters paint, business painting, find painting, painting and restoration, new jersey painting, oh painting, local painting, wall paper repair, ,",0,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1755070,0,409,NA,NA
