Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,claimed_at
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2802416,http://www.exclusivehomeservices.ca,/companies/2802416-eco-carpet-cleaning-by-benim?searched_category_id=467&service_area=1867858,"Exclusive Home Services is a registered family-owned business. We are a Professional Carpet Cleaning company with over 15 years of experience. We are locally owned and operated with an excellent reputation. We use the finest non-toxic pre-sprays and work with the latest technology in the industry. Our goal is to satisfy our new or existing customers. We are putting every effort into complete satisfaction. You won't be disappointed with the effort we will put into the job. We are your trusted local carpet cleaning company.
We are experts in carpet cleaning, upholstery cleaning, tile grout cleaning, and shower restoration.",eco-carpet-cleaning-by-benim,2012-10-23T23:01:13.000-04:00,NA,NA,,,,,,NA,NA,,,,,TRUE,FALSE,,,FALSE,FALSE,,1865417,Exclusive Home Services,219,195,63,9.96923,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,Tile and Grout Cleaning, Tiles, grout, cleaning, ,",0,ExclusiveHome,FALSE,0,0,42,FALSE,ff4999f8bfb4b329506dea16ffac68274fcccddb,TRUE,2022-08-19T14:09:59.000-04:00,TRUE,TRUE,1867858,99.6387781226,467,NA,NA,NA,NA
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2857218,http://tilegroutrestore.ca/,/companies/2857218-tile-grout-restoration?searched_category_id=467&service_area=1984239,"Tile Grout Restoration is one of the leading Toronto based Tile Grout Repair & Restoration providing services to the clients in Toronto and GTA for the last 18 years.
We use latest techniques and methods used in Tile Grout restoration. 
Our repair & restoration services produces results that are as close as to the original finish as possible.
",tile-grout-restoration,2014-07-31T20:20:25.000-04:00,NA,NA,NA,"Tile and Grout Restoration Specialize in:

➤	Full Shower & Bathroom Restoration
➤	Grout Re-Colour and Restoration 
➤	Tile Replacement and Refurnishing
➤	Kitchen Floor and Counter Top Restoration 
➤	Back Splash Re-Grout and Colour Seal","Perfect For: Bathroom, Walk- In Shower, Kitchen, Counter Top, Sinks, Entrance / Foyer","ColorGlad Premium Colour Sealer
MAPEI
BRIDGESTONE
","*** Grout Colour Sealing ***
Don't Re-Grout, Colour Seal Your Grout!",1998,5,"Visa, MasterCard, Debit, Cheque, Cash, Interact e-Transfer",,,,TRUE,TRUE,,$ 199,TRUE,FALSE,1 Year Full Warranty (Workmanship & Product),1919648,Tile & Grout Restoration,156,140,15,9.72857,"Tile and Grout Cleaning, Tiles, grout, cleaning, ,",0,tilegroutrestor,FALSE,0,0,16,FALSE,3fa4a4b78821b9de77ac431b0c298f35f4323fc7,TRUE,2022-03-25T18:02:40.000-04:00,TRUE,TRUE,1984239,96.8851716144,467,NA,NA,0,NA
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2810374,http://www.castelmaremarblecare.ca,/companies/2810374-castel-mare-marble-care-ltd?searched_category_id=467&service_area=1882146,"Castel-Mare Marble Care Ltd
​For over 20 years Castel-Mare Marble Care ltd. has been at the forefront of marble care.

We include marble, granite and most other natural stones in refinishing, restoration, repair, and maintenance. Our scrupulous attention to detail has helped us to achieve a reputation of exceptional quality. We pride ourselves in ensuring that our workmanship is free from compromise.

Call us today at 416-674-1552",castel-mare-marble-care-ltd,2013-05-23T21:17:41.000-04:00,NA,NA,NA,,"Refinishing, polishing and honing/Crack and chip repairs/Cleaning and sealing/Scratch and stain removal/Stone lippage removal/Quartz and solid surfaces","MORE Surface Care, Klindex, International Stone Works. ","Refinishing, polishing and honing/Crack and chip repairs/Cleaning and sealing/Scratch and stain removal/Stone lippage removal/Quartz and solid surfaces",1990,NA,"Mastercard , Visa, Cash, Cheque and e-transfer",,,"Better Business Bureau, Marble Institute of America. ",TRUE,FALSE,,$200,TRUE,FALSE,Material	and	Labour	Warranty	 • Castel-Mare	guarantees	all	workmanship	and	materials	to	be	free	of	unnatural	defects	for	a	period	of	one	year	following	comple)on	of	the	work	provided	 that	the	account,1873374,Castel Mare Marble Care Ltd.,120,113,196,9.89381,"Tile and Grout Cleaning, Tiles, grout, cleaning, ,Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,",0,castelmaremarble,FALSE,0,0,31,FALSE,30343cceaca34f8712178e16f734870de6478033,TRUE,2022-08-09T15:23:05.000-04:00,TRUE,TRUE,1882146,98.3715525945,467,NA,NA,NA,2016-04-04T08:51:12.000-04:00
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2895106,https://fgstileandgrout.ca/,/companies/2895106-fgs-fajardo-s-generalservices?searched_category_id=467&service_area=2118609,"
We are a leading company that specializes in Shower Restoration Services and Tile and Grout Cleaning and Repairing

Over time grout surrounding tiles might crack or soften allowing moisture and bacteria to penetrate causing mold, mildew and water problems to occur. 

MOLD, DISCOLOURED GROUT, LOOSE TILES, AND PEALING CAULK/SILICONE are signs that you can't ignore and we are here to help you!

Our Restoration Services will help you avoid future water damage problems and leave your Shower looking brand new again for a fraction of the cost of a full bathroom renovation! 

Email us: fgstileandgrout@gmail.com

You can also find us on 
Facebook: fb.me/tileandgroutFGS
Instagram: fgstileandgrout

 
",fgs-fajardo-s-generalservices,2017-03-16T13:41:11.000-04:00,NA,NA,NA,Epoxy Grout.,"- Tile and Grout Cleaning
- Tile Restoration, Repair, and Replacement 
- Tile, Grout, and Stone Sealing
- Grout Replacement/ Re-grout with Epoxy Grout and customized colour change 
- Stone Care (Limestone, marble, terrazzo, travertine, etc...)
- Caulking/ Silicone Replacement ",Laticrete. ,"Shower, tile and grout restoration,Regrout (Epoxy grout), Silicone Replacement, mold and mildew removal ",2011,6,Check/ e-transfer/ cash ,Yes,Yes,Yes,TRUE,TRUE,,600,TRUE,FALSE,Satisfaction guaranteed ,1957530,Fgs Fajardo's General Services,104,91,292,9.98901,"Tile and Grout Cleaning, Tiles, grout, cleaning, ,Bathroom Renovation, Bathroom renovation, bathroom remodeling, bathroom remodelling, renovating the bathroom, tearing out the bathroom, fixing up the bathroom, bathroom contractors, bathroom vanities, bathroom vanity, design of bathroom, bathroom and design, design for bathroom, design a bathroom, design a bath, bath design, bathroom tile, bathroom cabinets, remodeling a bathroom, bathroom remodeling, remodeling the bathroom, ,Bath renovation, New tub, caulking, ,",0,fgstileandgrout,FALSE,0,0,139,FALSE,ea44eb4cb90f92f84a3c8d4990bcaea850712dee,TRUE,2022-04-10T08:24:10.000-04:00,TRUE,TRUE,2118609,98.9622058192,467,NA,NA,0,NA
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2785433,http://www.amazingresults.ca,/companies/2785433-amazing-results?searched_category_id=467&service_area=1842221,"Amazing Results Oakville Carpet & Area Rug Cleaning. Specializing In High Quality Carpet & Area Rug Cleaning in Oakville and Burlington. 

We would like to personally thank the people of Oakville & Burlington for voting us one of the best carpet & rug cleaning company for the last 12 years in a row. Your vote of confidence in our company is greatly appreciated. 

Amazing Results Cleaning Solutions Specializes In High Quality Carpet, Area Rug & Upholstery Cleaning as well as Tile & Grout Cleaning in Oakville, Burlington and surounding areas. 

What makes us different than other carpet cleaning companies is our cleaning systems and our overall approach to the carpet cleaning service industry!

Based in Burlington, Amazing Results uses state of the art equipment & environmentally safe carpet cleaning solutions and procedures.

We provide high quality upholstery cleaning, carpet cleaning and area rug cleaning including Wool, Oriental, Persian and Chinese area rugs.

Protect your carpet and furniture -our carpet & upholstery stain protector forms an invisible shield around each fibre, stains will be cleaned away without a trace. For stubborn Pet Stains & Odours call or email us for a free consultation.

We book scheduled appointments & employ prompt, friendly & experienced cleaning technicians. 

At Amazing Results, We guarantee Satisfaction and with our carpet cleaning we Guarantee Amazing Results. Call Us, You'll Be Amazed! 

100% GUARANTEE THAT’S OUR PROMISE TO YOU!

Call Amazing Results today at 905.337.3117  

",amazing-results,2011-03-08T09:10:55.000-05:00,NA,"Oakville, Burlington, Milton, Mississauga, Ancaster, Waterdown, Carlisle, Etobicoke & Toronto.",,"At Amazing Results, we specialize in area rug cleaning as well as residential and commercial carpet, upholstery, tile & grout cleaning. Ask about our free pick up & delivery service. We are very competitive and offer affordable rates in Oakville for carpet cleaning and Burlington. Each job is priced according to the square footage. Please contact us now for a free quote or visit our website for more information http://www.amazingresults.ca","Oakville Carpet Cleaning, Upholstery Cleaning, Tile & Grout Cleaning, Area Rug Cleaning, Oriental & Persian Rug Cleaning, Stain Protection & Sealing.",Amazing Results Carpet Cleaning Solutions,"Pet Stain and Odour removal
Commercial & Residential Carpet & Upholstery Cleaning
Tile & Grout Cleaning 
Stain Protection
Oriental & Persian Rug Cleaning
Area Rug Cleaning",15,3,"Cash, Cheque, Visa, Master Card or Debit",Certified by IICRC,Certified by IICRC,,TRUE,TRUE,,$135.00,TRUE,FALSE,100% Satisfaction Guaranteed,1848485,Amazing Results,123,116,13,10,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,Drapery & Curtains, Drapery, Custom Drapery, Blinds, Curtain Rods, Drapery Hardware, Curtain stores, Drapes, custom window coverings, drapery fabric, soft furnishings, roman blinds, custom blinds,  custom curtains, the curtain, curtain, curtains, drapery, drapes, drapery curtain, curtain drapery, drapery and curtain, curtain and drapery, drapery curtains, curtains and drapery, curtains drapery, drapery and curtains, valence, drapes and curtains, curtains drapes, curtains & drapes, curtains and drapes, drapes curtains, drapes & curtains, draperies, curtain and drapes, ,Tile and Grout Cleaning, Tiles, grout, cleaning, ,",1,amazingresults,FALSE,0,0,15,FALSE,33e80e88337f615ffffd2ab83b8a54d1069afd01,TRUE,2021-09-07T15:23:21.000-04:00,TRUE,TRUE,1842221,92.5960030123,467,NA,NA,NA,2011-03-08T19:49:10.000-05:00
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2855419,https://groutrepair.ca/services/,/companies/2855419-grout-repair-ca?searched_category_id=467&service_area=1978029,"Grout Repair.Ca has been servicing The Greater Toronto Area (GTA) for 11 years providing quality shower restoration, re-grouting, grout repair, grout re-coloring, tiles repair, tiles and grout cleaning and caulking service. We offer quality work, quality material, excellent craftsmanship and value for your money. We take the time to get the job done right the first time or we will return to fix it until you are totally satisfied. At Grout Repair.ca, a large part of our business is from clients who return for more excellent work or from happy clients who refer us to their friends and family. Customer Satisfaction is not just a phrase but it what we accomplish time and time again. You can count on us to be punctual and respectful of your time and home. Before we commence work in your home we take the time to protect areas that will be affected by covering up all affected areas and when the job is completed we will clean up thoroughly. Your home is your castle and we keep it that way.",grout-repair-ca,2014-06-19T20:17:57.000-04:00,NA,NA,,,GROUT AND TILES REPAIR,,"GROUT REPAIR, SHOWER RESTORATION, CAULKING, TILES REPAIR, REGROUTING, GROUT & TILES CLEANING, GROUT RECOLOURING",2011,NA,"Cash, Cheque, E-Transfer",,,,TRUE,FALSE,,,TRUE,FALSE,1 YEAR WRITTEN WARRANTY,1917849,Grout Repair.Ca,38,37,2,10,"Tile and Grout Cleaning, Tiles, grout, cleaning, ,",0,,FALSE,0,0,3,FALSE,ce9f19abd25a4ad1d3e413fdb6808086ed8202c3,TRUE,2022-11-08T10:26:00.000-05:00,TRUE,TRUE,1978029,98.9695873466,467,NA,NA,0,NA
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2955345,https://www.fromdarktolight.ca,/companies/2955345-from-dark-to-light-carpet-upholstery-care?searched_category_id=467&service_area=2292372,"Welcome to From Dark To Light Carpet & Upholstery Care. 

We are two friends reunited in Canada, and we decided to start our own cleaning business. 
Our service is combination of Eco-friendly products, knowledgeable and experience technicians, most updated equipment, strict procedures and love for what we do. 

Cleaning procedures are: vacuuming, pre spraying, agitation, hot water extraction and buffing. Disinfection and scotch guard protection are always an option. 
Don’t let your carpet or upholstery to be a breeding ground for germs and bacteria or allergens. Clean carpets and upholstery make your environment healthier.  

When it comes to pet enzyme decontamination we are experts. We can solve even the most severe pet urine accidents.  

We take a pride in the work we do, and we guarantee you'll love the results of our carpet and upholstery cleaning service!

Our Business Hours: 8:00 am until 9:00 pm, 7 days a week 

Available for Emergency stains and carpet cleaning as well.

*** Covid 19 Update: We will be wearing PPE and practicing social distancing while attending the appointments ***
",from-dark-to-light-carpet-upholstery-care,2021-04-20T18:19:28.000-04:00,NA,NA,NA,,"Carpet Cleaning, Steam Cleaning, Deep Cleaning, Upholstery Cleaning, Furniture Cleaning, Tile and Grout Cleaning, Mattress Cleaning, Pet Stain and Odor Removal, Commercial Carpet Cleaning, Commercial Floor Cleaning, Hardwood Floor Cleaning",,"Carpet Cleaning, Stairs, Upholstery, Pet Stain Treatment, Pet Odor Removal, Disinfection, Repellant Protection and so many others",NA,2,"Visa, Mastercard, Cash, Cheque, E - Transfer ",,,,TRUE,FALSE,,,TRUE,FALSE,100% Customer's Satisfaction Guarantee ,2017323,From Dark To Light Carpet & Upholstery Care,57,54,193,9.96296,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,Upholsterers, Chair upholsterer, reupholstery, sofa upholstery, chair upholstery, headboard upholstery, chair fabric, sofa fabric,couchreupholster,Tile and Grout Cleaning, Tiles, grout, cleaning, ,",0,fromdarktolight,FALSE,0,0,244,FALSE,e7c98167ae705c90e2b4d4b3974314484d984317,TRUE,2022-08-31T19:17:55.000-04:00,TRUE,TRUE,2292372,98.2203676357,467,NA,NA,0,2021-04-20T18:20:38.000-04:00
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2970482,https://www.groutandtilepros.ca/,/companies/2970482-grout-and-tile-pros?searched_category_id=467&service_area=2285728,"Grout and Tile Pros specializes in grout and tile restoration. 

Our services include grout cleaning, grout repair, re-grouting, grout sealing, re-caulking, tile repair and tile replacement.

With over 30 years of experience in the tiling industry we know many materials used in the past and are always up to date with the latest product innovations, insights and industry connections.

We are passionate about our services, and are willing to go the extra mile to deliver impeccable results for you. Most importantly, provide you with professional customer service.

Grout and Tile Pros serves the Greater Toronto Area, Mississauga, Brampton and Oakville.

We back our service with a total satisfaction 1 year guarantee. 

Call us for a free quote ! 416 903-9381",grout-and-tile-pros,2022-07-13T11:38:35.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2032393,Grout And Tile Pros,23,23,147,10,"Tile and Grout Cleaning, Tiles, grout, cleaning, ,",0,,FALSE,0,0,149,FALSE,03e4efba3f7a9e23790c6147abaf5abbdd3567f4,TRUE,2022-11-10T12:35:53.000-05:00,TRUE,TRUE,2285728,99.0093166481,467,NA,NA,0,2022-07-13T12:01:24.000-04:00
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2963470,http://tileandcarpetcleaning.ca/,/companies/2963470-romy-tile-and-carpet-cleaning-services?searched_category_id=467&service_area=2269681,"* SEE IT FOR YOURSELF !!!

* Our service would give you full satisfaction in a matter of hours with very affordable prices !!!

* Who we are?

We are a professional cleaning company with high equipped tools that make your house and office look like new again.

* We Offer
- Carpet Cleaning Shampoo and Steam
- Odour and Stain removal of all kinds
- Fast Drying method
- Upholstery Deep cleaning
- Mattress Deep cleaning
- Tile & Grout cleaning

Why is Carpet Cleaning so important?

It helps to remove dust mites, bacteria and other allergens, which ultimately helps your family breathe easier and reduces the risk of colds and other health problems!

Why is Tile and Grout Cleaning important?

Because without regular professional cleaning, the grout in between tiles will start to look black and dirty. Not only does this look bad, but it can also harbor bacteria that could give off offensive odors or even make you sick.

* Contact us at any time at 647 654 7159 or 647 927 0950  

Also see our work on Instagram:
Tileandcarpetcleaning

And on YouTube 
Romy Tile and Carpet Cleaning Service",romy-tile-and-carpet-cleaning-services,2022-01-13T10:23:50.000-05:00,NA,NA,NA,,Tile || Carpet | Grout | Stain Removal | Odour Removal,,,NA,NA,"Cash, Cheques, E-Transfer",,,,FALSE,FALSE,,,TRUE,FALSE,,2025420,Romy Tile and Carpet Cleaning Services,19,18,14,10,"Carpet & Rug Cleaning & Repairing, Carpet Cleaning, Carpet Cleaners, Rug Cleaning, rug cleaners, area rug cleaners, area rug cleaning, persian rug cleaning, Rug repair, carpet repair, persian rug repair, persian carpet repair, area rug repair, carpet rug cleaning, oriental rug cleaning, area rug cleaning service, rug cleaning and repair, professional rug cleaning, carpet and rug cleaning, rug cleaning services, wool rug cleaning, rug cleaning service, carpet cleaning repair, rug cleaning company, rug clean, industrial carpet cleaning, area rug cleaning services, ,Tile and Grout Cleaning, Tiles, grout, cleaning, ,Drapery & Upholstery Cleaning, soft furnishing cleaning, curtain cleaning, drape cleaning, drapes cleaning, blind cleaning, furniture cleaning, upholstery cleaning, sofa cleaning, chesterfield cleaning, armchair cleaning, ,",0,romy,FALSE,0,0,16,FALSE,c9573c4d885beb8303e47d126175afc141e2dc27,TRUE,2022-08-26T13:46:27.000-04:00,TRUE,TRUE,2269681,98.2682684033,467,NA,NA,0,2022-01-13T10:33:30.000-05:00
https://homestars.com/on/bronte/tile-and-grout-cleaning,12,https://homestars.com/on/bronte/tile-and-grout-cleaning?&page=2&,Tile and Grout Cleaning,2799862,http://www.prestigegroutcleaning.ca/,/companies/2799862-prestige-grout-and-hard-surface-cleaning?searched_category_id=467&service_area=1864036,Prestige is a family owned and operated company providing professional service and results at an affordable price. Our Goal on every job is to ensure You are 100% happy with the services you have been provided. We never ask for a deposit you only pay when you are happy. On many projects we can offer different price points so you only pay for what you need. We never charge hidden costs and we never up sell.,prestige-grout-and-hard-surface-cleaning,2012-07-14T15:09:17.000-04:00,NA,"Mississauga, GTA, Oakville, Hamilton, Brampton, Georgetown, Burlington etc. ",,TMF Grout Cleaner ,"Tile & Grout Cleaning, Grout re Coloring, Shower Cleaning and Sealing, Silicone work, Re Grouting, Full re grout of showers and floors, repair loose tiles ","Color Clad Grout Sealant, Stone Pro Sealers, ","Tile & Grout Cleaning, Grout re Coloring, Shower Cleaning and Sealing, Silicone work, Re Grouting, Injections under loose tiles ",NA,2," E Transfer, Cash and Cheque.Credit",,,,TRUE,FALSE,,,TRUE,FALSE,Yes on Workmanship ,1862914,Prestige Grout And Hard Surface Cleaning,59,53,20,9.83019,"Tile and Grout Cleaning, Tiles, grout, cleaning, ,",1,NA,FALSE,0,0,19,FALSE,ecbca4d2f6ffacab1d6a7319847d10700e02f644,TRUE,2020-12-01T17:57:40.000-05:00,TRUE,FALSE,1864036,89.5966248781,467,NA,NA,NA,2012-07-14T15:09:17.000-04:00
