Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,subdomain
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2862579,NA,/companies/2862579-service-servotech?searched_category_id=306&service_area=2002209,"For fast professional service for the repair of household appliances and climatisation in montreal – 514-519-3161
",service-servotech,2014-11-25T09:35:45.000-05:00,NA,NA,7/7 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1925006,Service Servotech,63,39,0,8.41026,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,8405c1478a1f96b05411f49ad8f8692910dc561b,TRUE,2016-10-25T21:46:59.000-04:00,FALSE,FALSE,2002209,75.1687549377,306,NA,NA,NA,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2860628,NA,/companies/2860628-repairware?searched_category_id=306&service_area=1995896,NA,repairware,2014-10-12T12:27:50.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1923058,Repair Ware,4,3,0,4.33333,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,6026ee268911ae7eafbf5af0e2dcbce7237707e6,FALSE,NA,FALSE,FALSE,1995896,30.3656163315,306,NA,NA,2014-10-12T12:27:53.000-04:00,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2882046,NA,/companies/2882046-electromenagers-serva-plus-appliances?searched_category_id=306&service_area=2076212,,electromenagers-serva-plus-appliances,2016-01-07T13:03:04.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1944470,électroménagers Serva Plus Appliances,0,0,0,NA,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,03c23050dd850bb24a62d103d6106a3e3a136338,FALSE,NA,FALSE,FALSE,2076212,-1.0,306,NA,NA,NA,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2873282,,/companies/2873282-reparation-flash?searched_category_id=306&service_area=2042510,"Flash Repair is proud to be the most trusted and reliable appliance repair and appliance installation company throughout the Greater Montreal Area including West Island, Laval, North Shore and the South Shore. We offer a wide range of services for all residential and commercial needs. Proudly providing repair and installation for all home appliances, from fridges, stoves and dishwashers to washers and dryers. Our technicians are fully trained and licensed insuring the quality service that you expect from us. With competitive rates and flexible schedules Flash Repair is always the right choice.
Thank you for choosing us today and it will be a pleasure to continue doing business with you in the future.",reparation-flash,2015-07-08T14:53:51.000-04:00,NA,NA,7am - 9pm,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,1935706,Reparation Flash,0,0,0,NA,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,b6548efdf1689791f737a8835763cbfd663643da,FALSE,NA,TRUE,FALSE,2042510,-1.0,306,NA,NA,NA,
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2869475,NA,/companies/2869475-euro-service?searched_category_id=306&service_area=2028717,NA,euro-service,2015-04-22T11:01:03.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1931899,Euro Service,0,0,0,NA,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,18986a82d0973a2120af973a90c29b8251c02e83,FALSE,NA,FALSE,FALSE,2028717,-1.0,306,NA,NA,2015-04-22T11:01:03.000-04:00,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2863385,NA,/companies/2863385-mr-electro-com-a-vaillancourt-enr?searched_category_id=306&service_area=2004692,"Appliance Service Technicians Mr-Electro.com

Providing in-home appliance repair service, sale and installation  for all major household electrical appliances in Montreal, Qc.

Such as: Washer, Dryer, Stove, Refrigerator, Freezer, Dish washer, Heat Pump, Thermopump, Air-conditioner, Residential and Commercial

For service in Montreal Areas: 

Ahuntsic, Anjou, Hochelaga, Petite Patrie, Plateau Mont-Royal, Mercier, Pointe Aux Trembles, Rivieres des Prairies, Rosemont, St Leonard or Villeray please call 514 722-2299 and trust Mr-Electro.Com / A Vaillancourt home appliance repair technicians.


Calling Mr-Electro.Com

Calling Mr Electro for your appliance repair needs ensures that you get a professional and timely repair for all your major home appliances and that you and your property will be treated efficiently with respect and integrity.",mr-electro-com-a-vaillancourt-enr,2014-12-10T02:11:49.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1925811,Mr Electro.Com / A Vaillancourt Enr.,1,0,0,NA,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,738ecd7375fc47ed5bdd72cbafd48a52306a94c1,FALSE,NA,FALSE,FALSE,2004692,0.0,306,NA,NA,NA,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2895694,NA,/companies/2895694-elecpromenager?searched_category_id=306&service_area=2119806,We offer our repair services for your appliances.,elecpromenager,2017-04-03T17:24:15.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1958118,Elecpromenager,0,0,0,NA,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,3780f3d5eeb5fa6224bac186b856d400ebf7cc36,FALSE,NA,FALSE,FALSE,2119806,-1.0,306,NA,NA,NA,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2897078,http://www.thedomesticdoctors.com,/companies/2897078-the-domestic-doctors?searched_category_id=306&service_area=2123110,"
From our customer service representatives who answer your repair call, to our technicians who come to your home, you’ll be treated with respect, courtesy and fairness. What makes us unique is that we stand behind our satisfaction promise by being one of the only home appliance repair companies to offer a 100% Customer Satisfaction Guarantee.",the-domestic-doctors,2017-05-13T14:58:32.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1959502,The Domestic Doctors,0,0,0,NA,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,aacc4ec003e6ca25f166c5217cc9496b224171c5,FALSE,NA,TRUE,FALSE,2123110,-1.0,306,NA,NA,2017-05-13T15:01:43.000-04:00,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2889467,NA,/companies/2889467-alex-myers?searched_category_id=306&service_area=2101512,NA,alex-myers,2016-08-11T08:29:52.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1951891,alex myers,2,1,0,10,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,2101512,55.1908897581,306,NA,NA,NA,NA
https://homestars.com/on/la%20prairie/appliance-repair,12,https://homestars.com/on/la%20prairie/appliance-repair?&page=2&,Appliance Repair,2894469,NA,/companies/2894469-d-m-serrurier-inc-urgence-serrurier-services-serrurier-montreal?searched_category_id=306&service_area=2116223,NA,d-m-serrurier-inc-urgence-serrurier-services-serrurier-montreal,2017-02-25T02:28:08.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1956893,D M Serrurier Inc - Urgence Serrurier Services | Serrurier Montreal,0,0,0,NA,"Appliance Repair, Appliance Repair Service, Appliance Repair Parts, Appliance Repair Manuals, Fridge Repair, Stove Repair, Oven Repair, Washer Repair, Dryer Repair, Microwave Repair, appliance repair, appliance parts, refrigerator repair, refrigerator parts, dishwasher repair, dishwasher parts, washing machine repair, washing machine parts, washer parts, dryer parts, dryer repair, stove repair, stove parts, water heater repair, appliance parts and repair, appliance parts, appliance installation, wrench, ,",0,FALSE,0,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,2116223,-1.0,306,NA,NA,NA,NA
