Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2792202,http://www.releafgroup.ca,/companies/2792202-the-re-leaf-group?searched_category_id=444&service_area=2067520,"The Re-Leaf Group Services: Tree Pruning, Tree and Shrub Removal, Stump Removal, Insect/Disease Control, Hedge Trimming, Deep Root Fertilizing, Tree Planting, Cable and Bracing, 24/7 Storm Emergency clean up, Aborist Reports, Firewood, Emerald Ash borer diagnosis. EAB 

___________________________________________
Andrew Evans H.L.T. is the owner and founder of ReLeaf Group and an International Society of Arboriculture (ISA) Certified Arborist.

Andrew unearthed his passion for trees during his high school summer vacation job at a local nursery, where he was introduced to all the different trees, shrubs, annuals and perennials.  His first experience with nature was a lasting one.  After two summers at the nursery he was hired as an Ontario junior ranger with the Ministry of Natural Resources and was stationed in northern Ontario, tasked with maintaining canoe portage trails and tree planting.

After graduating from high school, he knew he wanted to pursue a career in the green industry. He spent the next three years studying at Humber College graduating with honors in arboriculture (the care of trees) and received an honours diploma in landscape horticulture.  He was awarded the Board of Governors' Award, which honours the most accomplished student.

From Humber College, Andrew was immediately hired by the City of Toronto and over the next thirteen years he was involved in pruning, removal, planting, fertilizing and inspection of trees in city parks and streets.  As part of an select group, he spent six of those years working under contract to the Canadian Food Inspection Agency where he was trained to inspect trees for infestation of the Asian Long Horned Beetle and the Emerald Ash Borer.

The ReLeaf Group was founded as a part-time business to provide tree care service to private home owners but his exceptional reputation soon grew his business into a full time venture.


Extensive credentials combined with expansive experience!

_____________________________________________
    Andrew has earned the following certification and licenses:

            International Society of Arboriculture (ISA) certified Arborist ON-0300
            Member of the ISA Ontario Chapter.
            DZ drivers license
            CPR first aid.
            Arbormaster Training and Education:
            Tree climbing 1,2
            Chainsaw safety
            Technical tree felling
            Integrated risk assessment
            Technical rigging
            Emergency readiness and high angle rescue
            E.V.S.A. Electrical Utility Safety Association training course
            Ontario Ministry Training College and Universities Certified Utility Arborist
            Completed in the ISA Ontario tree climbing championships",the-re-leaf-group,2011-10-26T21:42:06.000-04:00,NA,"We specialize in servicing areas north of the 401 including: Markham, Scarborough, North York, York Region, Vaughan, Stouffville, Aurora, Newmarket, Uxbridge, Pickering, Ajax, Thornhill, Unionville, Maple, and Woodbridge.",,,"Tree Pruning, Tree Removal, Stump Removal. Tree Planting, Deep Root Tree Fertilizing, Arborist Reports, Cable and Bracing, 24/7 emergency storm damage clean up, and Emerald Ash Borer diagnosis.",,,1996,2,Cash or Cheque,Humber College arboriculture diplomaHumber College landscape horticulture diploma,International Society of Arboriculture (ISA) certified Arborist ON-0300,,TRUE,FALSE,,,TRUE,FALSE,No deposit required. You pay after we finish the job to your satisfaction.,1855254,The Re:Leaf Group,237,214,15,9.96262,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2011-10-26T21:42:10.000-04:00,releafgroup,FALSE,0,0,16,100,FALSE,4aa682656d57a4e0cb43801f80ec3ab8ca069112,TRUE,2022-09-28T13:46:10.000-04:00,TRUE,TRUE,2067520,98.0327148763,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2792864,https://www.dreamworkstrees.com/,/companies/2792864-dreamworks-tree-services?searched_category_id=444&service_area=2155996,"Whether you are a homeowner who wants healthier trees or a Property Manager who needs professional tree care, you can count on DreamWorks Tree Services to make you proud of your property:

DreamWorks offers complete tree care services including tree removal, pruning, planting and stump grinding. 

We are full service tree care specialists dealing with residential, commercial and industrial properties. 

Call for your no charge consultation!   

Follow us on:
https://www.instagram.com/dreamworkstrees/
",dreamworks-tree-services,2011-11-21T20:30:31.000-05:00,NA," GTA, Cobourg , Durham, Ajax,  Pickering, Uxbridge, Toronto, Barrie, Aurora, Newmarket, Richmond Hill, Vaughan, Mississauga",,,"Complete Tree Services, Tree Removals, Tree Planting, Spur-Free Tree Pruning, Hedge Trimming & Shrub Care, Stump Grinding, Cabling & Bracing, Lot Clearing
24/7 Emergency Storm Damage Cleanup
Commercial Property Maintenance
Clean Firewood and Woodchips
Permit Applications",,"complete tree services, tree removals, tree planting, , spur free tree pruning,  hedge trimming and shrub care, stump grinding, cabling and bracing, lot clearing, 24/7 Emergency Storm Damage Cleanup, 
Commercial Property Maintenance, Clean Firewood & Woodchips, permit applications


",NA,NA,"Cash, Cheque and e-transfer",,,"BBB, ISA, Landscape Ontario",TRUE,TRUE,,,TRUE,FALSE,,1855916,Dreamworks Tree Services,77,70,76,9.81429,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2014-02-21T14:50:42.000-05:00,dreamworkstrees,FALSE,0,0,74,NA,FALSE,1470ececaa9faed6475481784172275fe6e99fdf,TRUE,2021-05-12T13:23:05.000-04:00,TRUE,TRUE,2155996,96.3609823065,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2782143,http://www.advancedtreecare.ca,/companies/2782143-advanced-tree-care?searched_category_id=444&service_area=2213309,"Advanced Tree Care's trained, educated & certified professionals promote safe work practices and environmental stewardship. Our team of highly skilled and accredited Arborists provide our clients with the highest-quality tree care and customer service. With expert knowledge, professional service and a commitment to environmentally sensible practices, we preserve the vitality of trees and enhance the surrounding landscapes.",advanced-tree-care,2010-10-25T05:55:10.000-04:00,NA,"Aurora, Newmarket, Thornhill, Vaughan, Keswick, Markham, Toronto, Stouffville, Schomberg, GTA",8am - 4:30pm,,"Tree Consulting; Arborist Reports, Permit Applications
Tree Pruning; Veteran Tree Management, Structural Pruning, Maintenance Pruning, Ornamental Shrub Pruning, Hedge Trimming
Soil Therapy; Nutrient Enhancement, Root Zone Aeration, Vertical Mulching, Root Zone Fertilization, Trunk Injected Nutrients
Integrated Pest & Disease Management; Emerald Ash Borer Protection, Damaging Insect Control, Damaging Disease Control
Structural Augmentation: Cabling, Bracing, Static Support Systems, Dynamic Support Systems
Planting; Tree & Shrub Installation
Tree & Stump Removal",,"Tree preservation, pruning, risk abatement and invigoration.

Technical tree removal and rigging.",2004,12,"Cash, Cheque, Interc E-transfer, Credit Card",Numerous Trade related amongst staff,ISA Certified Arborists ISA Certified Tree Workers ISA Qualified Tree Risk Assessors,International Society of Arboriculture Tree Care Industry Association Ontario Commercial Arborists A,TRUE,TRUE,,,TRUE,FALSE,,1845195,Advanced Tree Care,88,84,40,9.84524,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2010-10-25T05:55:11.000-04:00,advancedtreecare,FALSE,0,0,42,NA,FALSE,314497960999c0ba5ad6635d3bf51c43d22af922,TRUE,2022-05-17T16:58:51.000-04:00,TRUE,TRUE,2213309,97.5053376271,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2962089,,/companies/2962089-got-stump?searched_category_id=444&service_area=2266589,Get in touch with us for your stump grinding needs - 905-715-3329,got-stump,2021-11-27T18:44:19.000-05:00,NA,NA,NA,,,,Stump Grinding ,NA,NA,"Cash, Cheques, E-Transfer",,Fully Licensed,,TRUE,FALSE,,,TRUE,FALSE,,2024048,Got Stump?,4,4,5,10,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2021-11-29T11:10:18.000-05:00,gotstump,FALSE,0,0,6,0,FALSE,cbe76bbf0c60b067bc204de03d5fd921c93341c0,TRUE,NA,TRUE,TRUE,2266589,89.6025809248,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2791372,http://www.landonstreeservice.ca,/companies/2791372-landon-s-tree-service?searched_category_id=444&service_area=2093998,"Landon's Tree Service Ltd.
Your tree care specialists! We are about your trees.

Landon's Tree Service has been in business since 2008. We are dedicated to helping you care for your trees!

We offer a wide variety of services that are outlined under the ""Services"" tab. We are professionals who will provide you with a FREE estimate and give you the best options for your trees.

We look forward to meeting you!",landon-s-tree-service,2011-09-22T12:40:32.000-04:00,NA,"Durham Region: Pickering, Ajax, Whitby, Oshawa, Port Perry, Uxbridge, Beaverton, Cannington, Sunderland, Seagrave, Columbus, Brooklin, Bowmanville, Courtice
<br />Kawartha Lakes: Peterborough, Lindsay, 
<br />York Region: Markham, Stouffville, Aurora
<br />Ramara Township: Brechin, Orillia",24/7,,"Our services are: tree trimming, tree removal, pruning, stump grinding, tree planting, deep root fertilizing, bucket truck services, 24 hour storm service, hazardous tree removal, lot clearing",,,2008,NA,Cheque,Arborist/Urban Forester/Untility Arborist/Horticultralist,,,TRUE,TRUE,,,TRUE,FALSE,,1854424,Landon's Tree Service,34,29,26,10,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2014-11-11T20:17:55.000-05:00,landonstreesrvc,FALSE,0,0,28,NA,FALSE,059f117fdbe176ee220b84603adff9b44a9a92b7,TRUE,2016-10-04T09:42:13.000-04:00,TRUE,TRUE,2093998,90.3994249198,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2921615,https://www.facebook.com/GreenlandTPS/,/companies/2921615-greenland-tree-and-property-service?searched_category_id=444&service_area=2176017,"We are Greenland Tree and Property Service, a tree care service based out of Sutton and servicing the GTA

We offer:
- Tree Removal/ Pruning
- Fruit Tree and Shrub Maintenance
- Regular Maintenance
- Limb/ Branch Removal
- Storm Damage Clean up
- Brush Chipping Service
- Stump Grinding 
- Emergency Services

For Residential/ Commercial Properties at Reasonable Rates

Fully Insured for any unexpected damage on properties/ personal injuries
$2,000,000 Liability Insurance

Free Quotes

Small jobs to large projects and contracts

Give us a call today!
",greenland-tree-and-property-service,2018-09-12T17:49:43.000-04:00,NA,NA,NA,,"Removals, Pruning, Chipping and Stumping",,,2015,NA,"Cash , Cheque and e-transfer",,,,TRUE,FALSE,,,TRUE,FALSE,,1983789, Greenland Tree And Property Service ,20,20,27,9.85,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2018-09-12T19:21:08.000-04:00,NA,FALSE,0,0,33,0,FALSE,f4531da34aa824fa09e08115342f61ce5ecb3084,TRUE,2020-05-29T18:31:00.000-04:00,TRUE,TRUE,2176017,88.6094687285,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2650028,NA,/companies/2650028-forest-glenn-tree-care-inc?searched_category_id=444&service_area=1663232,Forest Glenn Tree Care is a Georgina based company offering quality tree care service to York Region and the GTA since 1998. We have certified and ISA Tree Risk Assessment Qualified (TRAQ) Arborists on staff and are fully insured.  ,forest-glenn-tree-care-inc,2008-03-04T16:55:15.000-05:00,NA,NA,7:00am-7:00pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1713080,Forest Glenn Tree Care Inc,46,42,3,10,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2014-04-03T15:05:23.000-04:00,NA,FALSE,0,0,3,NA,FALSE,5f99b47d76fcccf93ccfb82f994cc76dfd02fddd,TRUE,2021-11-17T09:20:38.000-05:00,TRUE,FALSE,1663232,98.4134443437,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2788532,https://wighttreeservice.com/,/companies/2788532-wight-tree-service?searched_category_id=444&service_area=1846880,"Wight Tree Service is a family-owned and operated business that has been providing professional tree services for over 30 years in Georgina and the surrounding area. Our team of certified arborists offer tree trimming, tree removal, arborist reports, tree pruning, tree stump removal, bucket truck services, firewood, tree planting, and overall tree health care.",wight-tree-service,2011-06-28T13:16:33.000-04:00,NA,NA,,,"Lot Clearing,
Firewood and Mulch,
Fertilizing,
Cabling and Bracing,
Tree Planting,
Bucket Truck Services,
Stump Removal,
Tree Pruning,
Arborist Reports,
Tree Removal",,"Tree Services
Arborist Services
",NA,NA,,,ISA Certified,,TRUE,TRUE,,,TRUE,FALSE,,1851584,Wight Tree Service,52,51,26,9.62745,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2011-06-28T13:16:35.000-04:00,wighttreeservice,FALSE,0,0,40,NA,FALSE,c441190635494c614501537eba2a11722f313ed0,TRUE,2022-01-18T16:22:33.000-05:00,TRUE,FALSE,1846880,94.3895917567,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2965713,NA,/companies/2965713-precision-treeworks?searched_category_id=444&service_area=2274642,NA,precision-treeworks,2022-03-10T06:30:59.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2027643,Precision Treeworks,0,0,13,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,2022-03-10T06:31:31.000-05:00,NA,FALSE,0,0,13,0,FALSE,d23beab5f58d6f99b8c8ecbd4054cbab1586862a,FALSE,NA,TRUE,FALSE,2274642,0,444,NA,NA
https://homestars.com/on/pefferlaw/tree-service,11,https://homestars.com/on/pefferlaw/tree-service?&page=2&,Tree Service,2884662,NA,/companies/2884662-virginia-stump-grinders?searched_category_id=444&service_area=2086012,NA,virginia-stump-grinders,2016-02-29T02:38:53.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1947086,Virginia Stump Grinders,0,0,0,NA,"Tree Service, tree pruning, arborist, tree health, sick tree, unhealthy tree, tree diagnostic, pruning a tree, hedges
 ,",0,NA,NA,FALSE,0,0,0,0,FALSE,f37fe6fb8fe2876f7fb3837a3788a949343b1c46,FALSE,NA,FALSE,FALSE,2086012,-1.0,444,NA,NA
