Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,subdomain
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2623900,,/companies/2623900-amerispec-home-inspection-service?searched_category_id=380&service_area=1637104,,amerispec-home-inspection-service,2008-03-04T16:55:15.000-05:00,NA,Greater Halifax Region Kentville Stewiacke ,,,"Energy Assessments
Home Inspections
New Construction Program - Rebates",,,NA,8,"cash, personal cheque, email transfer",,,CAHPI,TRUE,FALSE,,,TRUE,FALSE,,1686952,Amerispec Home Inspection Service,2,2,0,9,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,2014-04-15T15:36:08.000-04:00,FALSE,0,0,0,FALSE,e139bf7ab121c309bb1666f0abdb6c184454a979,FALSE,2014-10-04T13:36:45.000-04:00,FALSE,FALSE,1637104,39.8580287601,380,NA,NA,NA,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2849841,NA,/companies/2849841-housemaster-home-inspections?searched_category_id=380&service_area=1960327,"At HouseMaster, our mission is to be the most professional and reliable home inspection company in Halifax, Nova Scotia. Call us today at 902-406-4663 to learn more about our services, or to book your inspection with a talented Halifax home inspector.
",housemaster-home-inspections,2014-03-10T14:20:31.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1912275,Housemaster Home Inspections,1,1,0,8,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,NA,FALSE,0,0,0,FALSE,2f3c1e45446696853406386137eae7e1d82dd39d,FALSE,2012-02-02T10:49:58.000-05:00,FALSE,FALSE,1960327,0.0,380,NA,NA,0,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2931265,https://acetechhomeinspectons.com,/companies/2931265-acetech-home-inspections-inc?searched_category_id=380&service_area=2197547,"Purchasing a home is potentially the biggest investment of your life. We are here to help you at any point in that process and after. We support you – home buyers, sellers, real estate investors, realtors by inspecting, evaluating, and reporting precisely about the condition of your potential home and investment. We are highly professional and work purely in your interest.
We have a reputation for being thorough because you deserve to know all there is to know when buying or selling your home in Halifax, NS.

If your preference is an in-depth, accurate, valuable home inspection service by a professional home inspector at a reasonable price, then you have found the right company and we would be honored to work with you.",acetech-home-inspections-inc,2019-05-21T12:55:13.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,1993439,Acetech Home Inspections Inc.,0,0,1,NA,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,2019-05-21T12:56:11.000-04:00,FALSE,0,0,2,FALSE,6b90bb17a87374639aaaea67551a8027de7164c1,FALSE,NA,TRUE,FALSE,2197547,0,380,NA,NA,0,
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2757370,NA,/companies/2757370-canadian-residential-inspection-services-ltd?searched_category_id=380&service_area=1770574,"Home Inspector Andrew Buchanan

Andrew started his career in financial services, helping and serving  customers and has a passion for customer service. He says he quickly realized that his true passion was for real estate - design, 
property management, renovations, construction and home maintenance.  Having completed the Nova Scotia Realty course in 2009, and after many years of owning a full service Property Management company and working on numerous construction projects from old to new, volunteering with Habit for Humanity since 2007 and dedicating his spare time to these pursuits and experiencing first-hand the significance of receiving top notch home advice, it became very clear Andrew had a passion for home inspection services. He decided to venture into this business and says he has now ‘become the home inspector he’d always wished he had!’

His personal goal as the Canadian Residential Inspection Services home inspector for Halifax/Dartmouth is to provide clients with amazing unmatched service satisfaction, an enjoyment of the buying process, a learning opportunity, high quality defect recognition, reliable, and comprehensive information to assist them in making those ever important decisions that come with owning a home. He specializes in translating technical information into practical terms so that his customers receive not just a comprehensive report, but also a clearer understanding of what they need to know when buying a home and how to protect such a huge investment after the sale finalizes.  Andrew's customers describe him as ""customer centric, knowledgable, thorough, friendly, professional, and with a knack for explaining things in a way that's really easy to understand.""

Canadian Residential Inspection Services raises the bar in the home inspection industry when it comes to professionalism, code of ethics and conduct. All our inspectors receive intensive training and on-going support to ensure you receive a thorough, unbiased, professional inspection. Canadian Residential Inspection Services has the most user-friendly, comprehensive reporting system in the industry.
",canadian-residential-inspection-services-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1820422,Canadian Residential Inspection Services Ltd,0,0,0,NA,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,2014-08-22T08:34:27.000-04:00,FALSE,0,0,0,FALSE,eb85131d3db5480f386e4cc1ab1d983bff7b2f95,FALSE,NA,FALSE,FALSE,1770574,0,380,NA,NA,NA,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2794757,NA,/companies/2794757-killick-home-inspection?searched_category_id=380&service_area=1856480,NA,killick-home-inspection,2012-02-02T10:43:53.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1857809,Killick Home Inspection,2,2,0,6,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,2014-10-05T15:14:44.000-04:00,FALSE,FALSE,1856480,3.7627148485,380,NA,NA,NA,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2630842,NA,/companies/2630842-cec-home-inspections-plus-limited?searched_category_id=380&service_area=1644046,NA,cec-home-inspections-plus-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1693894,CEC Home Inspections Plus Limited,0,0,0,NA,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1644046,0,380,NA,NA,NA,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2651609,NA,/companies/2651609-r-rickard-consultant-ltd?searched_category_id=380&service_area=1664813,NA,r-rickard-consultant-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1714661,R Rickard Consultant Ltd,0,0,0,NA,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1664813,0,380,NA,NA,NA,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2597835,NA,/companies/2597835-p-v-home-inspection-services-ltd?searched_category_id=380&service_area=1611039,NA,p-v-home-inspection-services-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1660887,P V Home Inspection Services Ltd,0,0,0,NA,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1611039,-1.0,380,NA,NA,NA,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2658875,NA,/companies/2658875-jmi-engineering-limited?searched_category_id=380&service_area=1672079,NA,jmi-engineering-limited,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1721927,JMI Engineering Limited,0,0,0,NA,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1672079,-1.0,380,NA,NA,NA,NA
https://homestars.com/on/montague%20gold%20mines/home-inspection,11,https://homestars.com/on/montague%20gold%20mines/home-inspection?&page=2&,Home Inspection,2647220,NA,/companies/2647220-ocean-residential-inspection-services?searched_category_id=380&service_area=1660424,NA,ocean-residential-inspection-services,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1710272,Ocean Residential Inspection Services,0,0,0,NA,"Home Inspection, Home Inspection Service, Checklist Home Inspection, Home Inspector, inspections, how to home inspection, inspection home, ashi, inspection house, house inspection, at home inspections, home inspections, a home inspections, inspections house, house inspections, inspector home, how to be home inspector, home inspector, property inspection, house to home inspections, house inspector, house inspectors, inspectors home, home inspectors, property inspector, homeinspection, inspection checklist, nachi, inspection service, building inspection, building inspector, inspection services, mold inspection, inspection forms, home inspecting, homeinspections, home building inspection, housing inspection, quality inspection, homes inspection, home inspection checklist, checklist for home inspection, house inspection checklist, homes inspections, home building inspections, housing inspector, property inspection checklist, home inspection list, holmes inspection, house inspection list, new home inspection, home inspection check list, new garage, new barn, ,",0,NA,FALSE,0,0,0,FALSE,NA,FALSE,NA,FALSE,FALSE,1660424,-1.0,380,NA,NA,NA,NA
