Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,subdomain,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,claimed_at
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2799714,http://www.micomtileworks.com,/companies/2799714-micom-tileworks?searched_category_id=442&service_area=1995318,"Micom Tileworks has been in the tile industry for many years and i have worked as a tile setter in Europe and Canada.  My goal is to provide the customer with good advice, help with selections and meticulous quality work. The products i use are considered high end products which not only gives you a beautiful result but also a solid tile installation that will last you a long time. I work with all ceramic, porcelain, glass and all natural stone tiles and have a extensive knowledge in all tile applications. My focus is residential work so i can work together with the customer to make their vision come true. Over the years i obtained certifications in many tile, in-floor heating, waterproofing and custom tile showerbase products. That is besides the awards Micom Tileworks has won over the years for great customer service and quality work. Give us a call, send a text, email us at micomtileworks@live.com or feel free to go to the website at www.micomtileworks.com for more info about the company.",micom-tileworks,2012-07-10T19:48:56.000-04:00,NA,"Langley, Surrey, Delta, South Surrey, Aldergrove, Cloverdale, Coquitlam, Burnaby, Port Coquitlam, Maple Ridge, Port Moody, New Westminster, Ladner, White Rock, Abbotsford, Vancouver and so on. We go where we are needed. ",,"All ceramic, porcelain, glass and natural stones like slate, travertine, marble and granite. From mosaics and small pebbles to very big tiles. ","We tile everything from Shower/tub-surround walls, tile shower-bases, all floors, fireplaces, backsplashes, patios etc.  We do all the prep work to get everything ready for tile from tearouts, drywalling the areas to be tiled, new subfloors, AF membranes, waterproofing, and sealers. ","We use many brands of tiles but also work with heating and waterproofing products like Nuheat, Thermaflex, schluter products, Redgard, HPG paintable membranes, grout sealers  etc.",Tiles are our specialty and passion.we have a extensive knowledge in all tile applications and products. With many years of experience complete with European training we can provide you with meticulous work. We only use high end products to provide you with a solid job.  ,2005,NA,cheque or E-transfer,,fully licensed,,TRUE,FALSE,,,TRUE,FALSE,,1862766,Micom Tileworks,88,81,25,9.92593,"Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,Bathroom Renovation, Bathroom renovation, bathroom remodeling, bathroom remodelling, renovating the bathroom, tearing out the bathroom, fixing up the bathroom, bathroom contractors, bathroom vanities, bathroom vanity, design of bathroom, bathroom and design, design for bathroom, design a bathroom, design a bath, bath design, bathroom tile, bathroom cabinets, remodeling a bathroom, bathroom remodeling, remodeling the bathroom, ,Bath renovation, New tub, caulking, ,",1,micomtileworks,FALSE,0,0,29,FALSE,5ddb358ea3ad71aa103432152af3fd2e5b1ee867,TRUE,2021-07-23T17:57:21.000-04:00,TRUE,TRUE,1995318,96.8325485331,442,NA,NA,NA,NA
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2856804,http://www.nsstoneworks.com,/companies/2856804-north-shore-stone-works?searched_category_id=442&service_area=2211403,"North Shore Stone Works is a fabricator of high quality of granite, marble and quartz countertops and architectural stone details. We design all types of natural stone countertops for the Vancouver and lower mainland area. Custom Stone Kitchen and Bathroom countertops are fabricated in our medium sized shop located in North Vancouver. All our products are made with high quality stone, such as quartz, marble, granite in a variety of colours.
Marble Countertops, Quartz Countertops, Granite Countertops, Quartzite Countertops ",north-shore-stone-works,2014-07-21T14:41:31.000-04:00,NA,"North Vancouver, West Vancouver, Vancouver, Burnaby, Sechelt, Squamish, Whistler, Bowen Island",8 to 5 Monday to Friday,"Marble Countertops, Quartz Countertops, Granite Countertops, Quartzite Countertops","Granite Fabrication, Countertop Fabrication, Barbeque Counter Fabrication and installation, stone fireplace fabrication and installation, marble fabrication, mitered edges, ogee edges, granite maintenance, ","LG Viatera, Silestone, Caesarstone, Quartzforms, Geos, Diresco, Pental Quartz, Vicostone Quartz, Quantra Quartz, Hanstone, Zodiac Quartz, Compaq Quartz, Cimstone Quartz","Fabrication, installation, removal, remodel, renovation, new construction, ",12,7,"Cash, Cheque",,Municipal,,TRUE,FALSE,,,TRUE,FALSE,Unlimited Fabrication Warranty,1919234,North Shore Stone Works,34,33,5,9.66667,"Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,",0,northshorestone,FALSE,0,0,6,FALSE,5d986e100cfed775608e63740b4e425fe9f8fafe,TRUE,2016-10-11T17:28:22.000-04:00,TRUE,TRUE,2211403,84.0057815634,442,NA,NA,0,NA
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2975363,,/companies/2975363-h-and-g-ceramic-tiles?searched_category_id=442&service_area=2297327,,h-and-g-ceramic-tiles,2022-11-04T13:32:51.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2037261,H and G ceramic tiles,2,2,22,10,"Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,",0,,FALSE,0,0,24,FALSE,2566af0a57431e6faab079e9aaee16c5cdc19200,TRUE,NA,TRUE,TRUE,2297327,90.9598356454,442,NA,NA,0,2022-11-04T13:39:54.000-04:00
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2972497,,/companies/2972497-rbs-tiles-and-stone?searched_category_id=442&service_area=2290397,"Specializing in bathroom and kitchen tile - showers, flooring, backsplash

Meticulous attention to detail and quality customer service

Call today for a free quote!",rbs-tiles-and-stone,2022-09-01T13:24:03.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2034408,Rbs Tiles and Stone,2,2,132,10,"Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,",0,,FALSE,0,0,153,FALSE,3ee4504b48e73f81aa02180ffba0923fd3e431ea,TRUE,NA,TRUE,TRUE,2290397,90.793708827,442,NA,NA,0,2022-09-01T13:25:15.000-04:00
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2944130,https://www.craftsmens.ca,/companies/2944130-craftsmen-tile-and-bath?searched_category_id=442&service_area=2278211,"Our Approach
Is plain and simple. To have your vision and ideas for bathroom and tiling project a reality 
My Story
I’ve been tiling for over 20 years. Its how I was raised and learn to perfect my craft And I have been renovating bathroom for 10 years 
Next Steps…
You can call our offices at 604-308-2225 to request a quote. We can give you an estimate of cost over the phone but would need to see the job in question before any price is finalized and done through a proper quote.
",craftsmen-tile-and-bath,2020-06-01T23:02:52.000-04:00,NA,NA,NA,,,,,2017,2,"e-transfer, cheque",,municipal licenses,Better Business Bureau ,TRUE,FALSE,,,TRUE,FALSE,1 year warranty upon completion of said project,2006283,Craftsmen Tile and Bath,10,10,147,10,"Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,Bathroom Renovation, Bathroom renovation, bathroom remodeling, bathroom remodelling, renovating the bathroom, tearing out the bathroom, fixing up the bathroom, bathroom contractors, bathroom vanities, bathroom vanity, design of bathroom, bathroom and design, design for bathroom, design a bathroom, design a bath, bath design, bathroom tile, bathroom cabinets, remodeling a bathroom, bathroom remodeling, remodeling the bathroom, ,Bath renovation, New tub, caulking, ,",0,,FALSE,0,0,177,FALSE,3c654ed06308b5432a648d3a6cfb3709c5619650,TRUE,NA,TRUE,TRUE,2278211,98.7053809446,442,NA,NA,0,2020-06-01T23:03:48.000-04:00
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2967004,http://surfacedeepsolutions.com/,/companies/2967004-surface-deep-solutions?searched_category_id=442&service_area=2277569,"Surface Deep Solutions is committed to sustainable construction and to minimizing the impact we have on the environment. High quality cosmetic repair is a sustainable option, it’s far more environmentally friendly, not to mention cost-effective, to repair rather than replace – and that goes for both refurbishment and new build projects.

How we can help
Replacements cost more in terms of money, time and labour, and can significantly delay delivery of a project. Our cosmetic repairs help keep projects on time, on budget, and improve waste management, helping to achieve and maintain sustainable construction.


Save Money
Instead of replacing, refinish your products to save YOU money!  

Repair all types of surfaces
We can repair all types of surfaces including granite, laminate, fiberglass, enamel, cast iron, metal or wood.  

Friendly Staff
Built on a solid foundation of experience, meticulous attention to detail, superb workmanship and exceptional customer service

ECO-Friendly
We help prevent old bathtubs, tiles, counter-tops and sinks from entering landfill

Why Choose to Repair
Eliminate the expense and the disruption of replacement work with top-notch repair and restoration services from Surface Deep Solutions. By doing so, you could take advantage of up to 80% in substantial savings. Contact Us for your FREE estimate.

Our Values
Quality – We are committed to providing high quality service for all of our customers.
Creativity – We are continuously inventing new ways of repairing surfaces that are both cost effective and environmentally friendly.
Workmanship – We thrive on providing high quality workmanship for all of our customers.",surface-deep-solutions,2022-04-10T21:32:31.000-04:00,NA,NA,NA,,"We can help you Repair Instead of Replace. To save YOU money!

We provide services for YOU, manufacturers, realtors, restoration, development and management companies.
 

We specialize in many types of surface  repairs such as:
 

• Counter tops/granite,laminate. Stains, chips and scratches.

• Tubs/sinks/showers whether it is on fiberglass, enamel or cast iron.

• Vinyl window casings/ sliding glass door vinyl frames. Chips,cracks and holes.

• Appliances – Stove/oven chips.

• Metal/wood doors. Dents or scratches.

• Elevator panels, laminate, lino and hardwood floor",,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2028922,Surface Deep Solutions,9,8,5,10,"Floor Laying & Refinishing, Hardwood Floor, Wood Floor, Floor Tile, Dance Floor, Ceramic Floor Tile, Floor Refinishing, bamboo floor, cork floor, FSC wood flooring, stone floor, marble floor, slate floor, squeaky floor repair, laminate, laminate repair, wood floor, floor and wood, wood flooring, wood floors, floors in wood, hardwood flooring, hardwood floors, hardwood floors and, hardwood floor, hardwood floor wood, wood floor flooring, refinishing, floor refinishing, floor refinishing in, refinishing floor, hardwood install, floor laying, laying a floor, flood sanding, wood floor refinishing, refinishing hardwood floors, flooring laying, wood floors refinishing, wood flooring refinishing, floor co, flooring hard wood, hard wood floors, laying floors, flooring company, flooring engineered hardwood, floor company, hard wood floor, cleaning hardwood floors, installing hardwood flooring, installing hardwood floors, installing wood flooring, installing wood floors, installing hardwood floors, installing wood flooring, installing wood floors, installing hardwood floor, hardwood flooring installation, business floor, wood flooring installation, hardwood floor installation, floor companies, lay hardwood flooring, lay hardwood floor, wood floor repair, repair wood floor, repair hardwood floor, hardwood floor repair, finishing a hardwood floor, squeeky floors,,Hardwood floors, Install hardwood floors, caulking,Countertops, Granite Counter Tops, Kitchen Counter Tops, Marble Counter Tops, Laminate Counter Top, Quartz Counter Top, Corian counter top, tile counter top, silestone counter tops, arborite counter tops, custom counter tops, kitchen, remodeling, kitchen cabinet, kitchen design, ,Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,",0,,FALSE,0,0,4,FALSE,f54dca694a05efecf6edc33c0bec03822fe84695,TRUE,NA,TRUE,TRUE,2277569,88.3455670071,442,NA,NA,0,2022-04-10T21:33:37.000-04:00
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2917313,https://postmoderndesign.ca,/companies/2917313-post-modern-design-tiling-and-renovations?searched_category_id=442&service_area=2165863,"Hi there! Thank you for checking us out :) Here's a-little bit about us, we are a locally owned and operated company specializing in tile, stone installations and home renovations. We are here to help you make your home dreams a reality while ensuring that your project does not become a nightmare. We aim to guide your project through painless and stress free process by staying on budget, keeping our sites clean, being respectful of you and your neighbours, and walking you through every step of the process so you are confident and happy with your project.

We do tile and stone installation for new builds, bathroom and kitchen remodeling and renovations, as well as other home improvement projects. We are also certified to install Dekton and Silestone. Contact us today for your free estimate or consultation or if you have any questions about how we can help you!

To connect with us, call 778-968-0991 or email us at info@postmoderndesign.ca with details of the services you are looking for.

",post-modern-design-tiling-and-renovations,2018-05-29T14:24:26.000-04:00,NA,NA,NA,,"Tile and stone installation, bathroom and kitchen renovation, home renovation and remodeling ",,,6,5,,,,,TRUE,FALSE,,,FALSE,FALSE,1 year warranty ,1979497,Post Modern Design: Tiling And Renovations Inc.,18,17,126,9.94118,"Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,Bathroom Renovation, Bathroom renovation, bathroom remodeling, bathroom remodelling, renovating the bathroom, tearing out the bathroom, fixing up the bathroom, bathroom contractors, bathroom vanities, bathroom vanity, design of bathroom, bathroom and design, design for bathroom, design a bathroom, design a bath, bath design, bathroom tile, bathroom cabinets, remodeling a bathroom, bathroom remodeling, remodeling the bathroom, ,Bath renovation, New tub, caulking, ,Kitchen Planning & Renovation, Kitchen Planning And Design, Kitchen Cabinet Planning, Kitchen Design, Kitchen Remodeling, kitchen or, and bathroom, a and a kitchens, kitchens and, for kitchens, a kitchens, kitchens, the house design, cabinets for kitchen, cabinets for the kitchen, cabinets and kitchen, kitchen cabinets, design a kitchen, about kitchen design, a kitchen design, how to kitchen design, design and kitchen, the kitchen design, design for kitchen, kitchen designs, renovation and remodeling, remodeling and renovation, kitchen designer,,Kitchen Renovation, caulking, ,",0,,FALSE,0,0,96,FALSE,c70af0763cbb3f4610f108fb8849a4ef1e79be6c,TRUE,2022-10-27T12:43:18.000-04:00,TRUE,TRUE,2165863,97.835122798,442,NA,NA,0,2018-05-29T14:25:06.000-04:00
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2894430,http://www.primekitchenbath.com/,/companies/2894430-prime-kitchen-bath?searched_category_id=442&service_area=2150495,"Welcome to Prime Kitchen and Bath where we specialize in making your renovation dreams come true! We offer a variety of Home Renovation services including:


Home Additions
Kitchen Renovations
Bathroom Renovations
Basement Renovations
Complete Condo Renovations
Custom Home Building

Prime Kitchen and Bath offers a complete process from start to finish with each project. We start out by a free consultation, followed through with a free estimate. Once the estimate is accepted we then start on the design stage. Once approved by you, the homeowner, your dreams start to turn into a reality. 


Prime Kitchen and Bath has all the right professionals to do each and every job. Hiring the right Contractor can save you thousands of dollars, because the right contractor does things right the first time... Every time. Keeping your project running smoothly with completion dates on time and within budget.


We operate on the best foundation a business can operate on, that is Honesty and Integrity. We stand behind everything we do and everything we say. We guarantee our work and that is what gives you, our Number 1 priority: Confidence and Peace of Mind.


WE PROVIDE SERVICES TO THE ENTIRE LOWER MAINLAND OF B.C. 


No budget is too big or to small. Here at Prime Kitchen and Bath we will work with you on your budget. Please fill in the Request for a Free Quote form if you're interested, and one of our sales members will contact you within 24 hours and set up a consultation.


Prime Kitchen and Bath is a member of the National Kitchen & Bath Association.",prime-kitchen-bath,2017-02-23T22:08:55.000-05:00,NA,NA,NA,,"Home Additions
Kitchen Renovations
Bathroom Renovations
Basement Renovations
Complete Condo Renovations
Custom Home Building",,,2008,NA,ALL Major Payment types Accepted. ,,Ticketed Carpenter and all trades used are licensed and insured.,NKBA - National Kitchen and Bath Association,TRUE,FALSE,,,TRUE,FALSE,Kindly ask for details. Depends on project completed.  ,1956854,Prime Kitchen & Bath,29,25,258,9.8,"General Contractors, Residential General Contractor, Building Contractor, Additions, Remodeling Contractor,  Renovation, Builder, building construction, renovation, remodeling, construction builders, construction company, construction companies, home repair, construction jobs, home remodeling, general contractors, contractors general, contractor general, contractors construction, construction contractors, home improvement and remodeling, kitchen remodeling, construction contractor, builders contractors, home renovation, general contracting, building contractors, building companies, home renovations, builder contractor, building contractor, remodeling contractor, commercial construction, residential construction, house contractor, concrete contractors, home contractors, general construction, construction general, contractors remodeling, remodeling contractors, remodelers, remodel contractor, remodel contractors, general contract, commercial contractors, renovations contractors, home improvement contractor, licensed contractor, license general contractor, mud room, mudroom, caulking, ,Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,Bathroom Renovation, Bathroom renovation, bathroom remodeling, bathroom remodelling, renovating the bathroom, tearing out the bathroom, fixing up the bathroom, bathroom contractors, bathroom vanities, bathroom vanity, design of bathroom, bathroom and design, design for bathroom, design a bathroom, design a bath, bath design, bathroom tile, bathroom cabinets, remodeling a bathroom, bathroom remodeling, remodeling the bathroom, ,Bath renovation, New tub, caulking, ,",0,NA,FALSE,0,0,177,FALSE,1126323fa2570b91537329b5ba988f5def60b8aa,TRUE,2022-07-16T21:37:48.000-04:00,TRUE,TRUE,2150495,96.5748298055,442,NA,NA,0,NA
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,2918107,,/companies/2918107-sheblak-flooring-and-tile-works-ltd?searched_category_id=442&service_area=2167686,,sheblak-flooring-and-tile-works-ltd,2018-06-14T16:07:52.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,1980291,Sheblak Flooring And Tile Works Ltd,1,0,1,NA,"Floor Laying & Refinishing, Hardwood Floor, Wood Floor, Floor Tile, Dance Floor, Ceramic Floor Tile, Floor Refinishing, bamboo floor, cork floor, FSC wood flooring, stone floor, marble floor, slate floor, squeaky floor repair, laminate, laminate repair, wood floor, floor and wood, wood flooring, wood floors, floors in wood, hardwood flooring, hardwood floors, hardwood floors and, hardwood floor, hardwood floor wood, wood floor flooring, refinishing, floor refinishing, floor refinishing in, refinishing floor, hardwood install, floor laying, laying a floor, flood sanding, wood floor refinishing, refinishing hardwood floors, flooring laying, wood floors refinishing, wood flooring refinishing, floor co, flooring hard wood, hard wood floors, laying floors, flooring company, flooring engineered hardwood, floor company, hard wood floor, cleaning hardwood floors, installing hardwood flooring, installing hardwood floors, installing wood flooring, installing wood floors, installing hardwood floors, installing wood flooring, installing wood floors, installing hardwood floor, hardwood flooring installation, business floor, wood flooring installation, hardwood floor installation, floor companies, lay hardwood flooring, lay hardwood floor, wood floor repair, repair wood floor, repair hardwood floor, hardwood floor repair, finishing a hardwood floor, squeeky floors,,Hardwood floors, Install hardwood floors, caulking,Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,",0,,FALSE,0,1,2,FALSE,b44031d86515dc6c44ffb38ddd3d6d598511a296,FALSE,NA,TRUE,TRUE,2167686,-1.0,442,NA,NA,0,2018-06-14T16:11:55.000-04:00
https://homestars.com/on/pitt%20meadows/tile-stone-contractors,23,"c(""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=2&"", ""https://homestars.com/on/pitt%20meadows/tile-stone-contractors?&page=3&"")",Tile & Stone Contractors,204774,NA,/companies/204774-eagle-tile?searched_category_id=442&service_area=1820172,NA,eagle-tile,2006-09-21T20:00:00.000-04:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,60062,Eagle Tile,38,33,2,9.35606,"Tile & Stone Contractors, Natural Stone Tile, Stone Floor Tile, Ceramic Tile, Floor tile, Tile installers, Stone installers, stone counter top installers, tile counter top installers, stone backsplash intallers, granite installers, marble installers, limestone installers, linoleum installers, slate contractors, slate installers,install tite ,backsplash , fire place veenerneed someone to install blacksplash , wall stone veener bath room mosaic,",0,NA,FALSE,0,0,2,FALSE,7cc6a5eba908d56c8c8b4e395b48c2be3cf07f77,TRUE,2016-12-28T10:55:44.000-05:00,TRUE,FALSE,1820172,91.0702670947,442,NA,NA,NA,2012-08-24T15:13:28.000-04:00
