Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,completion_percent_cache,claimed_at,latest_approved_review_created_at,subdomain
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2709849,NA,/companies/2709849-manseau-perron-inc?searched_category_id=376&service_area=1723053,NA,manseau-perron-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1772901,Manseau & Perron Inc,0,0,0,NA,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1723053,-1.0,376,NA,NA,NA,NA,NA,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2715417,NA,/companies/2715417-realisation-abitibi-inc?searched_category_id=376&service_area=1728621,NA,realisation-abitibi-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1778469,R,0,0,0,NA,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1728621,-1.0,376,NA,NA,NA,NA,NA,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2619367,NA,/companies/2619367-merrick-arnold-sons-mechanical-ltd?searched_category_id=376&service_area=1632571,NA,merrick-arnold-sons-mechanical-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1682419,Merrick Arnold & Sons Mechanical Ltd,0,0,0,NA,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1632571,-1.0,376,NA,NA,NA,NA,NA,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2728912,NA,/companies/2728912-fern-breault-son-heating?searched_category_id=376&service_area=1742116,NA,fern-breault-son-heating,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1791964,Fern Breault & Son Heating,0,0,0,NA,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1742116,-1.0,376,NA,NA,NA,NA,NA,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2704331,NA,/companies/2704331-genier-a-f-sons-air-conditioning-heating-refrigeration-sheet-metal?searched_category_id=376&service_area=1717535,NA,genier-a-f-sons-air-conditioning-heating-refrigeration-sheet-metal,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1767383,Genier A F & Sons Air Conditioning Heating & Refrigeration & Sheet Metal,0,0,0,NA,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,0,FALSE,NA,FALSE,FALSE,FALSE,1717535,-1.0,376,NA,NA,NA,NA,NA,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2936103,,/companies/2936103-maia-mechanical?searched_category_id=376&service_area=2208632,"18 years of professional experience in residential and commercial hvac .
Service and installation of furnaces,air conditioning, fire places ,ductless cooling/heat pumps ,gas lines,sheet metal ,hot water tanks/tankless  water heaters, boilers ,roof top units , exhaust fans ,indoor air quality such as erv/hrv, humidifiers, hepa air filtration systems ",maia-mechanical,2019-10-17T21:20:22.000-04:00,NA,NA,NA,,,,,NA,NA,"All Credit Cards, Debit, E-transfer, Apple/Google Pay,Cash",,"AC license, Gas License & Refrigeration License",,FALSE,FALSE,,,TRUE,FALSE,30 days for service provided ,1998277,Maia Mechanical,12,11,0,10,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,1,FALSE,aeb6cc542a9cf846091158188a472e1c3c7892ca,TRUE,TRUE,FALSE,2208632,83.0499300754,376,NA,NA,0,2019-10-17T21:21:37.000-04:00,2019-10-27T08:49:53.000-04:00,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2812336,NA,/companies/2812336-hyde-whipp-heating-a-c?searched_category_id=376&service_area=1885953,"Established in 1983, Hyde-Whipp has been a family owned and operated Heating and Air Conditioning company that prides itself on quality and service on all of the work we do. We offer a wide range of heating, ventilation, air-conditioning, refrigeration, & central vac products and services. Whether you are a residential or commercial customer, Hyde-Whipp has your comfort in mind.",hyde-whipp-heating-a-c,2013-07-09T12:04:26.000-04:00,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1875280,Hyde Whipp Heating & A/C,5,5,0,10,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,0,FALSE,3b1a577a6916a0bcbca2593c80afecb01f08ef15,FALSE,TRUE,FALSE,1885953,74.6879203495,376,NA,NA,NA,NA,2016-01-23T09:24:32.000-05:00,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2930061,,/companies/2930061-al-s-heating-air-conditioning-inc?searched_category_id=376&service_area=2194792,"Al's Heating + Air Conditioning Inc. is a fully licenced, and fully insured HVAC company. We specialize in service, maintenance, and installation of all types of HVAC equipment such as furnaces, air conditioners, water heaters and boilers. We have a fully equipped sheet metal shop which allows us to fabricate custom sheet metal fittings in house for whole custom homes, or for equipment replacement.  ",al-s-heating-air-conditioning-inc,2019-04-18T10:46:46.000-04:00,NA,NA,NA,,,,,NA,NA,,,"Gas Fitter 2, Air Conditioining 313D, Sheet Metal 308A",,TRUE,FALSE,,,FALSE,FALSE,,1992235,Al’s Heating & Air Conditioning Inc.,4,4,8,10,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,11,FALSE,2d74aa215b264c0cba6bf9fa6b49eff018df5e57,TRUE,TRUE,FALSE,2194792,67.2181973041,376,NA,NA,0,2019-04-18T10:47:36.000-04:00,NA,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2763640,http://www.albionappliance.com/,/companies/2763640-albion-appliance-heating-a-c-ltd?searched_category_id=376&service_area=1776844,"Albion Appliance is a full service HVAC contractor supplying happy customers with the best residential heating and air conditioning products. Our company was established in 1982 and has since become Caledon and Bolton's  premier residential heating, ventilation and cooling company. All of our technicians are TSSA certified and highly qualified as a result. Repairs and Maintenance are done for our regular customers on an annual basis for all types of furnaces",albion-appliance-heating-a-c-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,"
",,"Mitsubishi 
Rinnai
Kingsman Fireplaces
Carrier",,NA,NA,,,,,TRUE,TRUE,,,TRUE,FALSE,,1826692,Albion Appliance Heating & A C Ltd,18,13,1,10,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,1,FALSE,416f4ce74109fe443b20d1c52ba3afbefa1869b4,TRUE,TRUE,FALSE,1776844,65.8839210815,376,NA,NA,NA,2014-10-01T22:13:49.000-04:00,2018-10-17T22:05:14.000-04:00,NA
https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning,31,"c(""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=2&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=3&"", ""https://homestars.com/on/east-luther-grand-valley/heating-air-conditioning?&page=4&"")",Heating & Air Conditioning,2936186,https://birdfuels.ca/,/companies/2936186-bird-fuels?searched_category_id=376&service_area=2208816,NA,bird-fuels,2019-10-21T14:05:16.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1998360,Bird Fuels,5,5,2,9.8,"Heating & Air Conditioning, Air Conditioning Installation, Air Conditioning Repair, Heating Oil, Heating System, heat, furnace, a/c, air conditioning, air conditioner, ac air conditioning, air conditioners, furnace, furnaces, airconditioner, lenneox, airconditioning, hvac, what is hvac, air condition, trane, hvac air conditioning, air conditioning hvac, a heating and air, air heating, heating & air, heating and air, heating air, heat pump, air conditioning units, air conditioning unit, unit air conditioning, air conditioner unit, air conditioner units, heating & cooling, heating and cooling, heating cooling, cooling and heating, system heating, heating system, air conditioning cooling, heat and air, heat air, heat & air, air and heat, air conditioning and heating, heating and air conditioning, air conditioning heating, air conditioning & heating, a and a heating and air conditioning, heating air conditioning, heat pumps, airconditioners, systems heating, heating systems, portable air conditioner, cooling system, Furnace Humidifier,  heating and cooling contractors, heat pump installation, home heating, heating ventilation and air conditioning, hvac industry, residential heat pump, heating services, heating contractor, homes heating, central heat, heat sources,  new heating systems, industrial air conditioning, radiant floor heating,  floor heating, central cooling and heating systems, residential heating, heat pump installers,  thermostat, in floor heating, ductless heat pump, programmable thermostat, mini split heat pump, heated floors, hvac systems, hvac technician, what is a heat pump, climate control, what does hvac stand for, electric heating, electric floor heating, new furnace, heat and temperature, h vac, heatpump, hvac design, electric heat, central heating, hvac engineer, home heating systems, hvac supply, thermo stat, heat pumps prices, heat pump efficiency, split heat pump, hvac maintenance, in floor heating cost, electric heat pumps, boiler heating systems, hvac unit, hvac mechanic, hvac repair, commercial hvac, hvac installation, heated tile floor, hvac specialist, hvac services, types of heating systems, hvac tech, air con unit,  air conditioner, canada air conditioner, air condition unit, air conditioning canada, portable air conditioner, room air conditioning, mobile air conditioning, portable ac, indoor air conditioner,",0,FALSE,0,0,3,FALSE,e45bcce409379165e0b85469e786a8dadc7e3164,FALSE,TRUE,FALSE,2208816,75.9650354902,376,NA,NA,0,2019-10-21T14:05:34.000-04:00,NA,NA
