City,Category,Link,page_status,status_code,update_time
cedar-valley,Basement Renovation,https://homestars.com/on/cedar-valley/basement-renovation,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Bathroom Renovation,https://homestars.com/on/cedar-valley/bathroom-renovation,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Condominium Renovations,https://homestars.com/on/cedar-valley/condominium-renovations,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Decks,https://homestars.com/on/cedar-valley/patios-decks,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Demolition,https://homestars.com/on/cedar-valley/demolition,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,"Elevators, Lifts & Ramps Installation & Service",https://homestars.com/on/cedar-valley/elevators-lifts-ramps,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Historical Restoration,https://homestars.com/on/cedar-valley/historical-restoration,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Home Additions,https://homestars.com/on/cedar-valley/home-additions,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Home Inspection,https://homestars.com/on/cedar-valley/home-inspection,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Home Office Renovation,https://homestars.com/on/cedar-valley/home-office-renovation,"{""category"":""Client error"",""reason"":""Not Found"",""message"":""Client error: (404) Not Found""}",,2022-11-15T12:13:50Z
cedar-valley,Kitchen Planning & Renovation,https://homestars.com/on/cedar-valley/kitchen-planning-renovation,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Renovation Cleaning,https://homestars.com/on/cedar-valley/renovation-cleaning,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Architects,https://homestars.com/on/cedar-valley/architects,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Builders,https://homestars.com/on/cedar-valley/builders,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Concrete Contractors,https://homestars.com/on/cedar-valley/concrete-contractors,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Design/Build,https://homestars.com/on/cedar-valley/design-build,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Design/Project Management,https://homestars.com/on/cedar-valley/design-project-management,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Drafting Service,https://homestars.com/on/cedar-valley/drafting-service,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,General Contractors,https://homestars.com/on/cedar-valley/general-contractors,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Renovation Advisors,https://homestars.com/on/cedar-valley/renovation-advisors,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Structural Engineering,https://homestars.com/on/cedar-valley/structural-engineering,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Surveyors,https://homestars.com/on/cedar-valley/surveyors,"{""category"":""Client error"",""reason"":""Not Found"",""message"":""Client error: (404) Not Found""}",,2022-11-15T12:13:50Z
cedar-valley,Bathroom & Kitchen - Fixtures & Accessories,https://homestars.com/on/cedar-valley/bathroom-kitchen-fixtures-accessories,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Cabinetry & Millwork,https://homestars.com/on/cedar-valley/cabinetry-millwork,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Carpenters,https://homestars.com/on/cedar-valley/carpenters,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Closet & Storage Solutions,https://homestars.com/on/cedar-valley/closet-storage-solutions,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Decks,https://homestars.com/on/cedar-valley/patios-decks,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,"Elevators, Lifts & Ramps Installation & Service",https://homestars.com/on/cedar-valley/elevators-lifts-ramps,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Framing,https://homestars.com/on/cedar-valley/framing,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Kitchen & Bathroom - Cabinets & Design,https://homestars.com/on/cedar-valley/kitchen-bathroom-cabinets-design,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Railings,https://homestars.com/on/cedar-valley/railings,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Stair Builders,https://homestars.com/on/cedar-valley/stair-builders,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Woodworking,https://homestars.com/on/cedar-valley/woodworking,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Blinds Cleaning & Repairing,https://homestars.com/on/cedar-valley/blinds-cleaning-repairing,"{""category"":""Client error"",""reason"":""Not Found"",""message"":""Client error: (404) Not Found""}",,2022-11-15T12:13:50Z
cedar-valley,Carpet & Rug Cleaning & Repairing,https://homestars.com/on/cedar-valley/carpet-rug-cleaning-repairing,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Drapery & Upholstery Cleaning,https://homestars.com/on/cedar-valley/drapery-upholstery-cleaning,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Duct Cleaning,https://homestars.com/on/cedar-valley/duct-cleaning,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,Fire & Water Damage Restoration,https://homestars.com/on/cedar-valley/fire-water-damage-restoration,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,House & Apartment Cleaning,https://homestars.com/on/cedar-valley/house-apartment-cleaning,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
cedar-valley,House Cleaning Exteriors,https://homestars.com/on/cedar-valley/house-cleaning-exteriors,"{""category"":""Success"",""reason"":""OK"",""message"":""Success: (200) OK""}",,2022-11-15T12:13:50Z
